"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2009"	"2009/01"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	15
	"Jan., 2009"	"2009/01"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	25
	"Jan., 2009"	"2009/01"	"Lower lobe, bronchus or lung - Malignant neoplasms"	"C34.3"	11
	"Jan., 2009"	"2009/01"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	1133
	"Jan., 2009"	"2009/01"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	10
	"Jan., 2009"	"2009/01"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	59
	"Jan., 2009"	"2009/01"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	13
	"Jan., 2009"	"2009/01"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	18
	"Jan., 2009"	"2009/01"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	21
	"Jan., 2009"	"2009/01"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	399
	"Jan., 2009"	"2009/01"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	30
	"Jan., 2009"	"2009/01"	"Endometrium - Malignant neoplasms"	"C54.1"	24
	"Jan., 2009"	"2009/01"	"Malignant neoplasm of uterus, part unspecified"	"C55"	44
	"Jan., 2009"	"2009/01"	"Malignant neoplasm of ovary"	"C56"	136
	"Jan., 2009"	"2009/01"	"Malignant neoplasm of prostate"	"C61"	253
	"Jan., 2009"	"2009/01"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	107
	"Jan., 2009"	"2009/01"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	112
	"Jan., 2009"	"2009/01"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	115
	"Jan., 2009"	"2009/01"	"Malignant neoplasm of thyroid gland"	"C73"	15
	"Jan., 2009"	"2009/01"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	29
	"Jan., 2009"	"2009/01"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	10
	"Jan., 2009"	"2009/01"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	27
	"Jan., 2009"	"2009/01"	"Malignant neoplasm without specification of site"	"C80"	202
	"Jan., 2009"	"2009/01"	"Hodgkin disease, unspecified"	"C81.9"	12
	"Jan., 2009"	"2009/01"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	23
	"Jan., 2009"	"2009/01"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	119
	"Jan., 2009"	"2009/01"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	89
	"Jan., 2009"	"2009/01"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	24
	"Jan., 2009"	"2009/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	46
	"Jan., 2009"	"2009/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	82
	"Jan., 2009"	"2009/01"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	12
	"Jan., 2009"	"2009/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	23
	"Jan., 2009"	"2009/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	14
	"Jan., 2009"	"2009/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	24
	"Jan., 2009"	"2009/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	12
	"Jan., 2009"	"2009/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	51
	"Jan., 2009"	"2009/01"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	12
	"Jan., 2009"	"2009/01"	"Hypothyroidism, unspecified"	"E03.9"	14
	"Jan., 2009"	"2009/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	20
	"Jan., 2009"	"2009/01"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	17
	"Jan., 2009"	"2009/01"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	19
	"Jan., 2009"	"2009/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	178
	"Jan., 2009"	"2009/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	16
	"Jan., 2009"	"2009/01"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	28
	"Jan., 2009"	"2009/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	27
	"Jan., 2009"	"2009/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	282
	"Jan., 2009"	"2009/01"	"Other obesity"	"E66.8"	28
	"Jan., 2009"	"2009/01"	"Obesity, unspecified"	"E66.9"	20
	"Jan., 2009"	"2009/01"	"Pure hypercholesterolaemia"	"E78.0"	23
	"Jan., 2009"	"2009/01"	"Hyperlipidaemia, unspecified"	"E78.5"	74
	"Jan., 2009"	"2009/01"	"Multi-infarct dementia"	"F01.1"	40
	"Jan., 2009"	"2009/01"	"Vascular dementia, unspecified"	"F01.9"	116
	"Jan., 2009"	"2009/01"	"Unspecified dementia"	"F03"	398
	"Jan., 2009"	"2009/01"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	16
	"Jan., 2009"	"2009/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	26
	"Jan., 2009"	"2009/01"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11
	"Jan., 2009"	"2009/01"	"Motor neuron disease"	"G12.2"	59
	"Jan., 2009"	"2009/01"	"Parkinson disease"	"G20"	169
	"Jan., 2009"	"2009/01"	"Alzheimer disease, unspecified"	"G30.9"	905
	"Jan., 2009"	"2009/01"	"Other specified degenerative diseases of nervous system"	"G31.8"	19
	"Jan., 2009"	"2009/01"	"Multiple sclerosis"	"G35"	26
	"Jan., 2009"	"2009/01"	"Infantile cerebral palsy, unspecified"	"G80.9"	11
	"Jan., 2009"	"2009/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	21
	"Jan., 2009"	"2009/01"	"Mitral valve disease, unspecified"	"I05.9"	11
	"Jan., 2009"	"2009/01"	"Disorders of both mitral and aortic valves"	"I08.0"	11
	"Jan., 2009"	"2009/01"	"Essential (primary) hypertension"	"I10"	212
	"Jan., 2009"	"2009/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	143
	"Jan., 2009"	"2009/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	213
	"Jan., 2009"	"2009/01"	"Hypertensive renal disease with renal failure"	"I12.0"	105
	"Jan., 2009"	"2009/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	27
	"Jan., 2009"	"2009/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1025
	"Jan., 2009"	"2009/01"	"Acute ischaemic heart disease, unspecified"	"I24.9"	10
	"Jan., 2009"	"2009/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	646
	"Jan., 2009"	"2009/01"	"Atherosclerotic heart disease"	"I25.1"	1907
	"Jan., 2009"	"2009/01"	"Ischaemic cardiomyopathy"	"I25.5"	96
	"Jan., 2009"	"2009/01"	"Other forms of chronic ischaemic heart disease"	"I25.8"	29
	"Jan., 2009"	"2009/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	75
	"Jan., 2009"	"2009/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	26
	"Jan., 2009"	"2009/01"	"Other secondary pulmonary hypertension"	"I27.2"	41
	"Jan., 2009"	"2009/01"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Jan., 2009"	"2009/01"	"Mitral (valve) insufficiency"	"I34.0"	22
	"Jan., 2009"	"2009/01"	"Aortic (valve) stenosis"	"I35.0"	145
	"Jan., 2009"	"2009/01"	"Endocarditis, valve unspecified"	"I38"	29
	"Jan., 2009"	"2009/01"	"Dilated cardiomyopathy"	"I42.0"	38
	"Jan., 2009"	"2009/01"	"Other hypertrophic cardiomyopathy"	"I42.2"	16
	"Jan., 2009"	"2009/01"	"Alcoholic cardiomyopathy"	"I42.6"	12
	"Jan., 2009"	"2009/01"	"Cardiomyopathy, unspecified"	"I42.9"	163
	"Jan., 2009"	"2009/01"	"Atrial fibrillation and flutter"	"I48"	160
	"Jan., 2009"	"2009/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	16
	"Jan., 2009"	"2009/01"	"Congestive heart failure"	"I50.0"	421
	"Jan., 2009"	"2009/01"	"Heart failure, unspecified"	"I50.9"	16
	"Jan., 2009"	"2009/01"	"Cardiovascular disease, unspecified"	"I51.6"	61
	"Jan., 2009"	"2009/01"	"Cardiomegaly"	"I51.7"	33
	"Jan., 2009"	"2009/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	43
	"Jan., 2009"	"2009/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	138
	"Jan., 2009"	"2009/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	13
	"Jan., 2009"	"2009/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	85
	"Jan., 2009"	"2009/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	10
	"Jan., 2009"	"2009/01"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	10
	"Jan., 2009"	"2009/01"	"Cerebral infarction, unspecified"	"I63.9"	17
	"Jan., 2009"	"2009/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	648
	"Jan., 2009"	"2009/01"	"Cerebrovascular disease, unspecified"	"I67.9"	13
	"Jan., 2009"	"2009/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	165
	"Jan., 2009"	"2009/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	77
	"Jan., 2009"	"2009/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	94
	"Jan., 2009"	"2009/01"	"Dissection of aorta [any part]"	"I71.0"	39
	"Jan., 2009"	"2009/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	28
	"Jan., 2009"	"2009/01"	"Peripheral vascular disease, unspecified"	"I73.9"	52
	"Jan., 2009"	"2009/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	29
	"Jan., 2009"	"2009/01"	"Pneumonia due to staphylococcus"	"J15.2"	15
	"Jan., 2009"	"2009/01"	"Bacterial pneumonia, unspecified"	"J15.9"	40
	"Jan., 2009"	"2009/01"	"Bronchopneumonia, unspecified"	"J18.0"	15
	"Jan., 2009"	"2009/01"	"Lobar pneumonia, unspecified"	"J18.1"	16
	"Jan., 2009"	"2009/01"	"Pneumonia, unspecified"	"J18.9"	542
	"Jan., 2009"	"2009/01"	"Emphysema, unspecified"	"J43.9"	72
	"Jan., 2009"	"2009/01"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	270
	"Jan., 2009"	"2009/01"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	26
	"Jan., 2009"	"2009/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	16
	"Jan., 2009"	"2009/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	757
	"Jan., 2009"	"2009/01"	"Asthma, unspecified"	"J45.9"	36
	"Jan., 2009"	"2009/01"	"Bronchiectasis"	"J47"	12
	"Jan., 2009"	"2009/01"	"Pneumonitis due to food and vomit"	"J69.0"	76
	"Jan., 2009"	"2009/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	119
	"Jan., 2009"	"2009/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	54
	"Jan., 2009"	"2009/01"	"Other disorders of lung"	"J98.4"	16
	"Jan., 2009"	"2009/01"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	20
	"Jan., 2009"	"2009/01"	"Acute vascular disorders of intestine"	"K55.0"	25
	"Jan., 2009"	"2009/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	55
	"Jan., 2009"	"2009/01"	"Other and unspecified intestinal obstruction"	"K56.6"	19
	"Jan., 2009"	"2009/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	23
	"Jan., 2009"	"2009/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	13
	"Jan., 2009"	"2009/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	10
	"Jan., 2009"	"2009/01"	"Alcoholic fatty liver"	"K70.0"	10
	"Jan., 2009"	"2009/01"	"Alcoholic hepatitis"	"K70.1"	13
	"Jan., 2009"	"2009/01"	"Alcoholic cirrhosis of liver"	"K70.3"	187
	"Jan., 2009"	"2009/01"	"Alcoholic hepatic failure"	"K70.4"	27
	"Jan., 2009"	"2009/01"	"Alcoholic liver disease, unspecified"	"K70.9"	46
	"Jan., 2009"	"2009/01"	"Hepatic failure, unspecified"	"K72.9"	18
	"Jan., 2009"	"2009/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	91
	"Jan., 2009"	"2009/01"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	10
	"Jan., 2009"	"2009/01"	"Liver disease, unspecified"	"K76.9"	38
	"Jan., 2009"	"2009/01"	"Calculus of gallbladder without cholecystitis"	"K80.2"	10
	"Jan., 2009"	"2009/01"	"Acute cholecystitis"	"K81.0"	10
	"Jan., 2009"	"2009/01"	"Cholecystitis, unspecified"	"K81.9"	13
	"Jan., 2009"	"2009/01"	"Acute pancreatitis, unspecified"	"K85.9"	22
	"Jan., 2009"	"2009/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	32
	"Jan., 2009"	"2009/01"	"Chronic nephritic syndrome, unspecified"	"N03.9"	45
	"Jan., 2009"	"2009/01"	"Acute renal failure, unspecified"	"N17.9"	24
	"Jan., 2009"	"2009/01"	"End-stage renal disease"	"N18.0"	113
	"Jan., 2009"	"2009/01"	"Chronic renal failure, unspecified"	"N18.9"	56
	"Jan., 2009"	"2009/01"	"Unspecified renal failure"	"N19"	20
	"Jan., 2009"	"2009/01"	"Urinary tract infection, site not specified"	"N39.0"	112
	"Jan., 2009"	"2009/01"	"Extreme immaturity"	"P07.2"	26
	"Jan., 2009"	"2009/01"	"Neonatal cardiac dysrhythmia"	"P29.1"	11
	"Jan., 2009"	"2009/01"	"Congenital malformation of heart, unspecified"	"Q24.9"	11
	"Jan., 2009"	"2009/01"	"Down syndrome, unspecified"	"Q90.9"	11
	"Jan., 2009"	"2009/01"	"Sudden infant death syndrome - SIDS"	"R95"	17
	"Jan., 2009"	"2009/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	37
	"Jan., 2009"	"2009/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	29
	"Jan., 2009"	"2009/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	28
	"Jan., 2009"	"2009/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	27
	"Jan., 2009"	"2009/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	11
	"Jan., 2009"	"2009/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	27
	"Jan., 2009"	"2009/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	64
	"Jan., 2009"	"2009/01"	"Fall on and from stairs and steps"	"W10"	10
	"Jan., 2009"	"2009/01"	"Other fall on same level"	"W18"	53
	"Jan., 2009"	"2009/01"	"Unspecified fall"	"W19"	75
	"Jan., 2009"	"2009/01"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	10
	"Jan., 2009"	"2009/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	16
	"Jan., 2009"	"2009/01"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	27
	"Jan., 2009"	"2009/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	98
	"Jan., 2009"	"2009/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	140
	"Jan., 2009"	"2009/01"	"Accidental poisoning by and exposure to alcohol"	"X45"	38
	"Jan., 2009"	"2009/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	50
	"Jan., 2009"	"2009/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	84
	"Jan., 2009"	"2009/01"	"Intentional self-harm by handgun discharge"	"X72"	74
	"Jan., 2009"	"2009/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	24
	"Jan., 2009"	"2009/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27
	"Jan., 2009"	"2009/01"	"Intentional self-harm by sharp object"	"X78"	10
	"Jan., 2009"	"2009/01"	"Intentional self-harm by jumping from a high place"	"X80"	11
	"Jan., 2009"	"2009/01"	"Assault by handgun discharge"	"X93"	29
	"Jan., 2009"	"2009/01"	"Assault by other and unspecified firearm discharge"	"X95"	100
	"Jan., 2009"	"2009/01"	"Assault by sharp object"	"X99"	26
	"Jan., 2009"	"2009/01"	"Sequelae of motor-vehicle accident"	"Y85.0"	15
	"Jan., 2009"	"2009/01"	"Sequelae of other accidents"	"Y86"	15
	"Feb., 2009"	"2009/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	74
	"Feb., 2009"	"2009/02"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	10
	"Feb., 2009"	"2009/02"	"Septicaemia, unspecified"	"A41.9"	65
	"Feb., 2009"	"2009/02"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	10
	"Feb., 2009"	"2009/02"	"Chronic viral hepatitis C"	"B18.2"	94
	"Feb., 2009"	"2009/02"	"HIV disease resulting in other specified conditions"	"B23.8"	15
	"Feb., 2009"	"2009/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	17
	"Feb., 2009"	"2009/02"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	12
	"Feb., 2009"	"2009/02"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	12
	"Feb., 2009"	"2009/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	92
	"Feb., 2009"	"2009/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	98
	"Feb., 2009"	"2009/02"	"Ascending colon - Malignant neoplasms"	"C18.2"	14
	"Feb., 2009"	"2009/02"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	11
	"Feb., 2009"	"2009/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	291
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	21
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of rectum"	"C20"	55
	"Feb., 2009"	"2009/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	79
	"Feb., 2009"	"2009/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	33
	"Feb., 2009"	"2009/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	70
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of gallbladder"	"C23"	17
	"Feb., 2009"	"2009/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	295
	"Feb., 2009"	"2009/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	25
	"Feb., 2009"	"2009/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	1038
	"Feb., 2009"	"2009/02"	"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms"	"C43.6"	10
	"Feb., 2009"	"2009/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	49
	"Feb., 2009"	"2009/02"	"Skin of other and unspecified parts of face - Malignant neoplasms"	"C44.3"	10
	"Feb., 2009"	"2009/02"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	13
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	12
	"Feb., 2009"	"2009/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	17
	"Feb., 2009"	"2009/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	18
	"Feb., 2009"	"2009/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	315
	"Feb., 2009"	"2009/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	36
	"Feb., 2009"	"2009/02"	"Endometrium - Malignant neoplasms"	"C54.1"	24
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	31
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of ovary"	"C56"	141
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of prostate"	"C61"	250
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	101
	"Feb., 2009"	"2009/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	103
	"Feb., 2009"	"2009/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	100
	"Feb., 2009"	"2009/02"	"Malignant neoplasm of thyroid gland"	"C73"	19
	"Feb., 2009"	"2009/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	29
	"Feb., 2009"	"2009/02"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	20
	"Feb., 2009"	"2009/02"	"Malignant neoplasm without specification of site"	"C80"	158
	"Feb., 2009"	"2009/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11
	"Feb., 2009"	"2009/02"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	30
	"Feb., 2009"	"2009/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	101
	"Feb., 2009"	"2009/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	104
	"Feb., 2009"	"2009/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	11
	"Feb., 2009"	"2009/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	32
	"Feb., 2009"	"2009/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	58
	"Feb., 2009"	"2009/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	17
	"Feb., 2009"	"2009/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	23
	"Feb., 2009"	"2009/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	10
	"Feb., 2009"	"2009/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	44
	"Feb., 2009"	"2009/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	19
	"Feb., 2009"	"2009/02"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	17
	"Feb., 2009"	"2009/02"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	24
	"Feb., 2009"	"2009/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	192
	"Feb., 2009"	"2009/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	11
	"Feb., 2009"	"2009/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	23
	"Feb., 2009"	"2009/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	26
	"Feb., 2009"	"2009/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	265
	"Feb., 2009"	"2009/02"	"Other obesity"	"E66.8"	31
	"Feb., 2009"	"2009/02"	"Obesity, unspecified"	"E66.9"	20
	"Feb., 2009"	"2009/02"	"Pure hypercholesterolaemia"	"E78.0"	17
	"Feb., 2009"	"2009/02"	"Hyperlipidaemia, unspecified"	"E78.5"	74
	"Feb., 2009"	"2009/02"	"Multi-infarct dementia"	"F01.1"	27
	"Feb., 2009"	"2009/02"	"Vascular dementia, unspecified"	"F01.9"	111
	"Feb., 2009"	"2009/02"	"Unspecified dementia"	"F03"	349
	"Feb., 2009"	"2009/02"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12
	"Feb., 2009"	"2009/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	24
	"Feb., 2009"	"2009/02"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14
	"Feb., 2009"	"2009/02"	"Motor neuron disease"	"G12.2"	41
	"Feb., 2009"	"2009/02"	"Parkinson disease"	"G20"	157
	"Feb., 2009"	"2009/02"	"Alzheimer disease, unspecified"	"G30.9"	811
	"Feb., 2009"	"2009/02"	"Other specified degenerative diseases of nervous system"	"G31.8"	17
	"Feb., 2009"	"2009/02"	"Multiple sclerosis"	"G35"	24
	"Feb., 2009"	"2009/02"	"Epilepsy, unspecified"	"G40.9"	12
	"Feb., 2009"	"2009/02"	"Muscular dystrophy"	"G71.0"	10
	"Feb., 2009"	"2009/02"	"Infantile cerebral palsy, unspecified"	"G80.9"	17
	"Feb., 2009"	"2009/02"	"Mitral valve disease, unspecified"	"I05.9"	11
	"Feb., 2009"	"2009/02"	"Essential (primary) hypertension"	"I10"	202
	"Feb., 2009"	"2009/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	140
	"Feb., 2009"	"2009/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	193
	"Feb., 2009"	"2009/02"	"Hypertensive renal disease with renal failure"	"I12.0"	93
