"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Feb., 2012"	"2012/02"	"Acute renal failure, unspecified"	"N17.9"	39
	"Feb., 2012"	"2012/02"	"Chronic kidney disease, stage 5"	"N18.5"	85
	"Feb., 2012"	"2012/02"	"Chronic renal failure, unspecified"	"N18.9"	24
	"Feb., 2012"	"2012/02"	"Unspecified renal failure"	"N19"	82
	"Feb., 2012"	"2012/02"	"Urinary tract infection, site not specified"	"N39.0"	46
	"Feb., 2012"	"2012/02"	"Extreme immaturity"	"P07.2"	12
	"Feb., 2012"	"2012/02"	"Malaise and fatigue"	"R53"	27
	"Feb., 2012"	"2012/02"	"Senility"	"R54"	168
	"Feb., 2012"	"2012/02"	"Other lack of expected normal physiological development"	"R62.8"	112
	"Feb., 2012"	"2012/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	24
