"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2012"	"2012/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	72
	"Jan., 2012"	"2012/01"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	36
	"Jan., 2012"	"2012/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	183
	"Jan., 2012"	"2012/01"	"Other obesity"	"E66.8"	18
	"Jan., 2012"	"2012/01"	"Obesity, unspecified"	"E66.9"	14
	"Jan., 2012"	"2012/01"	"Hyperlipidaemia, unspecified"	"E78.5"	44
	"Jan., 2012"	"2012/01"	"Acidosis"	"E87.2"	13
	"Jan., 2012"	"2012/01"	"Vascular dementia, unspecified"	"F01.9"	32
	"Jan., 2012"	"2012/01"	"Unspecified dementia"	"F03"	676
	"Jan., 2012"	"2012/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14
	"Jan., 2012"	"2012/01"	"Motor neuron disease"	"G12.2"	30
	"Jan., 2012"	"2012/01"	"Parkinson disease"	"G20"	115
	"Jan., 2012"	"2012/01"	"Alzheimer disease with late onset"	"G30.1"	25
	"Jan., 2012"	"2012/01"	"Alzheimer disease, unspecified"	"G30.9"	334
	"Jan., 2012"	"2012/01"	"Other specified degenerative diseases of nervous system"	"G31.8"	12
	"Jan., 2012"	"2012/01"	"Multiple sclerosis"	"G35"	15
	"Jan., 2012"	"2012/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	27
	"Jan., 2012"	"2012/01"	"Essential (primary) hypertension"	"I10"	62
	"Jan., 2012"	"2012/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	20
	"Jan., 2012"	"2012/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	84
	"Jan., 2012"	"2012/01"	"Hypertensive renal disease with renal failure"	"I12.0"	39
	"Jan., 2012"	"2012/01"	"Acute myocardial infarction, unspecified"	"I21.9"	547
	"Jan., 2012"	"2012/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	257
	"Jan., 2012"	"2012/01"	"Atherosclerotic heart disease"	"I25.1"	833
	"Jan., 2012"	"2012/01"	"Ischaemic cardiomyopathy"	"I25.5"	67
	"Jan., 2012"	"2012/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	44
	"Jan., 2012"	"2012/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	31
	"Jan., 2012"	"2012/01"	"Other secondary pulmonary hypertension"	"I27.2"	22
	"Jan., 2012"	"2012/01"	"Aortic (valve) stenosis"	"I35.0"	109
	"Jan., 2012"	"2012/01"	"Aortic valve disorder, unspecified"	"I35.9"	11
	"Jan., 2012"	"2012/01"	"Endocarditis, valve unspecified"	"I38"	30
	"Jan., 2012"	"2012/01"	"Dilated cardiomyopathy"	"I42.0"	14
	"Jan., 2012"	"2012/01"	"Cardiomyopathy, unspecified"	"I42.9"	96
	"Jan., 2012"	"2012/01"	"Sudden cardiac death, so described"	"I46.1"	16
	"Jan., 2012"	"2012/01"	"Cardiac arrest, unspecified"	"I46.9"	73
	"Jan., 2012"	"2012/01"	"Atrial fibrillation and flutter"	"I48"	111
	"Jan., 2012"	"2012/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	40
	"Jan., 2012"	"2012/01"	"Congestive heart failure"	"I50.0"	275
	"Jan., 2012"	"2012/01"	"Heart failure, unspecified"	"I50.9"	30
	"Jan., 2012"	"2012/01"	"Cardiovascular disease, unspecified"	"I51.6"	20
	"Jan., 2012"	"2012/01"	"Heart disease, unspecified"	"I51.9"	27
	"Jan., 2012"	"2012/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	14
	"Jan., 2012"	"2012/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	58
	"Jan., 2012"	"2012/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	18
	"Jan., 2012"	"2012/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	44
	"Jan., 2012"	"2012/01"	"Cerebral infarction, unspecified"	"I63.9"	13
	"Jan., 2012"	"2012/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	329
	"Jan., 2012"	"2012/01"	"Cerebrovascular disease, unspecified"	"I67.9"	60
	"Jan., 2012"	"2012/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	21
	"Jan., 2012"	"2012/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	13
	"Jan., 2012"	"2012/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	20
	"Jan., 2012"	"2012/01"	"Dissection of aorta [any part]"	"I71.0"	15
	"Jan., 2012"	"2012/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	20
	"Jan., 2012"	"2012/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	10
	"Jan., 2012"	"2012/01"	"Peripheral vascular disease, unspecified"	"I73.9"	40
	"Jan., 2012"	"2012/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	13
	"Jan., 2012"	"2012/01"	"Pneumonia, unspecified"	"J18.9"	214
	"Jan., 2012"	"2012/01"	"Emphysema, unspecified"	"J43.9"	49
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	97
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	12
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	433
	"Jan., 2012"	"2012/01"	"Asthma, unspecified"	"J45.9"	12
	"Jan., 2012"	"2012/01"	"Pneumonitis due to food and vomit"	"J69.0"	85
	"Jan., 2012"	"2012/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	59
	"Jan., 2012"	"2012/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	18
	"Jan., 2012"	"2012/01"	"Respiratory failure, unspecified"	"J96.9"	30
	"Jan., 2012"	"2012/01"	"Other disorders of lung"	"J98.4"	26
	"Jan., 2012"	"2012/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	45
	"Jan., 2012"	"2012/01"	"Other and unspecified intestinal obstruction"	"K56.6"	21
	"Jan., 2012"	"2012/01"	"Alcoholic cirrhosis of liver"	"K70.3"	35
	"Jan., 2012"	"2012/01"	"Hepatic failure, unspecified"	"K72.9"	27
	"Jan., 2012"	"2012/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	68
	"Jan., 2012"	"2012/01"	"Liver disease, unspecified"	"K76.9"	22
	"Jan., 2012"	"2012/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	40
	"Jan., 2012"	"2012/01"	"Acute renal failure, unspecified"	"N17.9"	47
	"Jan., 2012"	"2012/01"	"Chronic kidney disease, stage 5"	"N18.5"	69
	"Jan., 2012"	"2012/01"	"Chronic renal failure, unspecified"	"N18.9"	44
	"Jan., 2012"	"2012/01"	"Unspecified renal failure"	"N19"	65
	"Jan., 2012"	"2012/01"	"Other specified disorders of kidney and ureter"	"N28.8"	10
	"Jan., 2012"	"2012/01"	"Urinary tract infection, site not specified"	"N39.0"	47
	"Jan., 2012"	"2012/01"	"Respiratory arrest"	"R09.2"	15
	"Jan., 2012"	"2012/01"	"Malaise and fatigue"	"R53"	30
	"Jan., 2012"	"2012/01"	"Other lack of expected normal physiological development"	"R62.8"	63
	"Jan., 2012"	"2012/01"	"Other specified general symptoms and signs"	"R68.8"	10
	"Jan., 2012"	"2012/01"	"Sudden infant death syndrome - SIDS"	"R95"	10
	"Jan., 2012"	"2012/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	57
	"Jan., 2012"	"2012/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12
	"Jan., 2012"	"2012/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11
	"Jan., 2012"	"2012/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	36
	"Jan., 2012"	"2012/01"	"Fall on and from stairs and steps"	"W10"	14
	"Jan., 2012"	"2012/01"	"Other fall on same level"	"W18"	43
	"Jan., 2012"	"2012/01"	"Unspecified fall"	"W19"	48
	"Jan., 2012"	"2012/01"	"Discharge from other and unspecified firearms"	"W34"	13
	"Jan., 2012"	"2012/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	19
	"Jan., 2012"	"2012/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	13
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	110
	"Jan., 2012"	"2012/01"	"Exposure to unspecified factor causing fracture"	"X59.0"	12
	"Jan., 2012"	"2012/01"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	19
	"Jan., 2012"	"2012/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19
	"Jan., 2012"	"2012/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	33
	"Jan., 2012"	"2012/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	41
	"Jan., 2012"	"2012/01"	"Assault by other and unspecified firearm discharge"	"X95"	41
	"Feb., 2012"	"2012/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	37
	"Feb., 2012"	"2012/02"	"Septicaemia, unspecified"	"A41.9"	166
	"Feb., 2012"	"2012/02"	"Chronic viral hepatitis C"	"B18.2"	22
	"Feb., 2012"	"2012/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	72
	"Feb., 2012"	"2012/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	36
	"Feb., 2012"	"2012/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	179
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of rectum"	"C20"	20
	"Feb., 2012"	"2012/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	35
	"Feb., 2012"	"2012/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	14
	"Feb., 2012"	"2012/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	29
	"Feb., 2012"	"2012/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	119
	"Feb., 2012"	"2012/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	13
	"Feb., 2012"	"2012/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	604
	"Feb., 2012"	"2012/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	32
	"Feb., 2012"	"2012/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	10
	"Feb., 2012"	"2012/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	17
	"Feb., 2012"	"2012/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	168
	"Feb., 2012"	"2012/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	12
	"Feb., 2012"	"2012/02"	"Endometrium - Malignant neoplasms"	"C54.1"	15
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	17
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of ovary"	"C56"	63
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of prostate"	"C61"	98
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	53
	"Feb., 2012"	"2012/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	72
	"Feb., 2012"	"2012/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	37
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of thyroid gland"	"C73"	10
	"Feb., 2012"	"2012/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	10
	"Feb., 2012"	"2012/02"	"Malignant neoplasm without specification of site"	"C80"	136
	"Feb., 2012"	"2012/02"	"Hodgkin disease, unspecified"	"C81.9"	12
	"Feb., 2012"	"2012/02"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	12
	"Feb., 2012"	"2012/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	45
	"Feb., 2012"	"2012/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	42
	"Feb., 2012"	"2012/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	26
	"Feb., 2012"	"2012/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	35
	"Feb., 2012"	"2012/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	11
	"Feb., 2012"	"2012/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	11
	"Feb., 2012"	"2012/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	29
	"Feb., 2012"	"2012/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	15
	"Feb., 2012"	"2012/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	26
	"Feb., 2012"	"2012/02"	"Anaemia, unspecified"	"D64.9"	14
	"Feb., 2012"	"2012/02"	"Hypothyroidism, unspecified"	"E03.9"	10
	"Feb., 2012"	"2012/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	14
	"Feb., 2012"	"2012/02"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	24
	"Feb., 2012"	"2012/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	43
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	48
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	151
	"Feb., 2012"	"2012/02"	"Other obesity"	"E66.8"	19
	"Feb., 2012"	"2012/02"	"Obesity, unspecified"	"E66.9"	13
	"Feb., 2012"	"2012/02"	"Hyperlipidaemia, unspecified"	"E78.5"	38
	"Feb., 2012"	"2012/02"	"Vascular dementia, unspecified"	"F01.9"	33
	"Feb., 2012"	"2012/02"	"Unspecified dementia"	"F03"	601
	"Feb., 2012"	"2012/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10
	"Feb., 2012"	"2012/02"	"Motor neuron disease"	"G12.2"	38
	"Feb., 2012"	"2012/02"	"Parkinson disease"	"G20"	96
	"Feb., 2012"	"2012/02"	"Alzheimer disease with late onset"	"G30.1"	12
	"Feb., 2012"	"2012/02"	"Alzheimer disease, unspecified"	"G30.9"	288
	"Feb., 2012"	"2012/02"	"Other specified degenerative diseases of nervous system"	"G31.8"	10
	"Feb., 2012"	"2012/02"	"Multiple sclerosis"	"G35"	15
	"Feb., 2012"	"2012/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	35
	"Feb., 2012"	"2012/02"	"Essential (primary) hypertension"	"I10"	72
	"Feb., 2012"	"2012/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	44
	"Feb., 2012"	"2012/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	69
	"Feb., 2012"	"2012/02"	"Hypertensive renal disease with renal failure"	"I12.0"	27
	"Feb., 2012"	"2012/02"	"Acute myocardial infarction, unspecified"	"I21.9"	505
	"Feb., 2012"	"2012/02"	"Other forms of acute ischaemic heart disease"	"I24.8"	11
	"Feb., 2012"	"2012/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	241
	"Feb., 2012"	"2012/02"	"Atherosclerotic heart disease"	"I25.1"	761
	"Feb., 2012"	"2012/02"	"Ischaemic cardiomyopathy"	"I25.5"	53
	"Feb., 2012"	"2012/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	26
	"Feb., 2012"	"2012/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	43
	"Feb., 2012"	"2012/02"	"Other secondary pulmonary hypertension"	"I27.2"	23
	"Feb., 2012"	"2012/02"	"Aortic (valve) stenosis"	"I35.0"	77
	"Feb., 2012"	"2012/02"	"Endocarditis, valve unspecified"	"I38"	27
	"Feb., 2012"	"2012/02"	"Cardiomyopathy, unspecified"	"I42.9"	71
	"Feb., 2012"	"2012/02"	"Sudden cardiac death, so described"	"I46.1"	15
	"Feb., 2012"	"2012/02"	"Cardiac arrest, unspecified"	"I46.9"	70
	"Feb., 2012"	"2012/02"	"Atrial fibrillation and flutter"	"I48"	84
	"Feb., 2012"	"2012/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	36
	"Feb., 2012"	"2012/02"	"Congestive heart failure"	"I50.0"	243
	"Feb., 2012"	"2012/02"	"Heart failure, unspecified"	"I50.9"	26
	"Feb., 2012"	"2012/02"	"Cardiovascular disease, unspecified"	"I51.6"	26
	"Feb., 2012"	"2012/02"	"Heart disease, unspecified"	"I51.9"	38
	"Feb., 2012"	"2012/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	16
	"Feb., 2012"	"2012/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	56
	"Feb., 2012"	"2012/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	12
	"Feb., 2012"	"2012/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	51
	"Feb., 2012"	"2012/02"	"Cerebral infarction, unspecified"	"I63.9"	10
	"Feb., 2012"	"2012/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	276
	"Feb., 2012"	"2012/02"	"Cerebrovascular disease, unspecified"	"I67.9"	72
	"Feb., 2012"	"2012/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	11
	"Feb., 2012"	"2012/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	11
	"Feb., 2012"	"2012/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	23
	"Feb., 2012"	"2012/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	13
	"Feb., 2012"	"2012/02"	"Peripheral vascular disease, unspecified"	"I73.9"	29
	"Feb., 2012"	"2012/02"	"Pneumonia, unspecified"	"J18.9"	231
	"Feb., 2012"	"2012/02"	"Emphysema, unspecified"	"J43.9"	35
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	86
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	11
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	426
	"Feb., 2012"	"2012/02"	"Asthma, unspecified"	"J45.9"	10
	"Feb., 2012"	"2012/02"	"Pneumonitis due to food and vomit"	"J69.0"	82
	"Feb., 2012"	"2012/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	56
	"Feb., 2012"	"2012/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	23
	"Feb., 2012"	"2012/02"	"Respiratory failure, unspecified"	"J96.9"	32
	"Feb., 2012"	"2012/02"	"Other disorders of lung"	"J98.4"	18
	"Feb., 2012"	"2012/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	22
	"Feb., 2012"	"2012/02"	"Other and unspecified intestinal obstruction"	"K56.6"	17
	"Feb., 2012"	"2012/02"	"Perforation of intestine (nontraumatic)"	"K63.1"	14
	"Feb., 2012"	"2012/02"	"Alcoholic cirrhosis of liver"	"K70.3"	22
	"Feb., 2012"	"2012/02"	"Hepatic failure, unspecified"	"K72.9"	18
	"Feb., 2012"	"2012/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	61
	"Feb., 2012"	"2012/02"	"Liver disease, unspecified"	"K76.9"	27
	"Feb., 2012"	"2012/02"	"Acute pancreatitis, unspecified"	"K85.9"	11
	"Feb., 2012"	"2012/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	38
	"Feb., 2012"	"2012/02"	"Acute renal failure, unspecified"	"N17.9"	32
	"Feb., 2012"	"2012/02"	"Chronic kidney disease, stage 5"	"N18.5"	73
	"Feb., 2012"	"2012/02"	"Chronic renal failure, unspecified"	"N18.9"	36
	"Feb., 2012"	"2012/02"	"Unspecified renal failure"	"N19"	78
	"Feb., 2012"	"2012/02"	"Urinary tract infection, site not specified"	"N39.0"	31
	"Feb., 2012"	"2012/02"	"Extreme immaturity"	"P07.2"	15
	"Feb., 2012"	"2012/02"	"Respiratory arrest"	"R09.2"	12
	"Feb., 2012"	"2012/02"	"Malaise and fatigue"	"R53"	17
	"Feb., 2012"	"2012/02"	"Senility"	"R54"	10
	"Feb., 2012"	"2012/02"	"Other lack of expected normal physiological development"	"R62.8"	41
	"Feb., 2012"	"2012/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	50
	"Feb., 2012"	"2012/02"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	13
	"Feb., 2012"	"2012/02"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	16
	"Feb., 2012"	"2012/02"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	43
	"Feb., 2012"	"2012/02"	"Fall on and from stairs and steps"	"W10"	21
	"Feb., 2012"	"2012/02"	"Other fall on same level"	"W18"	40
	"Feb., 2012"	"2012/02"	"Unspecified fall"	"W19"	32
	"Feb., 2012"	"2012/02"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	23
	"Feb., 2012"	"2012/02"	"Exposure to uncontrolled fire in building or structure"	"X00"	12
	"Feb., 2012"	"2012/02"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46
	"Feb., 2012"	"2012/02"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	116
	"Feb., 2012"	"2012/02"	"Accidental poisoning by and exposure to alcohol"	"X45"	12
	"Feb., 2012"	"2012/02"	"Exposure to unspecified factor causing fracture"	"X59.0"	15
	"Feb., 2012"	"2012/02"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	14
	"Feb., 2012"	"2012/02"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10
	"Feb., 2012"	"2012/02"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	22
	"Feb., 2012"	"2012/02"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	53
	"Feb., 2012"	"2012/02"	"Assault by other and unspecified firearm discharge"	"X95"	35
	"Mar., 2012"	"2012/03"	"Enterocolitis due to Clostridium difficile"	"A04.7"	30
	"Mar., 2012"	"2012/03"	"Septicaemia, unspecified"	"A41.9"	172
	"Mar., 2012"	"2012/03"	"Chronic viral hepatitis C"	"B18.2"	20
	"Mar., 2012"	"2012/03"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	55
	"Mar., 2012"	"2012/03"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	38
	"Mar., 2012"	"2012/03"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	173
	"Mar., 2012"	"2012/03"	"Malignant neoplasm of rectosigmoid junction"	"C19"	12
	"Mar., 2012"	"2012/03"	"Malignant neoplasm of rectum"	"C20"	23
	"Mar., 2012"	"2012/03"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	40
	"Mar., 2012"	"2012/03"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	24
	"Mar., 2012"	"2012/03"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	33
	"Mar., 2012"	"2012/03"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	170
	"Mar., 2012"	"2012/03"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	17
