"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2000"	"2000/01"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	244
	"Jan., 2000"	"2000/01"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	27
	"Jan., 2000"	"2000/01"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	17
	"Jan., 2000"	"2000/01"	"Lower lobe, bronchus or lung - Malignant neoplasms"	"C34.3"	11
	"Jan., 2000"	"2000/01"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	1138
	"Jan., 2000"	"2000/01"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	44
	"Jan., 2000"	"2000/01"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	16
	"Jan., 2000"	"2000/01"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	25
	"Jan., 2000"	"2000/01"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	368
	"Jan., 2000"	"2000/01"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	42
	"Jan., 2000"	"2000/01"	"Endometrium - Malignant neoplasms"	"C54.1"	21
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of uterus, part unspecified"	"C55"	30
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of ovary"	"C56"	131
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of prostate"	"C61"	286
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	86
	"Jan., 2000"	"2000/01"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	86
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	94
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of thyroid gland"	"C73"	13
	"Jan., 2000"	"2000/01"	"Abdomen - Malignant neoplasms"	"C76.2"	11
	"Jan., 2000"	"2000/01"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	26
	"Jan., 2000"	"2000/01"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	16
	"Jan., 2000"	"2000/01"	"Malignant neoplasm without specification of site"	"C80"	204
	"Jan., 2000"	"2000/01"	"Hodgkin disease, unspecified"	"C81.9"	19
	"Jan., 2000"	"2000/01"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	15
	"Jan., 2000"	"2000/01"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	170
	"Jan., 2000"	"2000/01"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	98
	"Jan., 2000"	"2000/01"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	12
	"Jan., 2000"	"2000/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	37
	"Jan., 2000"	"2000/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	55
	"Jan., 2000"	"2000/01"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	31
	"Jan., 2000"	"2000/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	16
	"Jan., 2000"	"2000/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	13
	"Jan., 2000"	"2000/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	28
	"Jan., 2000"	"2000/01"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	12
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	16
	"Jan., 2000"	"2000/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	35
	"Jan., 2000"	"2000/01"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	13
	"Jan., 2000"	"2000/01"	"Hypothyroidism, unspecified"	"E03.9"	12
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E10.5"	12
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	32
	"Jan., 2000"	"2000/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	65
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	18
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	19
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	63
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	399
	"Jan., 2000"	"2000/01"	"Unspecified protein-energy malnutrition"	"E46"	16
	"Jan., 2000"	"2000/01"	"Other obesity"	"E66.8"	19
	"Jan., 2000"	"2000/01"	"Obesity, unspecified"	"E66.9"	17
	"Jan., 2000"	"2000/01"	"Pure hypercholesterolaemia"	"E78.0"	19
	"Jan., 2000"	"2000/01"	"Hyperlipidaemia, unspecified"	"E78.5"	33
	"Jan., 2000"	"2000/01"	"Volume depletion"	"E86"	17
	"Jan., 2000"	"2000/01"	"Unspecified dementia"	"F03"	272
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	12
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	41
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	21
	"Jan., 2000"	"2000/01"	"Meningitis, unspecified"	"G03.9"	10
	"Jan., 2000"	"2000/01"	"Huntington disease"	"G10"	12
	"Jan., 2000"	"2000/01"	"Motor neuron disease"	"G12.2"	36
	"Jan., 2000"	"2000/01"	"Parkinson disease"	"G20"	184
	"Jan., 2000"	"2000/01"	"Alzheimer disease, unspecified"	"G30.9"	506
	"Jan., 2000"	"2000/01"	"Multiple sclerosis"	"G35"	36
	"Jan., 2000"	"2000/01"	"Epilepsy, unspecified"	"G40.9"	14
	"Jan., 2000"	"2000/01"	"Infantile cerebral palsy, unspecified"	"G80.9"	12
	"Jan., 2000"	"2000/01"	"Mitral valve disease, unspecified"	"I05.9"	12
	"Jan., 2000"	"2000/01"	"Essential (primary) hypertension"	"I10"	124
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	122
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	237
	"Jan., 2000"	"2000/01"	"Hypertensive renal disease with renal failure"	"I12.0"	98
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	11
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	31
	"Jan., 2000"	"2000/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1825
	"Jan., 2000"	"2000/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	998
	"Jan., 2000"	"2000/01"	"Atherosclerotic heart disease"	"I25.1"	2838
	"Jan., 2000"	"2000/01"	"Ischaemic cardiomyopathy"	"I25.5"	77
	"Jan., 2000"	"2000/01"	"Other forms of chronic ischaemic heart disease"	"I25.8"	30
	"Jan., 2000"	"2000/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	119
	"Jan., 2000"	"2000/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	33
	"Jan., 2000"	"2000/01"	"Primary pulmonary hypertension"	"I27.0"	29
	"Jan., 2000"	"2000/01"	"Pulmonary heart disease, unspecified"	"I27.9"	10
	"Jan., 2000"	"2000/01"	"Mitral (valve) insufficiency"	"I34.0"	26
	"Jan., 2000"	"2000/01"	"Aortic (valve) stenosis"	"I35.0"	110
	"Jan., 2000"	"2000/01"	"Aortic valve disorder, unspecified"	"I35.9"	17
	"Jan., 2000"	"2000/01"	"Endocarditis, valve unspecified"	"I38"	36
	"Jan., 2000"	"2000/01"	"Dilated cardiomyopathy"	"I42.0"	63
	"Jan., 2000"	"2000/01"	"Other hypertrophic cardiomyopathy"	"I42.2"	25
	"Jan., 2000"	"2000/01"	"Cardiomyopathy, unspecified"	"I42.9"	191
	"Jan., 2000"	"2000/01"	"Atrial fibrillation and flutter"	"I48"	41
	"Jan., 2000"	"2000/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	17
	"Jan., 2000"	"2000/01"	"Congestive heart failure"	"I50.0"	307
	"Jan., 2000"	"2000/01"	"Cardiovascular disease, unspecified"	"I51.6"	40
	"Jan., 2000"	"2000/01"	"Cardiomegaly"	"I51.7"	23
	"Jan., 2000"	"2000/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	64
	"Jan., 2000"	"2000/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	161
	"Jan., 2000"	"2000/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	12
	"Jan., 2000"	"2000/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	62
	"Jan., 2000"	"2000/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	23
	"Jan., 2000"	"2000/01"	"Cerebral infarction, unspecified"	"I63.9"	106
	"Jan., 2000"	"2000/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1050
	"Jan., 2000"	"2000/01"	"Other specified cerebrovascular diseases"	"I67.8"	12
	"Jan., 2000"	"2000/01"	"Cerebrovascular disease, unspecified"	"I67.9"	21
	"Jan., 2000"	"2000/01"	"Sequelae of cerebral infarction"	"I69.3"	17
	"Jan., 2000"	"2000/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	215
	"Jan., 2000"	"2000/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	178
	"Jan., 2000"	"2000/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	173
	"Jan., 2000"	"2000/01"	"Dissection of aorta [any part]"	"I71.0"	35
	"Jan., 2000"	"2000/01"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	22
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	40
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	19
	"Jan., 2000"	"2000/01"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	18
	"Jan., 2000"	"2000/01"	"Peripheral vascular disease, unspecified"	"I73.9"	55
	"Jan., 2000"	"2000/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	37
	"Jan., 2000"	"2000/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	99
	"Jan., 2000"	"2000/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	45
	"Jan., 2000"	"2000/01"	"Viral pneumonia, unspecified"	"J12.9"	45
	"Jan., 2000"	"2000/01"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	24
	"Jan., 2000"	"2000/01"	"Pneumonia due to staphylococcus"	"J15.2"	27
	"Jan., 2000"	"2000/01"	"Pneumonia due to other streptococci"	"J15.4"	24
	"Jan., 2000"	"2000/01"	"Bacterial pneumonia, unspecified"	"J15.9"	111
	"Jan., 2000"	"2000/01"	"Bronchopneumonia, unspecified"	"J18.0"	60
	"Jan., 2000"	"2000/01"	"Lobar pneumonia, unspecified"	"J18.1"	23
	"Jan., 2000"	"2000/01"	"Pneumonia, unspecified"	"J18.9"	1202
	"Jan., 2000"	"2000/01"	"Bronchitis, not specified as acute or chronic"	"J40"	18
	"Jan., 2000"	"2000/01"	"Unspecified chronic bronchitis"	"J42"	11
	"Jan., 2000"	"2000/01"	"Emphysema, unspecified"	"J43.9"	271
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	16
	"Jan., 2000"	"2000/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	60
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1408
	"Jan., 2000"	"2000/01"	"Asthma, unspecified"	"J45.9"	69
	"Jan., 2000"	"2000/01"	"Bronchiectasis"	"J47"	12
	"Jan., 2000"	"2000/01"	"Pneumonitis due to food and vomit"	"J69.0"	118
	"Jan., 2000"	"2000/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	120
	"Jan., 2000"	"2000/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	29
	"Jan., 2000"	"2000/01"	"Other disorders of lung"	"J98.4"	34
	"Jan., 2000"	"2000/01"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	14
	"Jan., 2000"	"2000/01"	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	10
	"Jan., 2000"	"2000/01"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	13
	"Jan., 2000"	"2000/01"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	23
	"Jan., 2000"	"2000/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	10
	"Jan., 2000"	"2000/01"	"Acute vascular disorders of intestine"	"K55.0"	32
	"Jan., 2000"	"2000/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	57
	"Jan., 2000"	"2000/01"	"Other and unspecified intestinal obstruction"	"K56.6"	16
	"Jan., 2000"	"2000/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	26
	"Jan., 2000"	"2000/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	11
	"Jan., 2000"	"2000/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	11
	"Jan., 2000"	"2000/01"	"Alcoholic hepatitis"	"K70.1"	11
	"Jan., 2000"	"2000/01"	"Alcoholic cirrhosis of liver"	"K70.3"	154
	"Jan., 2000"	"2000/01"	"Alcoholic hepatic failure"	"K70.4"	23
	"Jan., 2000"	"2000/01"	"Alcoholic liver disease, unspecified"	"K70.9"	40
	"Jan., 2000"	"2000/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	116
	"Jan., 2000"	"2000/01"	"Liver disease, unspecified"	"K76.9"	22
	"Jan., 2000"	"2000/01"	"Cholecystitis, unspecified"	"K81.9"	11
	"Jan., 2000"	"2000/01"	"Acute pancreatitis"	"K85"	15
	"Jan., 2000"	"2000/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	18
	"Jan., 2000"	"2000/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	21
	"Jan., 2000"	"2000/01"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	21
	"Jan., 2000"	"2000/01"	"Other forms of systemic sclerosis"	"M34.8"	10
	"Jan., 2000"	"2000/01"	"Unspecified osteoporosis with pathological fracture"	"M80.9"	19
	"Jan., 2000"	"2000/01"	"Osteoporosis, unspecified"	"M81.9"	13
	"Jan., 2000"	"2000/01"	"Acute renal failure, unspecified"	"N17.9"	12
	"Jan., 2000"	"2000/01"	"End-stage renal disease"	"N18.0"	55
	"Jan., 2000"	"2000/01"	"Chronic renal failure, unspecified"	"N18.9"	77
	"Jan., 2000"	"2000/01"	"Unspecified renal failure"	"N19"	45
	"Jan., 2000"	"2000/01"	"Urinary tract infection, site not specified"	"N39.0"	162
	"Jan., 2000"	"2000/01"	"Extreme immaturity"	"P07.2"	35
	"Jan., 2000"	"2000/01"	"Down syndrome, unspecified"	"Q90.9"	10
	"Jan., 2000"	"2000/01"	"Sudden infant death syndrome - SIDS"	"R95"	23
	"Jan., 2000"	"2000/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	55
	"Jan., 2000"	"2000/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	43
	"Jan., 2000"	"2000/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	10
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	26
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	13
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	14
	"Jan., 2000"	"2000/01"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	11
	"Jan., 2000"	"2000/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	27
	"Jan., 2000"	"2000/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	53
	"Jan., 2000"	"2000/01"	"Accident to commercial fixed-wing aircraft, injuring occupant"	"V95.3"	13
	"Jan., 2000"	"2000/01"	"Unspecified aircraft accident injuring occupant"	"V95.9"	18
	"Jan., 2000"	"2000/01"	"Unspecified fall"	"W19"	63
	"Jan., 2000"	"2000/01"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	13
	"Jan., 2000"	"2000/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	20
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	17
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	91
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	57
	"Jan., 2000"	"2000/01"	"Exposure to unspecified factor"	"X59"	32
	"Jan., 2000"	"2000/01"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	16
	"Jan., 2000"	"2000/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18
	"Jan., 2000"	"2000/01"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	13
	"Jan., 2000"	"2000/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	79
	"Jan., 2000"	"2000/01"	"Intentional self-harm by handgun discharge"	"X72"	69
	"Jan., 2000"	"2000/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	17
	"Jan., 2000"	"2000/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	40
	"Jan., 2000"	"2000/01"	"Intentional self-harm by jumping from a high place"	"X80"	14
	"Jan., 2000"	"2000/01"	"Assault by handgun discharge"	"X93"	24
	"Jan., 2000"	"2000/01"	"Assault by other and unspecified firearm discharge"	"X95"	84
	"Jan., 2000"	"2000/01"	"Assault by sharp object"	"X99"	28
	"Jan., 2000"	"2000/01"	"Assault by unspecified means"	"Y09"	11
	"Feb., 2000"	"2000/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	17
	"Feb., 2000"	"2000/02"	"Septicaemia, unspecified"	"A41.9"	55
	"Feb., 2000"	"2000/02"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	11
	"Feb., 2000"	"2000/02"	"Acute hepatitis C"	"B17.1"	56
	"Feb., 2000"	"2000/02"	"HIV disease resulting in multiple infections"	"B20.7"	17
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	16
	"Feb., 2000"	"2000/02"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	14
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other specified conditions"	"B23.8"	38
	"Feb., 2000"	"2000/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	13
	"Feb., 2000"	"2000/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	28
	"Feb., 2000"	"2000/02"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	11
	"Feb., 2000"	"2000/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	97
	"Feb., 2000"	"2000/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	122
	"Feb., 2000"	"2000/02"	"Ascending colon - Malignant neoplasms"	"C18.2"	28
	"Feb., 2000"	"2000/02"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	16
	"Feb., 2000"	"2000/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	292
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	11
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectum"	"C20"	44
	"Feb., 2000"	"2000/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	67
	"Feb., 2000"	"2000/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	28
	"Feb., 2000"	"2000/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	37
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of gallbladder"	"C23"	15
	"Feb., 2000"	"2000/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	224
	"Feb., 2000"	"2000/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	16
	"Feb., 2000"	"2000/02"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	22
	"Feb., 2000"	"2000/02"	"Lower lobe, bronchus or lung - Malignant neoplasms"	"C34.3"	11
	"Feb., 2000"	"2000/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	985
	"Feb., 2000"	"2000/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	38
	"Feb., 2000"	"2000/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	13
	"Feb., 2000"	"2000/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	20
	"Feb., 2000"	"2000/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	322
	"Feb., 2000"	"2000/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	45
	"Feb., 2000"	"2000/02"	"Endometrium - Malignant neoplasms"	"C54.1"	24
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	31
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of ovary"	"C56"	134
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of prostate"	"C61"	228
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	73
	"Feb., 2000"	"2000/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	91
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	106
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of thyroid gland"	"C73"	17
	"Feb., 2000"	"2000/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	17
	"Feb., 2000"	"2000/02"	"Abdomen - Malignant neoplasms"	"C76.2"	10
	"Feb., 2000"	"2000/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	20
	"Feb., 2000"	"2000/02"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	12
	"Feb., 2000"	"2000/02"	"Malignant neoplasm without specification of site"	"C80"	203
	"Feb., 2000"	"2000/02"	"Hodgkin disease, unspecified"	"C81.9"	11
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	13
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	156
	"Feb., 2000"	"2000/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	64
	"Feb., 2000"	"2000/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	18
	"Feb., 2000"	"2000/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	32
	"Feb., 2000"	"2000/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	52
	"Feb., 2000"	"2000/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	18
	"Feb., 2000"	"2000/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	16
	"Feb., 2000"	"2000/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	17
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	15
	"Feb., 2000"	"2000/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	36
	"Feb., 2000"	"2000/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	22
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	40
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	14
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	17
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	61
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	323
	"Feb., 2000"	"2000/02"	"Unspecified protein-energy malnutrition"	"E46"	11
	"Feb., 2000"	"2000/02"	"Other obesity"	"E66.8"	14
	"Feb., 2000"	"2000/02"	"Pure hypercholesterolaemia"	"E78.0"	15
	"Feb., 2000"	"2000/02"	"Hyperlipidaemia, unspecified"	"E78.5"	25
	"Feb., 2000"	"2000/02"	"Volume depletion"	"E86"	10
	"Feb., 2000"	"2000/02"	"Unspecified dementia"	"F03"	197
	"Feb., 2000"	"2000/02"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	14
