"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2017"	"2017/01"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	23
	"Jan., 2017"	"2017/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	45
	"Jan., 2017"	"2017/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	97
	"Jan., 2017"	"2017/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	16
	"Jan., 2017"	"2017/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	19
	"Jan., 2017"	"2017/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	30
	"Jan., 2017"	"2017/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	61
	"Jan., 2017"	"2017/01"	"Anaemia, unspecified"	"D64.9"	22
	"Jan., 2017"	"2017/01"	"Coagulation defect, unspecified"	"D68.9"	11
	"Jan., 2017"	"2017/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	17
	"Jan., 2017"	"2017/01"	"Non-insulin-dependent diabetes mellitus, with ketoacidosis"	"E11.1"	11
	"Jan., 2017"	"2017/01"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	238
	"Jan., 2017"	"2017/01"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	18
	"Jan., 2017"	"2017/01"	"Non-insulin-dependent diabetes mellitus, with multiple complications"	"E11.7"	38
	"Jan., 2017"	"2017/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	299
	"Jan., 2017"	"2017/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	24
	"Jan., 2017"	"2017/01"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	90
	"Jan., 2017"	"2017/01"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	20
	"Jan., 2017"	"2017/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	178
	"Jan., 2017"	"2017/01"	"Unspecified severe protein-energy malnutrition"	"E43"	23
	"Jan., 2017"	"2017/01"	"Unspecified protein-energy malnutrition"	"E46"	25
	"Jan., 2017"	"2017/01"	"Extreme obesity with alveolar hypoventilation"	"E66.2"	11
	"Jan., 2017"	"2017/01"	"Other obesity"	"E66.8"	41
	"Jan., 2017"	"2017/01"	"Obesity, unspecified"	"E66.9"	16
	"Jan., 2017"	"2017/01"	"Pure hypercholesterolaemia"	"E78.0"	16
	"Jan., 2017"	"2017/01"	"Hyperlipidaemia, unspecified"	"E78.5"	124
	"Jan., 2017"	"2017/01"	"Organ-limited amyloidosis"	"E85.4"	13
	"Jan., 2017"	"2017/01"	"Amyloidosis, unspecified"	"E85.9"	10
	"Jan., 2017"	"2017/01"	"Metabolic disorder, unspecified"	"E88.9"	11
	"Jan., 2017"	"2017/01"	"Multi-infarct dementia"	"F01.1"	15
	"Jan., 2017"	"2017/01"	"Vascular dementia, unspecified"	"F01.9"	207
	"Jan., 2017"	"2017/01"	"Unspecified dementia"	"F03"	446
	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	26
	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	41
	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	13
	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14
	"Jan., 2017"	"2017/01"	"Huntington disease"	"G10"	11
	"Jan., 2017"	"2017/01"	"Motor neuron disease"	"G12.2"	62
	"Jan., 2017"	"2017/01"	"Parkinson disease"	"G20"	351
	"Jan., 2017"	"2017/01"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	10
	"Jan., 2017"	"2017/01"	"Alzheimer disease with late onset"	"G30.1"	21
	"Jan., 2017"	"2017/01"	"Alzheimer disease, unspecified"	"G30.9"	1608
	"Jan., 2017"	"2017/01"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	52
	"Jan., 2017"	"2017/01"	"Other specified degenerative diseases of nervous system"	"G31.8"	59
	"Jan., 2017"	"2017/01"	"Degenerative disease of nervous system, unspecified"	"G31.9"	137
	"Jan., 2017"	"2017/01"	"Multiple sclerosis"	"G35"	34
	"Jan., 2017"	"2017/01"	"Epilepsy, unspecified"	"G40.9"	20
	"Jan., 2017"	"2017/01"	"Status epilepticus, unspecified"	"G41.9"	10
	"Jan., 2017"	"2017/01"	"Sleep apnoea"	"G47.3"	10
	"Jan., 2017"	"2017/01"	"Myasthenia gravis"	"G70.0"	12
	"Jan., 2017"	"2017/01"	"Muscular dystrophy"	"G71.0"	12
	"Jan., 2017"	"2017/01"	"Infantile cerebral palsy, unspecified"	"G80.9"	29
	"Jan., 2017"	"2017/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	17
	"Jan., 2017"	"2017/01"	"Essential (primary) hypertension"	"I10"	375
	"Jan., 2017"	"2017/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	260
	"Jan., 2017"	"2017/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	296
	"Jan., 2017"	"2017/01"	"Hypertensive renal disease with renal failure"	"I12.0"	183
	"Jan., 2017"	"2017/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	38
	"Jan., 2017"	"2017/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	55
	"Jan., 2017"	"2017/01"	"Acute subendocardial myocardial infarction"	"I21.4"	44
	"Jan., 2017"	"2017/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1026
	"Jan., 2017"	"2017/01"	"Acute ischaemic heart disease, unspecified"	"I24.9"	23
	"Jan., 2017"	"2017/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	698
	"Jan., 2017"	"2017/01"	"Atherosclerotic heart disease"	"I25.1"	1892
	"Jan., 2017"	"2017/01"	"Ischaemic cardiomyopathy"	"I25.5"	103
	"Jan., 2017"	"2017/01"	"Other forms of chronic ischaemic heart disease"	"I25.8"	34
	"Jan., 2017"	"2017/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	81
	"Jan., 2017"	"2017/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	48
	"Jan., 2017"	"2017/01"	"Other secondary pulmonary hypertension"	"I27.2"	65
	"Jan., 2017"	"2017/01"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Jan., 2017"	"2017/01"	"Mitral (valve) insufficiency"	"I34.0"	29
	"Jan., 2017"	"2017/01"	"Aortic (valve) stenosis"	"I35.0"	158
	"Jan., 2017"	"2017/01"	"Aortic valve disorder, unspecified"	"I35.9"	10
	"Jan., 2017"	"2017/01"	"Endocarditis, valve unspecified"	"I38"	41
	"Jan., 2017"	"2017/01"	"Dilated cardiomyopathy"	"I42.0"	39
	"Jan., 2017"	"2017/01"	"Other hypertrophic cardiomyopathy"	"I42.2"	12
	"Jan., 2017"	"2017/01"	"Cardiomyopathy, unspecified"	"I42.9"	167
	"Jan., 2017"	"2017/01"	"Cardiac arrest, unspecified"	"I46.9"	11
	"Jan., 2017"	"2017/01"	"Atrial fibrillation and flutter"	"I48"	302
	"Jan., 2017"	"2017/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	13
	"Jan., 2017"	"2017/01"	"Congestive heart failure"	"I50.0"	674
	"Jan., 2017"	"2017/01"	"Heart failure, unspecified"	"I50.9"	66
	"Jan., 2017"	"2017/01"	"Cardiovascular disease, unspecified"	"I51.6"	74
	"Jan., 2017"	"2017/01"	"Cardiomegaly"	"I51.7"	18
	"Jan., 2017"	"2017/01"	"Other ill-defined heart diseases"	"I51.8"	10
	"Jan., 2017"	"2017/01"	"Heart disease, unspecified"	"I51.9"	17
	"Jan., 2017"	"2017/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	55
	"Jan., 2017"	"2017/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	148
	"Jan., 2017"	"2017/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	20
	"Jan., 2017"	"2017/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	81
	"Jan., 2017"	"2017/01"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	12
	"Jan., 2017"	"2017/01"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	18
	"Jan., 2017"	"2017/01"	"Cerebral infarction, unspecified"	"I63.9"	100
	"Jan., 2017"	"2017/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	560
	"Jan., 2017"	"2017/01"	"Cerebral atherosclerosis"	"I67.2"	138
	"Jan., 2017"	"2017/01"	"Other specified cerebrovascular diseases"	"I67.8"	12
	"Jan., 2017"	"2017/01"	"Cerebrovascular disease, unspecified"	"I67.9"	37
	"Jan., 2017"	"2017/01"	"Sequelae of cerebral infarction"	"I69.3"	35
	"Jan., 2017"	"2017/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	196
	"Jan., 2017"	"2017/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	124
	"Jan., 2017"	"2017/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	69
	"Jan., 2017"	"2017/01"	"Dissection of aorta [any part]"	"I71.0"	30
	"Jan., 2017"	"2017/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	18
	"Jan., 2017"	"2017/01"	"Peripheral vascular disease, unspecified"	"I73.9"	51
	"Jan., 2017"	"2017/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	36
	"Jan., 2017"	"2017/01"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	79
	"Jan., 2017"	"2017/01"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	58
	"Jan., 2017"	"2017/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	53
	"Jan., 2017"	"2017/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	34
	"Jan., 2017"	"2017/01"	"Pneumonia due to staphylococcus"	"J15.2"	14
	"Jan., 2017"	"2017/01"	"Bacterial pneumonia, unspecified"	"J15.9"	75
	"Jan., 2017"	"2017/01"	"Lobar pneumonia, unspecified"	"J18.1"	17
	"Jan., 2017"	"2017/01"	"Pneumonia, unspecified"	"J18.9"	615
	"Jan., 2017"	"2017/01"	"Emphysema, unspecified"	"J43.9"	63
	"Jan., 2017"	"2017/01"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	301
	"Jan., 2017"	"2017/01"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	71
	"Jan., 2017"	"2017/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	22
	"Jan., 2017"	"2017/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1102
	"Jan., 2017"	"2017/01"	"Asthma, unspecified"	"J45.9"	41
	"Jan., 2017"	"2017/01"	"Bronchiectasis"	"J47"	13
	"Jan., 2017"	"2017/01"	"Pneumonitis due to food and vomit"	"J69.0"	199
	"Jan., 2017"	"2017/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	135
	"Jan., 2017"	"2017/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	81
	"Jan., 2017"	"2017/01"	"Chronic respiratory failure"	"J96.1"	14
	"Jan., 2017"	"2017/01"	"Other disorders of lung"	"J98.4"	26
	"Jan., 2017"	"2017/01"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	10
	"Jan., 2017"	"2017/01"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	12
	"Jan., 2017"	"2017/01"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	10
	"Jan., 2017"	"2017/01"	"Acute vascular disorders of intestine"	"K55.0"	14
	"Jan., 2017"	"2017/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	66
	"Jan., 2017"	"2017/01"	"Other and unspecified intestinal obstruction"	"K56.6"	27
	"Jan., 2017"	"2017/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	12
	"Jan., 2017"	"2017/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	12
	"Jan., 2017"	"2017/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	20
	"Jan., 2017"	"2017/01"	"Alcoholic hepatitis"	"K70.1"	11
	"Jan., 2017"	"2017/01"	"Alcoholic cirrhosis of liver"	"K70.3"	267
	"Jan., 2017"	"2017/01"	"Alcoholic hepatic failure"	"K70.4"	15
	"Jan., 2017"	"2017/01"	"Alcoholic liver disease, unspecified"	"K70.9"	35
	"Jan., 2017"	"2017/01"	"Hepatic failure, unspecified"	"K72.9"	13
	"Jan., 2017"	"2017/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	134
	"Jan., 2017"	"2017/01"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	26
	"Jan., 2017"	"2017/01"	"Liver disease, unspecified"	"K76.9"	37
	"Jan., 2017"	"2017/01"	"Acute cholecystitis"	"K81.0"	13
	"Jan., 2017"	"2017/01"	"Cholangitis"	"K83.0"	12
	"Jan., 2017"	"2017/01"	"Acute pancreatitis, unspecified"	"K85.9"	20
	"Jan., 2017"	"2017/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	35
	"Jan., 2017"	"2017/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	26
	"Jan., 2017"	"2017/01"	"Acute renal failure, unspecified"	"N17.9"	26
	"Jan., 2017"	"2017/01"	"Chronic kidney disease, stage 3"	"N18.3"	12
	"Jan., 2017"	"2017/01"	"Chronic kidney disease, stage 5"	"N18.5"	209
	"Jan., 2017"	"2017/01"	"Chronic renal failure, unspecified"	"N18.9"	114
	"Jan., 2017"	"2017/01"	"Unspecified renal failure"	"N19"	17
	"Jan., 2017"	"2017/01"	"Urinary tract infection, site not specified"	"N39.0"	118
	"Jan., 2017"	"2017/01"	"Hyperplasia of prostate"	"N40"	12
	"Jan., 2017"	"2017/01"	"Extreme immaturity"	"P07.2"	15
	"Jan., 2017"	"2017/01"	"Congenital malformation of heart, unspecified"	"Q24.9"	15
	"Jan., 2017"	"2017/01"	"Down syndrome, unspecified"	"Q90.9"	12
	"Jan., 2017"	"2017/01"	"Sudden infant death syndrome - SIDS"	"R95"	18
	"Jan., 2017"	"2017/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	56
	"Jan., 2017"	"2017/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	63
	"Jan., 2017"	"2017/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	35
	"Jan., 2017"	"2017/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	21
	"Jan., 2017"	"2017/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	29
	"Jan., 2017"	"2017/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	86
	"Jan., 2017"	"2017/01"	"Fall on and from stairs and steps"	"W10"	13
	"Jan., 2017"	"2017/01"	"Fall on and from ladder"	"W11"	12
	"Jan., 2017"	"2017/01"	"Other fall on same level"	"W18"	92
	"Jan., 2017"	"2017/01"	"Unspecified fall"	"W19"	89
	"Jan., 2017"	"2017/01"	"Drowning and submersion while in natural water"	"W69"	13
	"Jan., 2017"	"2017/01"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	21
	"Jan., 2017"	"2017/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	13
	"Jan., 2017"	"2017/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	15
	"Jan., 2017"	"2017/01"	"Exposure to excessive natural cold"	"X31"	13
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	97
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	81
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	163
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to alcohol"	"X45"	36
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	14
	"Jan., 2017"	"2017/01"	"Exposure to unspecified factor causing fracture"	"X59.0"	15
	"Jan., 2017"	"2017/01"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	32
	"Jan., 2017"	"2017/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	40
	"Jan., 2017"	"2017/01"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	14
	"Jan., 2017"	"2017/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	103
	"Jan., 2017"	"2017/01"	"Intentional self-harm by handgun discharge"	"X72"	68
	"Jan., 2017"	"2017/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21
	"Jan., 2017"	"2017/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	34
	"Jan., 2017"	"2017/01"	"Intentional self-harm by sharp object"	"X78"	15
	"Jan., 2017"	"2017/01"	"Intentional self-harm by jumping from a high place"	"X80"	14
	"Jan., 2017"	"2017/01"	"Intentional self-harm by jumping or lying before moving object"	"X81"	13
	"Jan., 2017"	"2017/01"	"Assault by handgun discharge"	"X93"	21
	"Jan., 2017"	"2017/01"	"Assault by other and unspecified firearm discharge"	"X95"	95
	"Jan., 2017"	"2017/01"	"Assault by sharp object"	"X99"	24
	"Jan., 2017"	"2017/01"	"Assault by unspecified means"	"Y09"	13
	"Jan., 2017"	"2017/01"	"Sequelae of motor-vehicle accident"	"Y85.0"	13
	"Jan., 2017"	"2017/01"	"Sequelae of other accidents"	"Y86"	11
	"Feb., 2017"	"2017/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	71
	"Feb., 2017"	"2017/02"	"Septicaemia, unspecified"	"A41.9"	115
	"Feb., 2017"	"2017/02"	"Chronic viral hepatitis C"	"B18.2"	73
	"Feb., 2017"	"2017/02"	"HIV disease resulting in other specified conditions"	"B23.8"	15
	"Feb., 2017"	"2017/02"	"Other viral infections of unspecified site"	"B34.8"	13
	"Feb., 2017"	"2017/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	30
	"Feb., 2017"	"2017/02"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	11
	"Feb., 2017"	"2017/02"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	11
	"Feb., 2017"	"2017/02"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	13
	"Feb., 2017"	"2017/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	101
	"Feb., 2017"	"2017/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	144
	"Feb., 2017"	"2017/02"	"Appendix - Malignant neoplasms"	"C18.1"	10
	"Feb., 2017"	"2017/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	305
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	23
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of rectum"	"C20"	65
	"Feb., 2017"	"2017/02"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	14
	"Feb., 2017"	"2017/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	98
	"Feb., 2017"	"2017/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	71
	"Feb., 2017"	"2017/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	75
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of gallbladder"	"C23"	20
	"Feb., 2017"	"2017/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	334
	"Feb., 2017"	"2017/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	14
	"Feb., 2017"	"2017/02"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	12
	"Feb., 2017"	"2017/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	847
	"Feb., 2017"	"2017/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	40
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	10
	"Feb., 2017"	"2017/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	13
	"Feb., 2017"	"2017/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	29
	"Feb., 2017"	"2017/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	352
	"Feb., 2017"	"2017/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	27
	"Feb., 2017"	"2017/02"	"Endometrium - Malignant neoplasms"	"C54.1"	37
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	48
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of ovary"	"C56"	133
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of prostate"	"C61"	259
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	97
	"Feb., 2017"	"2017/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	119
	"Feb., 2017"	"2017/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	129
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of thyroid gland"	"C73"	13
	"Feb., 2017"	"2017/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	17
	"Feb., 2017"	"2017/02"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	10
	"Feb., 2017"	"2017/02"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	14
	"Feb., 2017"	"2017/02"	"Malignant neoplasm without specification of site"	"C80"	189
	"Feb., 2017"	"2017/02"	"Hodgkin disease, unspecified"	"C81.9"	12
	"Feb., 2017"	"2017/02"	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	12
	"Feb., 2017"	"2017/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	29
	"Feb., 2017"	"2017/02"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	32
	"Feb., 2017"	"2017/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	76
