"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 1999"	"1999/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	125
	"Jan., 1999"	"1999/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	36
	"Jan., 1999"	"1999/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	13
	"Jan., 1999"	"1999/01"	"Cerebral infarction, unspecified"	"I63.9"	50
	"Jan., 1999"	"1999/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	563
	"Jan., 1999"	"1999/01"	"Cerebral atherosclerosis"	"I67.2"	21
	"Jan., 1999"	"1999/01"	"Cerebrovascular disease, unspecified"	"I67.9"	37
	"Jan., 1999"	"1999/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	39
	"Jan., 1999"	"1999/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	38
	"Jan., 1999"	"1999/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	101
	"Jan., 1999"	"1999/01"	"Dissection of aorta [any part]"	"I71.0"	14
	"Jan., 1999"	"1999/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	38
	"Jan., 1999"	"1999/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	17
	"Jan., 1999"	"1999/01"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	10
	"Jan., 1999"	"1999/01"	"Peripheral vascular disease, unspecified"	"I73.9"	50
	"Jan., 1999"	"1999/01"	"Bacterial pneumonia, unspecified"	"J15.9"	14
	"Jan., 1999"	"1999/01"	"Bronchopneumonia, unspecified"	"J18.0"	28
	"Jan., 1999"	"1999/01"	"Pneumonia, unspecified"	"J18.9"	316
	"Jan., 1999"	"1999/01"	"Emphysema, unspecified"	"J43.9"	145
	"Jan., 1999"	"1999/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	31
	"Jan., 1999"	"1999/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	714
	"Jan., 1999"	"1999/01"	"Asthma, unspecified"	"J45.9"	23
	"Jan., 1999"	"1999/01"	"Pneumonitis due to food and vomit"	"J69.0"	106
	"Jan., 1999"	"1999/01"	"Adult respiratory distress syndrome"	"J80"	14
	"Jan., 1999"	"1999/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	61
	"Jan., 1999"	"1999/01"	"Respiratory failure, unspecified"	"J96.9"	14
	"Jan., 1999"	"1999/01"	"Other disorders of lung"	"J98.4"	12
	"Jan., 1999"	"1999/01"	"Acute vascular disorders of intestine"	"K55.0"	21
	"Jan., 1999"	"1999/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	23
	"Jan., 1999"	"1999/01"	"Other and unspecified intestinal obstruction"	"K56.6"	19
	"Jan., 1999"	"1999/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	12
	"Jan., 1999"	"1999/01"	"Peritonitis, unspecified"	"K65.9"	10
	"Jan., 1999"	"1999/01"	"Alcoholic cirrhosis of liver"	"K70.3"	34
	"Jan., 1999"	"1999/01"	"Alcoholic hepatic failure"	"K70.4"	10
	"Jan., 1999"	"1999/01"	"Hepatic failure, unspecified"	"K72.9"	13
	"Jan., 1999"	"1999/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	107
	"Jan., 1999"	"1999/01"	"Liver disease, unspecified"	"K76.9"	11
	"Jan., 1999"	"1999/01"	"Acute pancreatitis"	"K85"	16
	"Jan., 1999"	"1999/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	32
	"Jan., 1999"	"1999/01"	"Decubitus ulcer"	"L89"	12
	"Jan., 1999"	"1999/01"	"Acute renal failure, unspecified"	"N17.9"	21
	"Jan., 1999"	"1999/01"	"End-stage renal disease"	"N18.0"	38
	"Jan., 1999"	"1999/01"	"Chronic renal failure, unspecified"	"N18.9"	32
	"Jan., 1999"	"1999/01"	"Unspecified renal failure"	"N19"	52
	"Jan., 1999"	"1999/01"	"Urinary tract infection, site not specified"	"N39.0"	71
	"Jan., 1999"	"1999/01"	"Extreme immaturity"	"P07.2"	13
	"Jan., 1999"	"1999/01"	"Senility"	"R54"	156
	"Jan., 1999"	"1999/01"	"Sudden infant death syndrome - SIDS"	"R95"	18
	"Jan., 1999"	"1999/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	93
	"Jan., 1999"	"1999/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	25
	"Jan., 1999"	"1999/01"	"Pedestrian injured in unspecified transport accident"	"V09.9"	11
	"Jan., 1999"	"1999/01"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V19.4"	12
	"Jan., 1999"	"1999/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	33
	"Jan., 1999"	"1999/01"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	17
	"Jan., 1999"	"1999/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	12
	"Jan., 1999"	"1999/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	47
	"Jan., 1999"	"1999/01"	"Unspecified fall"	"W19"	62
	"Jan., 1999"	"1999/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	13
	"Jan., 1999"	"1999/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19
	"Jan., 1999"	"1999/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30
	"Jan., 1999"	"1999/01"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	10
	"Jan., 1999"	"1999/01"	"Exposure to unspecified factor"	"X59"	15
	"Jan., 1999"	"1999/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11
	"Jan., 1999"	"1999/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	28
	"Jan., 1999"	"1999/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11
	"Jan., 1999"	"1999/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	78
	"Jan., 1999"	"1999/01"	"Assault by other and unspecified firearm discharge"	"X95"	40
	"Jan., 1999"	"1999/01"	"Assault by unspecified means"	"Y09"	10
	"Feb., 1999"	"1999/02"	"Septicaemia, unspecified"	"A41.9"	117
	"Feb., 1999"	"1999/02"	"Acute hepatitis C"	"B17.1"	26
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other bacterial infections"	"B20.1"	12
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	20
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other specified conditions"	"B23.8"	29
	"Feb., 1999"	"1999/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	36
	"Feb., 1999"	"1999/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	13
	"Feb., 1999"	"1999/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	74
	"Feb., 1999"	"1999/02"	"Cardia - Malignant neoplasms"	"C16.0"	13
	"Feb., 1999"	"1999/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	59
	"Feb., 1999"	"1999/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	278
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	13
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of rectum"	"C20"	36
	"Feb., 1999"	"1999/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	28
	"Feb., 1999"	"1999/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	17
	"Feb., 1999"	"1999/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	23
	"Feb., 1999"	"1999/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	156
	"Feb., 1999"	"1999/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	29
	"Feb., 1999"	"1999/02"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	13
	"Feb., 1999"	"1999/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	893
	"Feb., 1999"	"1999/02"	"Malignant melanoma of trunk - Malignant neoplasms"	"C43.5"	10
	"Feb., 1999"	"1999/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	18
	"Feb., 1999"	"1999/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	174
	"Feb., 1999"	"1999/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	26
	"Feb., 1999"	"1999/02"	"Endometrium - Malignant neoplasms"	"C54.1"	18
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	20
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of ovary"	"C56"	68
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of prostate"	"C61"	167
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	44
	"Feb., 1999"	"1999/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	49
	"Feb., 1999"	"1999/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	49
	"Feb., 1999"	"1999/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	14
	"Feb., 1999"	"1999/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	16
	"Feb., 1999"	"1999/02"	"Malignant neoplasm without specification of site"	"C80"	130
	"Feb., 1999"	"1999/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	13
	"Feb., 1999"	"1999/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	92
	"Feb., 1999"	"1999/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	58
	"Feb., 1999"	"1999/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	11
	"Feb., 1999"	"1999/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	24
	"Feb., 1999"	"1999/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	28
	"Feb., 1999"	"1999/02"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	18
	"Feb., 1999"	"1999/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	19
	"Feb., 1999"	"1999/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	10
	"Feb., 1999"	"1999/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	27
	"Feb., 1999"	"1999/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	11
	"Feb., 1999"	"1999/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	31
	"Feb., 1999"	"1999/02"	"Anaemia, unspecified"	"D64.9"	17
	"Feb., 1999"	"1999/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	50
	"Feb., 1999"	"1999/02"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	11
	"Feb., 1999"	"1999/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	56
	"Feb., 1999"	"1999/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	27
	"Feb., 1999"	"1999/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	205
	"Feb., 1999"	"1999/02"	"Pure hypercholesterolaemia"	"E78.0"	15
	"Feb., 1999"	"1999/02"	"Hyperlipidaemia, unspecified"	"E78.5"	16
	"Feb., 1999"	"1999/02"	"Volume depletion"	"E86"	18
	"Feb., 1999"	"1999/02"	"Unspecified dementia"	"F03"	178
	"Feb., 1999"	"1999/02"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	32
	"Feb., 1999"	"1999/02"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	10
	"Feb., 1999"	"1999/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	24
	"Feb., 1999"	"1999/02"	"Motor neuron disease"	"G12.2"	24
	"Feb., 1999"	"1999/02"	"Parkinson disease"	"G20"	81
	"Feb., 1999"	"1999/02"	"Alzheimer disease with late onset"	"G30.1"	12
	"Feb., 1999"	"1999/02"	"Alzheimer disease, unspecified"	"G30.9"	229
	"Feb., 1999"	"1999/02"	"Multiple sclerosis"	"G35"	12
	"Feb., 1999"	"1999/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	14
	"Feb., 1999"	"1999/02"	"Mitral valve disease, unspecified"	"I05.9"	13
	"Feb., 1999"	"1999/02"	"Essential (primary) hypertension"	"I10"	64
	"Feb., 1999"	"1999/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	49
	"Feb., 1999"	"1999/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	109
	"Feb., 1999"	"1999/02"	"Hypertensive renal disease with renal failure"	"I12.0"	47
	"Feb., 1999"	"1999/02"	"Acute myocardial infarction, unspecified"	"I21.9"	1124
	"Feb., 1999"	"1999/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	476
	"Feb., 1999"	"1999/02"	"Atherosclerotic heart disease"	"I25.1"	1612
	"Feb., 1999"	"1999/02"	"Ischaemic cardiomyopathy"	"I25.5"	142
	"Feb., 1999"	"1999/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	96
	"Feb., 1999"	"1999/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	43
	"Feb., 1999"	"1999/02"	"Mitral (valve) insufficiency"	"I34.0"	16
	"Feb., 1999"	"1999/02"	"Aortic (valve) stenosis"	"I35.0"	75
	"Feb., 1999"	"1999/02"	"Endocarditis, valve unspecified"	"I38"	26
	"Feb., 1999"	"1999/02"	"Dilated cardiomyopathy"	"I42.0"	26
	"Feb., 1999"	"1999/02"	"Cardiomyopathy, unspecified"	"I42.9"	146
	"Feb., 1999"	"1999/02"	"Cardiac arrest, unspecified"	"I46.9"	77
	"Feb., 1999"	"1999/02"	"Atrial fibrillation and flutter"	"I48"	39
	"Feb., 1999"	"1999/02"	"Congestive heart failure"	"I50.0"	97
	"Feb., 1999"	"1999/02"	"Heart failure, unspecified"	"I50.9"	11
	"Feb., 1999"	"1999/02"	"Cardiovascular disease, unspecified"	"I51.6"	11
	"Feb., 1999"	"1999/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	33
	"Feb., 1999"	"1999/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	107
	"Feb., 1999"	"1999/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	21
	"Feb., 1999"	"1999/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	20
	"Feb., 1999"	"1999/02"	"Cerebral infarction, unspecified"	"I63.9"	60
	"Feb., 1999"	"1999/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	497
	"Feb., 1999"	"1999/02"	"Cerebral atherosclerosis"	"I67.2"	23
	"Feb., 1999"	"1999/02"	"Cerebrovascular disease, unspecified"	"I67.9"	24
	"Feb., 1999"	"1999/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	30
	"Feb., 1999"	"1999/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	37
	"Feb., 1999"	"1999/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	86
	"Feb., 1999"	"1999/02"	"Dissection of aorta [any part]"	"I71.0"	21
	"Feb., 1999"	"1999/02"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	10
	"Feb., 1999"	"1999/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	38
	"Feb., 1999"	"1999/02"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	16
	"Feb., 1999"	"1999/02"	"Peripheral vascular disease, unspecified"	"I73.9"	41
	"Feb., 1999"	"1999/02"	"Pneumonia due to staphylococcus"	"J15.2"	11
	"Feb., 1999"	"1999/02"	"Bronchopneumonia, unspecified"	"J18.0"	16
	"Feb., 1999"	"1999/02"	"Lobar pneumonia, unspecified"	"J18.1"	10
	"Feb., 1999"	"1999/02"	"Pneumonia, unspecified"	"J18.9"	315
	"Feb., 1999"	"1999/02"	"Emphysema, unspecified"	"J43.9"	142
	"Feb., 1999"	"1999/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	26
	"Feb., 1999"	"1999/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	698
	"Feb., 1999"	"1999/02"	"Asthma, unspecified"	"J45.9"	15
	"Feb., 1999"	"1999/02"	"Bronchiectasis"	"J47"	11
	"Feb., 1999"	"1999/02"	"Pneumonitis due to food and vomit"	"J69.0"	82
	"Feb., 1999"	"1999/02"	"Adult respiratory distress syndrome"	"J80"	16
	"Feb., 1999"	"1999/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	53
	"Feb., 1999"	"1999/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	12
	"Feb., 1999"	"1999/02"	"Respiratory failure, unspecified"	"J96.9"	10
	"Feb., 1999"	"1999/02"	"Other disorders of lung"	"J98.4"	20
	"Feb., 1999"	"1999/02"	"Acute vascular disorders of intestine"	"K55.0"	22
	"Feb., 1999"	"1999/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	19
	"Feb., 1999"	"1999/02"	"Other and unspecified intestinal obstruction"	"K56.6"	21
	"Feb., 1999"	"1999/02"	"Alcoholic cirrhosis of liver"	"K70.3"	32
	"Feb., 1999"	"1999/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	88
	"Feb., 1999"	"1999/02"	"Liver disease, unspecified"	"K76.9"	14
	"Feb., 1999"	"1999/02"	"Acute pancreatitis"	"K85"	15
	"Feb., 1999"	"1999/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	24
	"Feb., 1999"	"1999/02"	"Decubitus ulcer"	"L89"	12
	"Feb., 1999"	"1999/02"	"Rheumatoid arthritis, unspecified"	"M06.9"	11
	"Feb., 1999"	"1999/02"	"Acute renal failure, unspecified"	"N17.9"	19
	"Feb., 1999"	"1999/02"	"End-stage renal disease"	"N18.0"	25
	"Feb., 1999"	"1999/02"	"Chronic renal failure, unspecified"	"N18.9"	18
	"Feb., 1999"	"1999/02"	"Unspecified renal failure"	"N19"	57
	"Feb., 1999"	"1999/02"	"Urinary tract infection, site not specified"	"N39.0"	65
	"Feb., 1999"	"1999/02"	"Extreme immaturity"	"P07.2"	10
	"Feb., 1999"	"1999/02"	"Senility"	"R54"	147
	"Feb., 1999"	"1999/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	64
	"Feb., 1999"	"1999/02"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	15
	"Feb., 1999"	"1999/02"	"Pedestrian injured in unspecified transport accident"	"V09.9"	10
	"Feb., 1999"	"1999/02"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	21
	"Feb., 1999"	"1999/02"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	17
	"Feb., 1999"	"1999/02"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	13
