"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2006"	"2006/01"	"Endocarditis, valve unspecified"	"I38"	31
	"Jan., 2006"	"2006/01"	"Dilated cardiomyopathy"	"I42.0"	42
	"Jan., 2006"	"2006/01"	"Cardiomyopathy, unspecified"	"I42.9"	90
	"Jan., 2006"	"2006/01"	"Sudden cardiac death, so described"	"I46.1"	15
	"Jan., 2006"	"2006/01"	"Cardiac arrest, unspecified"	"I46.9"	40
	"Jan., 2006"	"2006/01"	"Atrial fibrillation and flutter"	"I48"	63
	"Jan., 2006"	"2006/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	36
	"Jan., 2006"	"2006/01"	"Congestive heart failure"	"I50.0"	416
	"Jan., 2006"	"2006/01"	"Heart failure, unspecified"	"I50.9"	30
	"Jan., 2006"	"2006/01"	"Cardiovascular disease, unspecified"	"I51.6"	35
	"Jan., 2006"	"2006/01"	"Cardiomegaly"	"I51.7"	12
	"Jan., 2006"	"2006/01"	"Heart disease, unspecified"	"I51.9"	28
	"Jan., 2006"	"2006/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	32
	"Jan., 2006"	"2006/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	92
	"Jan., 2006"	"2006/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	14
	"Jan., 2006"	"2006/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	45
	"Jan., 2006"	"2006/01"	"Cerebral infarction, unspecified"	"I63.9"	21
	"Jan., 2006"	"2006/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	478
	"Jan., 2006"	"2006/01"	"Other specified cerebrovascular diseases"	"I67.8"	11
	"Jan., 2006"	"2006/01"	"Cerebrovascular disease, unspecified"	"I67.9"	41
	"Jan., 2006"	"2006/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	70
	"Jan., 2006"	"2006/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52
	"Jan., 2006"	"2006/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	45
	"Jan., 2006"	"2006/01"	"Dissection of aorta [any part]"	"I71.0"	20
	"Jan., 2006"	"2006/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	20
	"Jan., 2006"	"2006/01"	"Peripheral vascular disease, unspecified"	"I73.9"	40
	"Jan., 2006"	"2006/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	13
	"Jan., 2006"	"2006/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	14
	"Jan., 2006"	"2006/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	12
	"Jan., 2006"	"2006/01"	"Pneumonia due to staphylococcus"	"J15.2"	17
	"Jan., 2006"	"2006/01"	"Bacterial pneumonia, unspecified"	"J15.9"	11
	"Jan., 2006"	"2006/01"	"Pneumonia, unspecified"	"J18.9"	407
	"Jan., 2006"	"2006/01"	"Emphysema, unspecified"	"J43.9"	108
	"Jan., 2006"	"2006/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	32
	"Jan., 2006"	"2006/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	721
	"Jan., 2006"	"2006/01"	"Asthma, unspecified"	"J45.9"	22
	"Jan., 2006"	"2006/01"	"Pneumonitis due to food and vomit"	"J69.0"	139
	"Jan., 2006"	"2006/01"	"Adult respiratory distress syndrome"	"J80"	14
	"Jan., 2006"	"2006/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	92
	"Jan., 2006"	"2006/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	16
	"Jan., 2006"	"2006/01"	"Other disorders of lung"	"J98.4"	19
	"Jan., 2006"	"2006/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	11
	"Jan., 2006"	"2006/01"	"Acute vascular disorders of intestine"	"K55.0"	20
	"Jan., 2006"	"2006/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	15
	"Jan., 2006"	"2006/01"	"Other and unspecified intestinal obstruction"	"K56.6"	28
	"Jan., 2006"	"2006/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	11
	"Jan., 2006"	"2006/01"	"Alcoholic cirrhosis of liver"	"K70.3"	48
	"Jan., 2006"	"2006/01"	"Hepatic failure, unspecified"	"K72.9"	14
	"Jan., 2006"	"2006/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	123
	"Jan., 2006"	"2006/01"	"Liver disease, unspecified"	"K76.9"	34
	"Jan., 2006"	"2006/01"	"Acute pancreatitis, unspecified"	"K85.9"	20
	"Jan., 2006"	"2006/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	37
	"Jan., 2006"	"2006/01"	"Decubitus ulcer"	"L89"	11
	"Jan., 2006"	"2006/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	14
	"Jan., 2006"	"2006/01"	"Acute renal failure, unspecified"	"N17.9"	50
	"Jan., 2006"	"2006/01"	"End-stage renal disease"	"N18.0"	79
	"Jan., 2006"	"2006/01"	"Chronic renal failure, unspecified"	"N18.9"	44
	"Jan., 2006"	"2006/01"	"Unspecified renal failure"	"N19"	93
	"Jan., 2006"	"2006/01"	"Urinary tract infection, site not specified"	"N39.0"	88
	"Jan., 2006"	"2006/01"	"Extreme immaturity"	"P07.2"	13
	"Jan., 2006"	"2006/01"	"Respiratory arrest"	"R09.2"	12
	"Jan., 2006"	"2006/01"	"Other lack of expected normal physiological development"	"R62.8"	22
	"Jan., 2006"	"2006/01"	"Sudden infant death syndrome - SIDS"	"R95"	22
	"Jan., 2006"	"2006/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	69
	"Jan., 2006"	"2006/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	31
	"Jan., 2006"	"2006/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	18
	"Jan., 2006"	"2006/01"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	15
	"Jan., 2006"	"2006/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	15
	"Jan., 2006"	"2006/01"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	14
	"Jan., 2006"	"2006/01"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	17
	"Jan., 2006"	"2006/01"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	13
	"Jan., 2006"	"2006/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	20
	"Jan., 2006"	"2006/01"	"Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)"	"V87.8"	12
	"Jan., 2006"	"2006/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	46
	"Jan., 2006"	"2006/01"	"Other fall on same level"	"W18"	22
	"Jan., 2006"	"2006/01"	"Unspecified fall"	"W19"	78
	"Jan., 2006"	"2006/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	17
	"Jan., 2006"	"2006/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	21
	"Jan., 2006"	"2006/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	82
	"Jan., 2006"	"2006/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	50
	"Jan., 2006"	"2006/01"	"Exposure to unspecified factor"	"X59"	31
	"Jan., 2006"	"2006/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	56
	"Jan., 2006"	"2006/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	20
	"Jan., 2006"	"2006/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	70
	"Jan., 2006"	"2006/01"	"Assault by other and unspecified firearm discharge"	"X95"	73
	"Jan., 2006"	"2006/01"	"Assault by sharp object"	"X99"	14
	"Jan., 2006"	"2006/01"	"Assault by unspecified means"	"Y09"	11
	"Jan., 2006"	"2006/01"	"Sequelae of other accidents"	"Y86"	14
	"Feb., 2006"	"2006/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	24
	"Feb., 2006"	"2006/02"	"Septicaemia, unspecified"	"A41.9"	226
	"Feb., 2006"	"2006/02"	"Chronic viral hepatitis C"	"B18.2"	51
	"Feb., 2006"	"2006/02"	"HIV disease resulting in other bacterial infections"	"B20.1"	10
	"Feb., 2006"	"2006/02"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	11
	"Feb., 2006"	"2006/02"	"HIV disease resulting in other specified conditions"	"B23.8"	10
	"Feb., 2006"	"2006/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	22
	"Feb., 2006"	"2006/02"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	12
	"Feb., 2006"	"2006/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	64
	"Feb., 2006"	"2006/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	64
	"Feb., 2006"	"2006/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	198
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of rectum"	"C20"	31
	"Feb., 2006"	"2006/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	37
	"Feb., 2006"	"2006/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	16
	"Feb., 2006"	"2006/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	48
	"Feb., 2006"	"2006/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	147
	"Feb., 2006"	"2006/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	19
	"Feb., 2006"	"2006/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	783
	"Feb., 2006"	"2006/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	46
	"Feb., 2006"	"2006/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	22
	"Feb., 2006"	"2006/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	195
	"Feb., 2006"	"2006/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	30
	"Feb., 2006"	"2006/02"	"Endometrium - Malignant neoplasms"	"C54.1"	11
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	18
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of ovary"	"C56"	67
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of prostate"	"C61"	115
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	77
	"Feb., 2006"	"2006/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	71
	"Feb., 2006"	"2006/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	66
	"Feb., 2006"	"2006/02"	"Malignant neoplasm without specification of site"	"C80"	92
	"Feb., 2006"	"2006/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	57
	"Feb., 2006"	"2006/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	52
	"Feb., 2006"	"2006/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	17
	"Feb., 2006"	"2006/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	31
	"Feb., 2006"	"2006/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	36
	"Feb., 2006"	"2006/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	23
	"Feb., 2006"	"2006/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	27
	"Feb., 2006"	"2006/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	28
	"Feb., 2006"	"2006/02"	"Anaemia, unspecified"	"D64.9"	11
	"Feb., 2006"	"2006/02"	"Hypothyroidism, unspecified"	"E03.9"	13
	"Feb., 2006"	"2006/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	20
	"Feb., 2006"	"2006/02"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	11
	"Feb., 2006"	"2006/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	89
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	10
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	14
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	30
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	249
	"Feb., 2006"	"2006/02"	"Unspecified protein-energy malnutrition"	"E46"	20
	"Feb., 2006"	"2006/02"	"Other obesity"	"E66.8"	14
	"Feb., 2006"	"2006/02"	"Hyperlipidaemia, unspecified"	"E78.5"	31
	"Feb., 2006"	"2006/02"	"Volume depletion"	"E86"	15
	"Feb., 2006"	"2006/02"	"Multi-infarct dementia"	"F01.1"	20
	"Feb., 2006"	"2006/02"	"Vascular dementia, unspecified"	"F01.9"	47
	"Feb., 2006"	"2006/02"	"Unspecified dementia"	"F03"	413
	"Feb., 2006"	"2006/02"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12
	"Feb., 2006"	"2006/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	19
	"Feb., 2006"	"2006/02"	"Motor neuron disease"	"G12.2"	26
	"Feb., 2006"	"2006/02"	"Parkinson disease"	"G20"	115
	"Feb., 2006"	"2006/02"	"Alzheimer disease, unspecified"	"G30.9"	426
	"Feb., 2006"	"2006/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	29
	"Feb., 2006"	"2006/02"	"Encephalopathy, unspecified"	"G93.4"	12
	"Feb., 2006"	"2006/02"	"Essential (primary) hypertension"	"I10"	57
	"Feb., 2006"	"2006/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	66
	"Feb., 2006"	"2006/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	109
	"Feb., 2006"	"2006/02"	"Hypertensive renal disease with renal failure"	"I12.0"	51
	"Feb., 2006"	"2006/02"	"Acute myocardial infarction, unspecified"	"I21.9"	914
	"Feb., 2006"	"2006/02"	"Acute ischaemic heart disease, unspecified"	"I24.9"	15
	"Feb., 2006"	"2006/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	308
	"Feb., 2006"	"2006/02"	"Atherosclerotic heart disease"	"I25.1"	853
	"Feb., 2006"	"2006/02"	"Ischaemic cardiomyopathy"	"I25.5"	49
	"Feb., 2006"	"2006/02"	"Other forms of chronic ischaemic heart disease"	"I25.8"	15
	"Feb., 2006"	"2006/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	65
	"Feb., 2006"	"2006/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	41
	"Feb., 2006"	"2006/02"	"Other secondary pulmonary hypertension"	"I27.2"	21
	"Feb., 2006"	"2006/02"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Feb., 2006"	"2006/02"	"Mitral (valve) insufficiency"	"I34.0"	11
	"Feb., 2006"	"2006/02"	"Aortic (valve) stenosis"	"I35.0"	49
	"Feb., 2006"	"2006/02"	"Aortic valve disorder, unspecified"	"I35.9"	13
	"Feb., 2006"	"2006/02"	"Endocarditis, valve unspecified"	"I38"	16
	"Feb., 2006"	"2006/02"	"Dilated cardiomyopathy"	"I42.0"	30
	"Feb., 2006"	"2006/02"	"Cardiomyopathy, unspecified"	"I42.9"	79
	"Feb., 2006"	"2006/02"	"Sudden cardiac death, so described"	"I46.1"	16
	"Feb., 2006"	"2006/02"	"Cardiac arrest, unspecified"	"I46.9"	45
	"Feb., 2006"	"2006/02"	"Atrial fibrillation and flutter"	"I48"	57
	"Feb., 2006"	"2006/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	35
	"Feb., 2006"	"2006/02"	"Congestive heart failure"	"I50.0"	378
	"Feb., 2006"	"2006/02"	"Heart failure, unspecified"	"I50.9"	28
	"Feb., 2006"	"2006/02"	"Cardiovascular disease, unspecified"	"I51.6"	31
	"Feb., 2006"	"2006/02"	"Cardiomegaly"	"I51.7"	10
	"Feb., 2006"	"2006/02"	"Heart disease, unspecified"	"I51.9"	36
	"Feb., 2006"	"2006/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	26
	"Feb., 2006"	"2006/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	97
	"Feb., 2006"	"2006/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	13
	"Feb., 2006"	"2006/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	38
	"Feb., 2006"	"2006/02"	"Cerebral infarction, unspecified"	"I63.9"	19
	"Feb., 2006"	"2006/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	396
	"Feb., 2006"	"2006/02"	"Other specified cerebrovascular diseases"	"I67.8"	12
	"Feb., 2006"	"2006/02"	"Cerebrovascular disease, unspecified"	"I67.9"	32
	"Feb., 2006"	"2006/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	66
	"Feb., 2006"	"2006/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	50
	"Feb., 2006"	"2006/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	31
	"Feb., 2006"	"2006/02"	"Dissection of aorta [any part]"	"I71.0"	24
	"Feb., 2006"	"2006/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	14
	"Feb., 2006"	"2006/02"	"Peripheral vascular disease, unspecified"	"I73.9"	40
	"Feb., 2006"	"2006/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	12
	"Feb., 2006"	"2006/02"	"Bacterial pneumonia, unspecified"	"J15.9"	12
	"Feb., 2006"	"2006/02"	"Lobar pneumonia, unspecified"	"J18.1"	10
	"Feb., 2006"	"2006/02"	"Pneumonia, unspecified"	"J18.9"	321
	"Feb., 2006"	"2006/02"	"Emphysema, unspecified"	"J43.9"	89
	"Feb., 2006"	"2006/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	32
	"Feb., 2006"	"2006/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	616
	"Feb., 2006"	"2006/02"	"Asthma, unspecified"	"J45.9"	13
	"Feb., 2006"	"2006/02"	"Pneumonitis due to food and vomit"	"J69.0"	129
	"Feb., 2006"	"2006/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	61
	"Feb., 2006"	"2006/02"	"Respiratory failure, unspecified"	"J96.9"	11
	"Feb., 2006"	"2006/02"	"Other disorders of lung"	"J98.4"	12
	"Feb., 2006"	"2006/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	25
	"Feb., 2006"	"2006/02"	"Other and unspecified intestinal obstruction"	"K56.6"	27
	"Feb., 2006"	"2006/02"	"Alcoholic cirrhosis of liver"	"K70.3"	41
	"Feb., 2006"	"2006/02"	"Alcoholic liver disease, unspecified"	"K70.9"	12
	"Feb., 2006"	"2006/02"	"Hepatic failure, unspecified"	"K72.9"	17
	"Feb., 2006"	"2006/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	127
	"Feb., 2006"	"2006/02"	"Liver disease, unspecified"	"K76.9"	30
	"Feb., 2006"	"2006/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	41
	"Feb., 2006"	"2006/02"	"Cellulitis, unspecified"	"L03.9"	10
	"Feb., 2006"	"2006/02"	"Rheumatoid arthritis, unspecified"	"M06.9"	16
	"Feb., 2006"	"2006/02"	"Acute renal failure, unspecified"	"N17.9"	43
	"Feb., 2006"	"2006/02"	"End-stage renal disease"	"N18.0"	74
