"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2000"	"2000/01"	"Endometrium - Malignant neoplasms"	"C54.1"	17
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of uterus, part unspecified"	"C55"	29
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of ovary"	"C56"	88
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of prostate"	"C61"	168
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	63
	"Jan., 2000"	"2000/01"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	84
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	51
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of thyroid gland"	"C73"	14
	"Jan., 2000"	"2000/01"	"Head, face and neck - Malignant neoplasms"	"C76.0"	10
	"Jan., 2000"	"2000/01"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	13
	"Jan., 2000"	"2000/01"	"Malignant neoplasm without specification of site"	"C80"	132
	"Jan., 2000"	"2000/01"	"Hodgkin disease, unspecified"	"C81.9"	10
	"Jan., 2000"	"2000/01"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	102
	"Jan., 2000"	"2000/01"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	70
	"Jan., 2000"	"2000/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	22
	"Jan., 2000"	"2000/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	39
	"Jan., 2000"	"2000/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	12
	"Jan., 2000"	"2000/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	22
	"Jan., 2000"	"2000/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	26
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	23
	"Jan., 2000"	"2000/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	20
	"Jan., 2000"	"2000/01"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	10
	"Jan., 2000"	"2000/01"	"Anaemia, unspecified"	"D64.9"	14
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E10.5"	10
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	32
	"Jan., 2000"	"2000/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	50
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	16
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	27
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	273
	"Jan., 2000"	"2000/01"	"Unspecified protein-energy malnutrition"	"E46"	10
	"Jan., 2000"	"2000/01"	"Hyperlipidaemia, unspecified"	"E78.5"	15
	"Jan., 2000"	"2000/01"	"Volume depletion"	"E86"	30
	"Jan., 2000"	"2000/01"	"Unspecified dementia"	"F03"	159
	"Jan., 2000"	"2000/01"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	10
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	48
	"Jan., 2000"	"2000/01"	"Motor neuron disease"	"G12.2"	20
	"Jan., 2000"	"2000/01"	"Parkinson disease"	"G20"	82
	"Jan., 2000"	"2000/01"	"Alzheimer disease, unspecified"	"G30.9"	152
	"Jan., 2000"	"2000/01"	"Multiple sclerosis"	"G35"	31
	"Jan., 2000"	"2000/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	26
	"Jan., 2000"	"2000/01"	"Essential (primary) hypertension"	"I10"	84
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	63
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	143
	"Jan., 2000"	"2000/01"	"Hypertensive renal disease with renal failure"	"I12.0"	50
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	10
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	11
	"Jan., 2000"	"2000/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1386
	"Jan., 2000"	"2000/01"	"Other forms of acute ischaemic heart disease"	"I24.8"	20
	"Jan., 2000"	"2000/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	582
	"Jan., 2000"	"2000/01"	"Atherosclerotic heart disease"	"I25.1"	3126
	"Jan., 2000"	"2000/01"	"Ischaemic cardiomyopathy"	"I25.5"	62
	"Jan., 2000"	"2000/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	83
	"Jan., 2000"	"2000/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	48
	"Jan., 2000"	"2000/01"	"Primary pulmonary hypertension"	"I27.0"	19
	"Jan., 2000"	"2000/01"	"Pulmonary heart disease, unspecified"	"I27.9"	10
	"Jan., 2000"	"2000/01"	"Aortic (valve) stenosis"	"I35.0"	53
	"Jan., 2000"	"2000/01"	"Endocarditis, valve unspecified"	"I38"	26
	"Jan., 2000"	"2000/01"	"Dilated cardiomyopathy"	"I42.0"	24
	"Jan., 2000"	"2000/01"	"Cardiomyopathy, unspecified"	"I42.9"	85
	"Jan., 2000"	"2000/01"	"Cardiac arrest, unspecified"	"I46.9"	99
	"Jan., 2000"	"2000/01"	"Atrial fibrillation and flutter"	"I48"	58
	"Jan., 2000"	"2000/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	44
	"Jan., 2000"	"2000/01"	"Congestive heart failure"	"I50.0"	306
	"Jan., 2000"	"2000/01"	"Heart failure, unspecified"	"I50.9"	31
	"Jan., 2000"	"2000/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	35
	"Jan., 2000"	"2000/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	84
	"Jan., 2000"	"2000/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	46
	"Jan., 2000"	"2000/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	13
	"Jan., 2000"	"2000/01"	"Cerebral infarction, unspecified"	"I63.9"	45
	"Jan., 2000"	"2000/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	449
	"Jan., 2000"	"2000/01"	"Cerebrovascular disease, unspecified"	"I67.9"	31
	"Jan., 2000"	"2000/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	29
	"Jan., 2000"	"2000/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	49
	"Jan., 2000"	"2000/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	64
	"Jan., 2000"	"2000/01"	"Dissection of aorta [any part]"	"I71.0"	24
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	37
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	13
	"Jan., 2000"	"2000/01"	"Peripheral vascular disease, unspecified"	"I73.9"	32
	"Jan., 2000"	"2000/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	10
	"Jan., 2000"	"2000/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	33
	"Jan., 2000"	"2000/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	24
	"Jan., 2000"	"2000/01"	"Bacterial pneumonia, unspecified"	"J15.9"	37
	"Jan., 2000"	"2000/01"	"Bronchopneumonia, unspecified"	"J18.0"	35
	"Jan., 2000"	"2000/01"	"Lobar pneumonia, unspecified"	"J18.1"	87
	"Jan., 2000"	"2000/01"	"Pneumonia, unspecified"	"J18.9"	557
	"Jan., 2000"	"2000/01"	"Emphysema, unspecified"	"J43.9"	100
	"Jan., 2000"	"2000/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	29
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	655
	"Jan., 2000"	"2000/01"	"Asthma, unspecified"	"J45.9"	37
	"Jan., 2000"	"2000/01"	"Pneumonitis due to food and vomit"	"J69.0"	85
	"Jan., 2000"	"2000/01"	"Adult respiratory distress syndrome"	"J80"	11
	"Jan., 2000"	"2000/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	33
	"Jan., 2000"	"2000/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	19
	"Jan., 2000"	"2000/01"	"Pleural effusion, not elsewhere classified"	"J90"	12
	"Jan., 2000"	"2000/01"	"Respiratory failure, unspecified"	"J96.9"	17
	"Jan., 2000"	"2000/01"	"Other disorders of lung"	"J98.4"	19
	"Jan., 2000"	"2000/01"	"Acute vascular disorders of intestine"	"K55.0"	16
	"Jan., 2000"	"2000/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	20
	"Jan., 2000"	"2000/01"	"Other and unspecified intestinal obstruction"	"K56.6"	20
	"Jan., 2000"	"2000/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	16
	"Jan., 2000"	"2000/01"	"Alcoholic cirrhosis of liver"	"K70.3"	52
	"Jan., 2000"	"2000/01"	"Hepatic failure, unspecified"	"K72.9"	17
	"Jan., 2000"	"2000/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	72
	"Jan., 2000"	"2000/01"	"Liver disease, unspecified"	"K76.9"	15
	"Jan., 2000"	"2000/01"	"Acute pancreatitis"	"K85"	15
	"Jan., 2000"	"2000/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	54
	"Jan., 2000"	"2000/01"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	14
	"Jan., 2000"	"2000/01"	"Acute renal failure, unspecified"	"N17.9"	38
	"Jan., 2000"	"2000/01"	"End-stage renal disease"	"N18.0"	66
	"Jan., 2000"	"2000/01"	"Chronic renal failure, unspecified"	"N18.9"	50
	"Jan., 2000"	"2000/01"	"Unspecified renal failure"	"N19"	109
	"Jan., 2000"	"2000/01"	"Urinary tract infection, site not specified"	"N39.0"	84
	"Jan., 2000"	"2000/01"	"Extreme immaturity"	"P07.2"	10
	"Jan., 2000"	"2000/01"	"Respiratory arrest"	"R09.2"	10
	"Jan., 2000"	"2000/01"	"Senility"	"R54"	12
	"Jan., 2000"	"2000/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	60
	"Jan., 2000"	"2000/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	19
	"Jan., 2000"	"2000/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	20
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	12
	"Jan., 2000"	"2000/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	16
	"Jan., 2000"	"2000/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22
	"Jan., 2000"	"2000/01"	"Fall on and from stairs and steps"	"W10"	13
	"Jan., 2000"	"2000/01"	"Unspecified fall"	"W19"	54
	"Jan., 2000"	"2000/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	14
	"Jan., 2000"	"2000/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	23
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	57
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13
	"Jan., 2000"	"2000/01"	"Exposure to unspecified factor"	"X59"	24
	"Jan., 2000"	"2000/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	29
	"Jan., 2000"	"2000/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	10
	"Jan., 2000"	"2000/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27
	"Jan., 2000"	"2000/01"	"Intentional self-harm by jumping from a high place"	"X80"	13
	"Jan., 2000"	"2000/01"	"Assault by other and unspecified firearm discharge"	"X95"	53
	"Jan., 2000"	"2000/01"	"Assault by sharp object"	"X99"	12
	"Feb., 2000"	"2000/02"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	10
	"Feb., 2000"	"2000/02"	"Septicaemia, unspecified"	"A41.9"	167
	"Feb., 2000"	"2000/02"	"Acute hepatitis C"	"B17.1"	23
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other bacterial infections"	"B20.1"	20
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other viral infections"	"B20.3"	11
	"Feb., 2000"	"2000/02"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	12
	"Feb., 2000"	"2000/02"	"HIV disease resulting in multiple infections"	"B20.7"	17
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	18
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other specified conditions"	"B23.8"	68
	"Feb., 2000"	"2000/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	27
	"Feb., 2000"	"2000/02"	"Viral infection, unspecified"	"B34.9"	10
	"Feb., 2000"	"2000/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	12
	"Feb., 2000"	"2000/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	73
	"Feb., 2000"	"2000/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	75
	"Feb., 2000"	"2000/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	280
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectum"	"C20"	39
	"Feb., 2000"	"2000/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	19
	"Feb., 2000"	"2000/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	11
	"Feb., 2000"	"2000/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	31
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of gallbladder"	"C23"	11
	"Feb., 2000"	"2000/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	168
	"Feb., 2000"	"2000/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	23
	"Feb., 2000"	"2000/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	721
	"Feb., 2000"	"2000/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	30
	"Feb., 2000"	"2000/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	14
	"Feb., 2000"	"2000/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	274
	"Feb., 2000"	"2000/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	23
	"Feb., 2000"	"2000/02"	"Endometrium - Malignant neoplasms"	"C54.1"	19
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	26
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of ovary"	"C56"	65
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of prostate"	"C61"	162
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	60
	"Feb., 2000"	"2000/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	66
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	54
	"Feb., 2000"	"2000/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	12
	"Feb., 2000"	"2000/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	20
	"Feb., 2000"	"2000/02"	"Malignant neoplasm without specification of site"	"C80"	133
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	99
	"Feb., 2000"	"2000/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	58
	"Feb., 2000"	"2000/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	15
	"Feb., 2000"	"2000/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	29
	"Feb., 2000"	"2000/02"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	10
	"Feb., 2000"	"2000/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	10
	"Feb., 2000"	"2000/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	12
	"Feb., 2000"	"2000/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	16
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	17
	"Feb., 2000"	"2000/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	17
	"Feb., 2000"	"2000/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	29
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	27
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	21
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	193
	"Feb., 2000"	"2000/02"	"Unspecified protein-energy malnutrition"	"E46"	17
	"Feb., 2000"	"2000/02"	"Pure hypercholesterolaemia"	"E78.0"	11
	"Feb., 2000"	"2000/02"	"Volume depletion"	"E86"	30
	"Feb., 2000"	"2000/02"	"Unspecified dementia"	"F03"	141
	"Feb., 2000"	"2000/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	36
	"Feb., 2000"	"2000/02"	"Motor neuron disease"	"G12.2"	24
	"Feb., 2000"	"2000/02"	"Parkinson disease"	"G20"	52
	"Feb., 2000"	"2000/02"	"Alzheimer disease, unspecified"	"G30.9"	145
	"Feb., 2000"	"2000/02"	"Multiple sclerosis"	"G35"	17
	"Feb., 2000"	"2000/02"	"Essential (primary) hypertension"	"I10"	70
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	45
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	108
	"Feb., 2000"	"2000/02"	"Hypertensive renal disease with renal failure"	"I12.0"	39
	"Feb., 2000"	"2000/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	12
	"Feb., 2000"	"2000/02"	"Acute myocardial infarction, unspecified"	"I21.9"	1052
	"Feb., 2000"	"2000/02"	"Other forms of acute ischaemic heart disease"	"I24.8"	14
	"Feb., 2000"	"2000/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	431
	"Feb., 2000"	"2000/02"	"Atherosclerotic heart disease"	"I25.1"	2400
	"Feb., 2000"	"2000/02"	"Ischaemic cardiomyopathy"	"I25.5"	61
	"Feb., 2000"	"2000/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	64
	"Feb., 2000"	"2000/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	31
	"Feb., 2000"	"2000/02"	"Primary pulmonary hypertension"	"I27.0"	14
	"Feb., 2000"	"2000/02"	"Mitral (valve) insufficiency"	"I34.0"	13
	"Feb., 2000"	"2000/02"	"Aortic (valve) stenosis"	"I35.0"	45
	"Feb., 2000"	"2000/02"	"Endocarditis, valve unspecified"	"I38"	26
	"Feb., 2000"	"2000/02"	"Dilated cardiomyopathy"	"I42.0"	21
	"Feb., 2000"	"2000/02"	"Cardiomyopathy, unspecified"	"I42.9"	83
	"Feb., 2000"	"2000/02"	"Cardiac arrest, unspecified"	"I46.9"	66
	"Feb., 2000"	"2000/02"	"Atrial fibrillation and flutter"	"I48"	41
	"Feb., 2000"	"2000/02"	"Ventricular fibrillation and flutter"	"I49.0"	12
	"Feb., 2000"	"2000/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	33
	"Feb., 2000"	"2000/02"	"Congestive heart failure"	"I50.0"	257
	"Feb., 2000"	"2000/02"	"Heart failure, unspecified"	"I50.9"	24
	"Feb., 2000"	"2000/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	34
	"Feb., 2000"	"2000/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	83
	"Feb., 2000"	"2000/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	43
	"Feb., 2000"	"2000/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	13
	"Feb., 2000"	"2000/02"	"Cerebral infarction, unspecified"	"I63.9"	53
	"Feb., 2000"	"2000/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	362
	"Feb., 2000"	"2000/02"	"Cerebrovascular disease, unspecified"	"I67.9"	25
	"Feb., 2000"	"2000/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	22
	"Feb., 2000"	"2000/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52
	"Feb., 2000"	"2000/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	44
	"Feb., 2000"	"2000/02"	"Dissection of aorta [any part]"	"I71.0"	25
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	35
	"Feb., 2000"	"2000/02"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	10
	"Feb., 2000"	"2000/02"	"Peripheral vascular disease, unspecified"	"I73.9"	35
	"Feb., 2000"	"2000/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	16
	"Feb., 2000"	"2000/02"	"Bacterial pneumonia, unspecified"	"J15.9"	32
	"Feb., 2000"	"2000/02"	"Bronchopneumonia, unspecified"	"J18.0"	40
	"Feb., 2000"	"2000/02"	"Lobar pneumonia, unspecified"	"J18.1"	70
	"Feb., 2000"	"2000/02"	"Pneumonia, unspecified"	"J18.9"	315
	"Feb., 2000"	"2000/02"	"Emphysema, unspecified"	"J43.9"	84
	"Feb., 2000"	"2000/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	22
	"Feb., 2000"	"2000/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	451
	"Feb., 2000"	"2000/02"	"Asthma, unspecified"	"J45.9"	22
	"Feb., 2000"	"2000/02"	"Pneumonitis due to food and vomit"	"J69.0"	69
	"Feb., 2000"	"2000/02"	"Adult respiratory distress syndrome"	"J80"	10
	"Feb., 2000"	"2000/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	34
	"Feb., 2000"	"2000/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	12
	"Feb., 2000"	"2000/02"	"Other disorders of lung"	"J98.4"	15
	"Feb., 2000"	"2000/02"	"Acute vascular disorders of intestine"	"K55.0"	17
	"Feb., 2000"	"2000/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	21
	"Feb., 2000"	"2000/02"	"Other and unspecified intestinal obstruction"	"K56.6"	16
	"Feb., 2000"	"2000/02"	"Alcoholic cirrhosis of liver"	"K70.3"	40
	"Feb., 2000"	"2000/02"	"Hepatic failure, unspecified"	"K72.9"	10
	"Feb., 2000"	"2000/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	77
	"Feb., 2000"	"2000/02"	"Acute pancreatitis"	"K85"	13
	"Feb., 2000"	"2000/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	44
	"Feb., 2000"	"2000/02"	"Acute renal failure, unspecified"	"N17.9"	32
	"Feb., 2000"	"2000/02"	"End-stage renal disease"	"N18.0"	61
	"Feb., 2000"	"2000/02"	"Chronic renal failure, unspecified"	"N18.9"	42
	"Feb., 2000"	"2000/02"	"Unspecified renal failure"	"N19"	85
	"Feb., 2000"	"2000/02"	"Urinary tract infection, site not specified"	"N39.0"	56
	"Feb., 2000"	"2000/02"	"Neonatal cardiac dysrhythmia"	"P29.1"	14
	"Feb., 2000"	"2000/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	70
	"Feb., 2000"	"2000/02"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	11
	"Feb., 2000"	"2000/02"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19
	"Feb., 2000"	"2000/02"	"Fall on and from stairs and steps"	"W10"	14
	"Feb., 2000"	"2000/02"	"Unspecified fall"	"W19"	38
	"Feb., 2000"	"2000/02"	"Exposure to uncontrolled fire in building or structure"	"X00"	24
	"Feb., 2000"	"2000/02"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46
	"Feb., 2000"	"2000/02"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16
	"Feb., 2000"	"2000/02"	"Exposure to unspecified factor"	"X59"	18
	"Feb., 2000"	"2000/02"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	25
	"Feb., 2000"	"2000/02"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29
	"Feb., 2000"	"2000/02"	"Intentional self-harm by jumping from a high place"	"X80"	10
	"Feb., 2000"	"2000/02"	"Assault by other and unspecified firearm discharge"	"X95"	43
	"Feb., 2000"	"2000/02"	"Assault by sharp object"	"X99"	28
	"Mar., 2000"	"2000/03"	"Septicaemia, unspecified"	"A41.9"	204
	"Mar., 2000"	"2000/03"	"Acute hepatitis C"	"B17.1"	21
