"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	13
	"Jan., 2000"	"2000/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	32
	"Jan., 2000"	"2000/01"	"Anaemia, unspecified"	"D64.9"	15
	"Jan., 2000"	"2000/01"	"Coagulation defect, unspecified"	"D68.9"	10
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	44
	"Jan., 2000"	"2000/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	44
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	13
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	25
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	243
	"Jan., 2000"	"2000/01"	"Unspecified protein-energy malnutrition"	"E46"	15
	"Jan., 2000"	"2000/01"	"Hyperlipidaemia, unspecified"	"E78.5"	15
	"Jan., 2000"	"2000/01"	"Volume depletion"	"E86"	31
	"Jan., 2000"	"2000/01"	"Unspecified dementia"	"F03"	147
	"Jan., 2000"	"2000/01"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	13
	"Jan., 2000"	"2000/01"	"Motor neuron disease"	"G12.2"	27
	"Jan., 2000"	"2000/01"	"Parkinson disease"	"G20"	91
	"Jan., 2000"	"2000/01"	"Alzheimer disease with late onset"	"G30.1"	36
	"Jan., 2000"	"2000/01"	"Alzheimer disease, unspecified"	"G30.9"	251
	"Jan., 2000"	"2000/01"	"Multiple sclerosis"	"G35"	22
	"Jan., 2000"	"2000/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28
	"Jan., 2000"	"2000/01"	"Essential (primary) hypertension"	"I10"	61
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	29
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	48
	"Jan., 2000"	"2000/01"	"Hypertensive renal disease with renal failure"	"I12.0"	26
	"Jan., 2000"	"2000/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1226
	"Jan., 2000"	"2000/01"	"Other forms of acute ischaemic heart disease"	"I24.8"	10
	"Jan., 2000"	"2000/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	484
	"Jan., 2000"	"2000/01"	"Atherosclerotic heart disease"	"I25.1"	1202
	"Jan., 2000"	"2000/01"	"Ischaemic cardiomyopathy"	"I25.5"	95
	"Jan., 2000"	"2000/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	39
	"Jan., 2000"	"2000/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	49
	"Jan., 2000"	"2000/01"	"Mitral (valve) insufficiency"	"I34.0"	14
	"Jan., 2000"	"2000/01"	"Aortic (valve) stenosis"	"I35.0"	89
	"Jan., 2000"	"2000/01"	"Aortic valve disorder, unspecified"	"I35.9"	10
	"Jan., 2000"	"2000/01"	"Endocarditis, valve unspecified"	"I38"	38
	"Jan., 2000"	"2000/01"	"Dilated cardiomyopathy"	"I42.0"	31
	"Jan., 2000"	"2000/01"	"Other hypertrophic cardiomyopathy"	"I42.2"	13
	"Jan., 2000"	"2000/01"	"Cardiomyopathy, unspecified"	"I42.9"	118
	"Jan., 2000"	"2000/01"	"Sudden cardiac death, so described"	"I46.1"	29
	"Jan., 2000"	"2000/01"	"Cardiac arrest, unspecified"	"I46.9"	122
	"Jan., 2000"	"2000/01"	"Atrial fibrillation and flutter"	"I48"	67
	"Jan., 2000"	"2000/01"	"Ventricular fibrillation and flutter"	"I49.0"	18
	"Jan., 2000"	"2000/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	92
	"Jan., 2000"	"2000/01"	"Congestive heart failure"	"I50.0"	358
	"Jan., 2000"	"2000/01"	"Heart failure, unspecified"	"I50.9"	30
	"Jan., 2000"	"2000/01"	"Cardiovascular disease, unspecified"	"I51.6"	14
	"Jan., 2000"	"2000/01"	"Heart disease, unspecified"	"I51.9"	14
	"Jan., 2000"	"2000/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	28
	"Jan., 2000"	"2000/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	84
	"Jan., 2000"	"2000/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	13
	"Jan., 2000"	"2000/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	36
	"Jan., 2000"	"2000/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	14
	"Jan., 2000"	"2000/01"	"Cerebral infarction, unspecified"	"I63.9"	72
	"Jan., 2000"	"2000/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	499
	"Jan., 2000"	"2000/01"	"Cerebral atherosclerosis"	"I67.2"	14
	"Jan., 2000"	"2000/01"	"Cerebrovascular disease, unspecified"	"I67.9"	60
	"Jan., 2000"	"2000/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	29
	"Jan., 2000"	"2000/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	27
	"Jan., 2000"	"2000/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	79
	"Jan., 2000"	"2000/01"	"Dissection of aorta [any part]"	"I71.0"	11
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	38
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	13
	"Jan., 2000"	"2000/01"	"Peripheral vascular disease, unspecified"	"I73.9"	32
	"Jan., 2000"	"2000/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	15
	"Jan., 2000"	"2000/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	11
	"Jan., 2000"	"2000/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	24
	"Jan., 2000"	"2000/01"	"Bronchopneumonia, unspecified"	"J18.0"	14
	"Jan., 2000"	"2000/01"	"Pneumonia, unspecified"	"J18.9"	470
	"Jan., 2000"	"2000/01"	"Bronchitis, not specified as acute or chronic"	"J40"	10
	"Jan., 2000"	"2000/01"	"Emphysema, unspecified"	"J43.9"	88
	"Jan., 2000"	"2000/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	25
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	642
	"Jan., 2000"	"2000/01"	"Asthma, unspecified"	"J45.9"	18
	"Jan., 2000"	"2000/01"	"Coalworker pneumoconiosis"	"J60"	19
	"Jan., 2000"	"2000/01"	"Pneumonitis due to food and vomit"	"J69.0"	130
	"Jan., 2000"	"2000/01"	"Adult respiratory distress syndrome"	"J80"	15
	"Jan., 2000"	"2000/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	46
	"Jan., 2000"	"2000/01"	"Respiratory failure, unspecified"	"J96.9"	46
	"Jan., 2000"	"2000/01"	"Other disorders of lung"	"J98.4"	20
	"Jan., 2000"	"2000/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	12
	"Jan., 2000"	"2000/01"	"Acute vascular disorders of intestine"	"K55.0"	18
	"Jan., 2000"	"2000/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	37
	"Jan., 2000"	"2000/01"	"Other and unspecified intestinal obstruction"	"K56.6"	15
	"Jan., 2000"	"2000/01"	"Alcoholic cirrhosis of liver"	"K70.3"	20
	"Jan., 2000"	"2000/01"	"Hepatic failure, unspecified"	"K72.9"	33
	"Jan., 2000"	"2000/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	69
	"Jan., 2000"	"2000/01"	"Liver disease, unspecified"	"K76.9"	10
	"Jan., 2000"	"2000/01"	"Acute pancreatitis"	"K85"	17
	"Jan., 2000"	"2000/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	59
	"Jan., 2000"	"2000/01"	"Decubitus ulcer"	"L89"	10
	"Jan., 2000"	"2000/01"	"Acute renal failure, unspecified"	"N17.9"	52
	"Jan., 2000"	"2000/01"	"End-stage renal disease"	"N18.0"	40
	"Jan., 2000"	"2000/01"	"Chronic renal failure, unspecified"	"N18.9"	41
	"Jan., 2000"	"2000/01"	"Unspecified renal failure"	"N19"	119
	"Jan., 2000"	"2000/01"	"Urinary tract infection, site not specified"	"N39.0"	83
	"Jan., 2000"	"2000/01"	"Extreme immaturity"	"P07.2"	11
	"Jan., 2000"	"2000/01"	"Respiratory arrest"	"R09.2"	26
	"Jan., 2000"	"2000/01"	"Sudden infant death syndrome - SIDS"	"R95"	10
	"Jan., 2000"	"2000/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	103
	"Jan., 2000"	"2000/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	21
	"Jan., 2000"	"2000/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	55
	"Jan., 2000"	"2000/01"	"Fall on and from stairs and steps"	"W10"	15
	"Jan., 2000"	"2000/01"	"Unspecified fall"	"W19"	22
	"Jan., 2000"	"2000/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	24
	"Jan., 2000"	"2000/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	21
	"Jan., 2000"	"2000/01"	"Exposure to excessive natural cold"	"X31"	16
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	55
	"Jan., 2000"	"2000/01"	"Exposure to unspecified factor"	"X59"	36
	"Jan., 2000"	"2000/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10
	"Jan., 2000"	"2000/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	23
	"Jan., 2000"	"2000/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	61
	"Jan., 2000"	"2000/01"	"Assault by other and unspecified firearm discharge"	"X95"	45
	"Feb., 2000"	"2000/02"	"Septicaemia, unspecified"	"A41.9"	224
	"Feb., 2000"	"2000/02"	"Acute hepatitis C"	"B17.1"	10
	"Feb., 2000"	"2000/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	11
	"Feb., 2000"	"2000/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	57
	"Feb., 2000"	"2000/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	53
	"Feb., 2000"	"2000/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	215
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	12
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectum"	"C20"	34
	"Feb., 2000"	"2000/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	27
	"Feb., 2000"	"2000/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	14
	"Feb., 2000"	"2000/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	10
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of gallbladder"	"C23"	11
	"Feb., 2000"	"2000/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	121
	"Feb., 2000"	"2000/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	21
	"Feb., 2000"	"2000/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	623
	"Feb., 2000"	"2000/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	21
	"Feb., 2000"	"2000/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	11
	"Feb., 2000"	"2000/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	18
	"Feb., 2000"	"2000/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	174
	"Feb., 2000"	"2000/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	20
	"Feb., 2000"	"2000/02"	"Endometrium - Malignant neoplasms"	"C54.1"	16
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	18
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of ovary"	"C56"	65
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of prostate"	"C61"	123
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	50
	"Feb., 2000"	"2000/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	57
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	50
	"Feb., 2000"	"2000/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	16
	"Feb., 2000"	"2000/02"	"Malignant neoplasm without specification of site"	"C80"	157
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	89
	"Feb., 2000"	"2000/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	43
	"Feb., 2000"	"2000/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	17
	"Feb., 2000"	"2000/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	25
	"Feb., 2000"	"2000/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	12
	"Feb., 2000"	"2000/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	18
	"Feb., 2000"	"2000/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	21
	"Feb., 2000"	"2000/02"	"Hypothyroidism, unspecified"	"E03.9"	14
	"Feb., 2000"	"2000/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	44
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	10
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	47
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	10
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	24
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	187
	"Feb., 2000"	"2000/02"	"Unspecified protein-energy malnutrition"	"E46"	15
	"Feb., 2000"	"2000/02"	"Pure hypercholesterolaemia"	"E78.0"	14
	"Feb., 2000"	"2000/02"	"Volume depletion"	"E86"	23
	"Feb., 2000"	"2000/02"	"Acidosis"	"E87.2"	10
	"Feb., 2000"	"2000/02"	"Unspecified dementia"	"F03"	137
	"Feb., 2000"	"2000/02"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	14
	"Feb., 2000"	"2000/02"	"Motor neuron disease"	"G12.2"	29
	"Feb., 2000"	"2000/02"	"Parkinson disease"	"G20"	76
	"Feb., 2000"	"2000/02"	"Alzheimer disease with late onset"	"G30.1"	20
	"Feb., 2000"	"2000/02"	"Alzheimer disease, unspecified"	"G30.9"	185
	"Feb., 2000"	"2000/02"	"Multiple sclerosis"	"G35"	10
	"Feb., 2000"	"2000/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	26
	"Feb., 2000"	"2000/02"	"Essential (primary) hypertension"	"I10"	44
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	30
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	45
	"Feb., 2000"	"2000/02"	"Hypertensive renal disease with renal failure"	"I12.0"	29
	"Feb., 2000"	"2000/02"	"Acute myocardial infarction, unspecified"	"I21.9"	990
	"Feb., 2000"	"2000/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	394
	"Feb., 2000"	"2000/02"	"Atherosclerotic heart disease"	"I25.1"	1005
	"Feb., 2000"	"2000/02"	"Ischaemic cardiomyopathy"	"I25.5"	83
	"Feb., 2000"	"2000/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	28
	"Feb., 2000"	"2000/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	50
	"Feb., 2000"	"2000/02"	"Primary pulmonary hypertension"	"I27.0"	12
	"Feb., 2000"	"2000/02"	"Aortic (valve) stenosis"	"I35.0"	55
	"Feb., 2000"	"2000/02"	"Aortic valve disorder, unspecified"	"I35.9"	11
	"Feb., 2000"	"2000/02"	"Endocarditis, valve unspecified"	"I38"	25
	"Feb., 2000"	"2000/02"	"Dilated cardiomyopathy"	"I42.0"	17
	"Feb., 2000"	"2000/02"	"Cardiomyopathy, unspecified"	"I42.9"	110
	"Feb., 2000"	"2000/02"	"Sudden cardiac death, so described"	"I46.1"	24
	"Feb., 2000"	"2000/02"	"Cardiac arrest, unspecified"	"I46.9"	109
	"Feb., 2000"	"2000/02"	"Atrial fibrillation and flutter"	"I48"	57
	"Feb., 2000"	"2000/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	70
	"Feb., 2000"	"2000/02"	"Congestive heart failure"	"I50.0"	249
	"Feb., 2000"	"2000/02"	"Heart failure, unspecified"	"I50.9"	32
	"Feb., 2000"	"2000/02"	"Cardiovascular disease, unspecified"	"I51.6"	13
	"Feb., 2000"	"2000/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	22
	"Feb., 2000"	"2000/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	82
	"Feb., 2000"	"2000/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	10
	"Feb., 2000"	"2000/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	29
	"Feb., 2000"	"2000/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	14
	"Feb., 2000"	"2000/02"	"Cerebral infarction, unspecified"	"I63.9"	84
	"Feb., 2000"	"2000/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	419
	"Feb., 2000"	"2000/02"	"Cerebrovascular disease, unspecified"	"I67.9"	43
	"Feb., 2000"	"2000/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	30
	"Feb., 2000"	"2000/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	21
	"Feb., 2000"	"2000/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	46
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	26
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	12
	"Feb., 2000"	"2000/02"	"Peripheral vascular disease, unspecified"	"I73.9"	27
	"Feb., 2000"	"2000/02"	"Pneumonia, unspecified"	"J18.9"	327
	"Feb., 2000"	"2000/02"	"Emphysema, unspecified"	"J43.9"	71
	"Feb., 2000"	"2000/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	10
	"Feb., 2000"	"2000/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	446
	"Feb., 2000"	"2000/02"	"Asthma, unspecified"	"J45.9"	11
	"Feb., 2000"	"2000/02"	"Coalworker pneumoconiosis"	"J60"	11
	"Feb., 2000"	"2000/02"	"Pneumonitis due to food and vomit"	"J69.0"	112
	"Feb., 2000"	"2000/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	42
	"Feb., 2000"	"2000/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	13
	"Feb., 2000"	"2000/02"	"Respiratory failure, unspecified"	"J96.9"	37
	"Feb., 2000"	"2000/02"	"Other disorders of lung"	"J98.4"	19
	"Feb., 2000"	"2000/02"	"Acute vascular disorders of intestine"	"K55.0"	15
	"Feb., 2000"	"2000/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	19
	"Feb., 2000"	"2000/02"	"Other and unspecified intestinal obstruction"	"K56.6"	28
	"Feb., 2000"	"2000/02"	"Alcoholic cirrhosis of liver"	"K70.3"	20
	"Feb., 2000"	"2000/02"	"Hepatic failure, unspecified"	"K72.9"	26
	"Feb., 2000"	"2000/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	61
	"Feb., 2000"	"2000/02"	"Liver disease, unspecified"	"K76.9"	15
	"Feb., 2000"	"2000/02"	"Acute pancreatitis"	"K85"	13
	"Feb., 2000"	"2000/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	58
	"Feb., 2000"	"2000/02"	"Acute renal failure, unspecified"	"N17.9"	30
	"Feb., 2000"	"2000/02"	"End-stage renal disease"	"N18.0"	27
	"Feb., 2000"	"2000/02"	"Chronic renal failure, unspecified"	"N18.9"	45
	"Feb., 2000"	"2000/02"	"Unspecified renal failure"	"N19"	120
	"Feb., 2000"	"2000/02"	"Urinary tract infection, site not specified"	"N39.0"	61
	"Feb., 2000"	"2000/02"	"Respiratory arrest"	"R09.2"	18
	"Feb., 2000"	"2000/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	64
	"Feb., 2000"	"2000/02"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	14
	"Feb., 2000"	"2000/02"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	51
	"Feb., 2000"	"2000/02"	"Fall on and from stairs and steps"	"W10"	18
	"Feb., 2000"	"2000/02"	"Unspecified fall"	"W19"	18
	"Feb., 2000"	"2000/02"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	22
	"Feb., 2000"	"2000/02"	"Exposure to uncontrolled fire in building or structure"	"X00"	14
	"Feb., 2000"	"2000/02"	"Exposure to excessive natural cold"	"X31"	11
	"Feb., 2000"	"2000/02"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15
	"Feb., 2000"	"2000/02"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	52
	"Feb., 2000"	"2000/02"	"Exposure to unspecified factor"	"X59"	32
	"Feb., 2000"	"2000/02"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13
	"Feb., 2000"	"2000/02"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	23
	"Feb., 2000"	"2000/02"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	56
	"Feb., 2000"	"2000/02"	"Assault by other and unspecified firearm discharge"	"X95"	29
	"Mar., 2000"	"2000/03"	"Septicaemia, unspecified"	"A41.9"	193
	"Mar., 2000"	"2000/03"	"Acute hepatitis C"	"B17.1"	12
	"Mar., 2000"	"2000/03"	"HIV disease resulting in other bacterial infections"	"B20.1"	10
	"Mar., 2000"	"2000/03"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	11
	"Mar., 2000"	"2000/03"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	10
	"Mar., 2000"	"2000/03"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	57
	"Mar., 2000"	"2000/03"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	50
	"Mar., 2000"	"2000/03"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	243
	"Mar., 2000"	"2000/03"	"Malignant neoplasm of rectum"	"C20"	16
	"Mar., 2000"	"2000/03"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	18
	"Mar., 2000"	"2000/03"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	22
	"Mar., 2000"	"2000/03"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	25
	"Mar., 2000"	"2000/03"	"Malignant neoplasm of gallbladder"	"C23"	11
	"Mar., 2000"	"2000/03"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	131
	"Mar., 2000"	"2000/03"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	14
	"Mar., 2000"	"2000/03"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	701
	"Mar., 2000"	"2000/03"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	26
	"Mar., 2000"	"2000/03"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	13
