"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2006"	"2006/01"	"Acute ischaemic heart disease, unspecified"	"I24.9"	10
	"Jan., 2006"	"2006/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	499
	"Jan., 2006"	"2006/01"	"Atherosclerotic heart disease"	"I25.1"	1609
	"Jan., 2006"	"2006/01"	"Ischaemic cardiomyopathy"	"I25.5"	165
	"Jan., 2006"	"2006/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	75
	"Jan., 2006"	"2006/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	32
	"Jan., 2006"	"2006/01"	"Other secondary pulmonary hypertension"	"I27.2"	20
	"Jan., 2006"	"2006/01"	"Aortic (valve) stenosis"	"I35.0"	65
	"Jan., 2006"	"2006/01"	"Endocarditis, valve unspecified"	"I38"	44
	"Jan., 2006"	"2006/01"	"Dilated cardiomyopathy"	"I42.0"	42
	"Jan., 2006"	"2006/01"	"Cardiomyopathy, unspecified"	"I42.9"	163
	"Jan., 2006"	"2006/01"	"Cardiac arrest, unspecified"	"I46.9"	22
	"Jan., 2006"	"2006/01"	"Atrial fibrillation and flutter"	"I48"	59
	"Jan., 2006"	"2006/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	22
	"Jan., 2006"	"2006/01"	"Congestive heart failure"	"I50.0"	173
	"Jan., 2006"	"2006/01"	"Heart failure, unspecified"	"I50.9"	18
	"Jan., 2006"	"2006/01"	"Cardiovascular disease, unspecified"	"I51.6"	31
	"Jan., 2006"	"2006/01"	"Heart disease, unspecified"	"I51.9"	29
	"Jan., 2006"	"2006/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	29
	"Jan., 2006"	"2006/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	81
	"Jan., 2006"	"2006/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	44
	"Jan., 2006"	"2006/01"	"Cerebral infarction, unspecified"	"I63.9"	10
	"Jan., 2006"	"2006/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	429
	"Jan., 2006"	"2006/01"	"Cerebral atherosclerosis"	"I67.2"	31
	"Jan., 2006"	"2006/01"	"Cerebrovascular disease, unspecified"	"I67.9"	61
	"Jan., 2006"	"2006/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	37
	"Jan., 2006"	"2006/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	32
	"Jan., 2006"	"2006/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	42
	"Jan., 2006"	"2006/01"	"Dissection of aorta [any part]"	"I71.0"	21
	"Jan., 2006"	"2006/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	27
	"Jan., 2006"	"2006/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	15
	"Jan., 2006"	"2006/01"	"Peripheral vascular disease, unspecified"	"I73.9"	47
	"Jan., 2006"	"2006/01"	"Pneumonia due to staphylococcus"	"J15.2"	11
	"Jan., 2006"	"2006/01"	"Bacterial pneumonia, unspecified"	"J15.9"	11
	"Jan., 2006"	"2006/01"	"Bronchopneumonia, unspecified"	"J18.0"	13
	"Jan., 2006"	"2006/01"	"Pneumonia, unspecified"	"J18.9"	243
	"Jan., 2006"	"2006/01"	"Emphysema, unspecified"	"J43.9"	84
	"Jan., 2006"	"2006/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	28
	"Jan., 2006"	"2006/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	720
	"Jan., 2006"	"2006/01"	"Asthma, unspecified"	"J45.9"	16
	"Jan., 2006"	"2006/01"	"Pneumonitis due to food and vomit"	"J69.0"	89
	"Jan., 2006"	"2006/01"	"Adult respiratory distress syndrome"	"J80"	12
	"Jan., 2006"	"2006/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	84
	"Jan., 2006"	"2006/01"	"Other disorders of lung"	"J98.4"	17
	"Jan., 2006"	"2006/01"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	11
	"Jan., 2006"	"2006/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	10
	"Jan., 2006"	"2006/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	36
	"Jan., 2006"	"2006/01"	"Other and unspecified intestinal obstruction"	"K56.6"	23
	"Jan., 2006"	"2006/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	11
	"Jan., 2006"	"2006/01"	"Alcoholic cirrhosis of liver"	"K70.3"	52
	"Jan., 2006"	"2006/01"	"Alcoholic liver disease, unspecified"	"K70.9"	11
	"Jan., 2006"	"2006/01"	"Hepatic failure, unspecified"	"K72.9"	20
	"Jan., 2006"	"2006/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	116
	"Jan., 2006"	"2006/01"	"Liver disease, unspecified"	"K76.9"	21
	"Jan., 2006"	"2006/01"	"Acute pancreatitis, unspecified"	"K85.9"	19
	"Jan., 2006"	"2006/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	29
	"Jan., 2006"	"2006/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	10
	"Jan., 2006"	"2006/01"	"Acute renal failure, unspecified"	"N17.9"	38
	"Jan., 2006"	"2006/01"	"End-stage renal disease"	"N18.0"	59
	"Jan., 2006"	"2006/01"	"Chronic renal failure, unspecified"	"N18.9"	29
	"Jan., 2006"	"2006/01"	"Unspecified renal failure"	"N19"	104
	"Jan., 2006"	"2006/01"	"Urinary tract infection, site not specified"	"N39.0"	59
	"Jan., 2006"	"2006/01"	"Senility"	"R54"	176
	"Jan., 2006"	"2006/01"	"Other lack of expected normal physiological development"	"R62.8"	39
	"Jan., 2006"	"2006/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	55
	"Jan., 2006"	"2006/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	39
	"Jan., 2006"	"2006/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	11
	"Jan., 2006"	"2006/01"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	14
	"Jan., 2006"	"2006/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	11
	"Jan., 2006"	"2006/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	17
	"Jan., 2006"	"2006/01"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	20
	"Jan., 2006"	"2006/01"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	28
	"Jan., 2006"	"2006/01"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	10
	"Jan., 2006"	"2006/01"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	22
	"Jan., 2006"	"2006/01"	"Other fall on same level"	"W18"	70
	"Jan., 2006"	"2006/01"	"Unspecified fall"	"W19"	57
	"Jan., 2006"	"2006/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	17
	"Jan., 2006"	"2006/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	11
	"Jan., 2006"	"2006/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	77
	"Jan., 2006"	"2006/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	98
	"Jan., 2006"	"2006/01"	"Exposure to unspecified factor"	"X59"	19
	"Jan., 2006"	"2006/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20
	"Jan., 2006"	"2006/01"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	13
	"Jan., 2006"	"2006/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	34
	"Jan., 2006"	"2006/01"	"Intentional self-harm by handgun discharge"	"X72"	21
	"Jan., 2006"	"2006/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11
	"Jan., 2006"	"2006/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	76
	"Jan., 2006"	"2006/01"	"Assault by other and unspecified firearm discharge"	"X95"	56
	"Jan., 2006"	"2006/01"	"Assault by sharp object"	"X99"	16
	"Jan., 2006"	"2006/01"	"Assault by unspecified means"	"Y09"	11
	"Jan., 2006"	"2006/01"	"Sequelae of motor-vehicle accident"	"Y85.0"	17
	"Feb., 2006"	"2006/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	37
	"Feb., 2006"	"2006/02"	"Septicaemia, unspecified"	"A41.9"	158
	"Feb., 2006"	"2006/02"	"Chronic viral hepatitis C"	"B18.2"	36
	"Feb., 2006"	"2006/02"	"HIV disease resulting in multiple infections"	"B20.7"	10
	"Feb., 2006"	"2006/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	15
	"Feb., 2006"	"2006/02"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	14
	"Feb., 2006"	"2006/02"	"HIV disease resulting in other specified conditions"	"B23.8"	21
	"Feb., 2006"	"2006/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	58
	"Feb., 2006"	"2006/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	66
	"Feb., 2006"	"2006/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	42
	"Feb., 2006"	"2006/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	269
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	14
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of rectum"	"C20"	18
	"Feb., 2006"	"2006/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	33
	"Feb., 2006"	"2006/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	28
	"Feb., 2006"	"2006/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	36
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of gallbladder"	"C23"	21
	"Feb., 2006"	"2006/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	173
	"Feb., 2006"	"2006/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	25
	"Feb., 2006"	"2006/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	958
	"Feb., 2006"	"2006/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	34
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	10
	"Feb., 2006"	"2006/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	13
	"Feb., 2006"	"2006/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	225
	"Feb., 2006"	"2006/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	24
	"Feb., 2006"	"2006/02"	"Endometrium - Malignant neoplasms"	"C54.1"	12
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	19
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of ovary"	"C56"	67
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of prostate"	"C61"	196
	"Feb., 2006"	"2006/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	53
	"Feb., 2006"	"2006/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	82
	"Feb., 2006"	"2006/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	62
	"Feb., 2006"	"2006/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	16
	"Feb., 2006"	"2006/02"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	33
	"Feb., 2006"	"2006/02"	"Malignant neoplasm without specification of site"	"C80"	153
	"Feb., 2006"	"2006/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	99
	"Feb., 2006"	"2006/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	53
	"Feb., 2006"	"2006/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	25
	"Feb., 2006"	"2006/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	46
	"Feb., 2006"	"2006/02"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	16
	"Feb., 2006"	"2006/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	18
	"Feb., 2006"	"2006/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	22
	"Feb., 2006"	"2006/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	20
	"Feb., 2006"	"2006/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	41
	"Feb., 2006"	"2006/02"	"Anaemia, unspecified"	"D64.9"	20
	"Feb., 2006"	"2006/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	32
	"Feb., 2006"	"2006/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	100
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	27
	"Feb., 2006"	"2006/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	243
	"Feb., 2006"	"2006/02"	"Other obesity"	"E66.8"	18
	"Feb., 2006"	"2006/02"	"Pure hypercholesterolaemia"	"E78.0"	11
	"Feb., 2006"	"2006/02"	"Hyperlipidaemia, unspecified"	"E78.5"	55
	"Feb., 2006"	"2006/02"	"Volume depletion"	"E86"	18
	"Feb., 2006"	"2006/02"	"Vascular dementia, unspecified"	"F01.9"	41
	"Feb., 2006"	"2006/02"	"Unspecified dementia"	"F03"	471
	"Feb., 2006"	"2006/02"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	18
	"Feb., 2006"	"2006/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	34
	"Feb., 2006"	"2006/02"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	16
	"Feb., 2006"	"2006/02"	"Motor neuron disease"	"G12.2"	34
	"Feb., 2006"	"2006/02"	"Parkinson disease"	"G20"	118
	"Feb., 2006"	"2006/02"	"Alzheimer disease, unspecified"	"G30.9"	402
	"Feb., 2006"	"2006/02"	"Degenerative disease of nervous system, unspecified"	"G31.9"	66
	"Feb., 2006"	"2006/02"	"Multiple sclerosis"	"G35"	10
	"Feb., 2006"	"2006/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22
	"Feb., 2006"	"2006/02"	"Encephalopathy, unspecified"	"G93.4"	12
	"Feb., 2006"	"2006/02"	"Essential (primary) hypertension"	"I10"	102
	"Feb., 2006"	"2006/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	51
	"Feb., 2006"	"2006/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	141
	"Feb., 2006"	"2006/02"	"Hypertensive renal disease with renal failure"	"I12.0"	64
	"Feb., 2006"	"2006/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	10
	"Feb., 2006"	"2006/02"	"Acute myocardial infarction, unspecified"	"I21.9"	777
	"Feb., 2006"	"2006/02"	"Acute ischaemic heart disease, unspecified"	"I24.9"	10
	"Feb., 2006"	"2006/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	458
	"Feb., 2006"	"2006/02"	"Atherosclerotic heart disease"	"I25.1"	1491
	"Feb., 2006"	"2006/02"	"Ischaemic cardiomyopathy"	"I25.5"	154
	"Feb., 2006"	"2006/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	77
	"Feb., 2006"	"2006/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	30
	"Feb., 2006"	"2006/02"	"Other secondary pulmonary hypertension"	"I27.2"	21
	"Feb., 2006"	"2006/02"	"Mitral (valve) insufficiency"	"I34.0"	19
	"Feb., 2006"	"2006/02"	"Aortic (valve) stenosis"	"I35.0"	62
	"Feb., 2006"	"2006/02"	"Endocarditis, valve unspecified"	"I38"	26
	"Feb., 2006"	"2006/02"	"Dilated cardiomyopathy"	"I42.0"	41
	"Feb., 2006"	"2006/02"	"Cardiomyopathy, unspecified"	"I42.9"	155
	"Feb., 2006"	"2006/02"	"Cardiac arrest, unspecified"	"I46.9"	27
	"Feb., 2006"	"2006/02"	"Atrial fibrillation and flutter"	"I48"	68
	"Feb., 2006"	"2006/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	23
	"Feb., 2006"	"2006/02"	"Congestive heart failure"	"I50.0"	176
	"Feb., 2006"	"2006/02"	"Heart failure, unspecified"	"I50.9"	11
	"Feb., 2006"	"2006/02"	"Cardiovascular disease, unspecified"	"I51.6"	34
	"Feb., 2006"	"2006/02"	"Heart disease, unspecified"	"I51.9"	20
	"Feb., 2006"	"2006/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	31
	"Feb., 2006"	"2006/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	81
	"Feb., 2006"	"2006/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	50
	"Feb., 2006"	"2006/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	10
	"Feb., 2006"	"2006/02"	"Cerebral infarction, unspecified"	"I63.9"	24
	"Feb., 2006"	"2006/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	405
	"Feb., 2006"	"2006/02"	"Cerebral atherosclerosis"	"I67.2"	11
	"Feb., 2006"	"2006/02"	"Cerebrovascular disease, unspecified"	"I67.9"	63
	"Feb., 2006"	"2006/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	29
	"Feb., 2006"	"2006/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	38
	"Feb., 2006"	"2006/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	48
	"Feb., 2006"	"2006/02"	"Dissection of aorta [any part]"	"I71.0"	19
	"Feb., 2006"	"2006/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	22
	"Feb., 2006"	"2006/02"	"Peripheral vascular disease, unspecified"	"I73.9"	48
	"Feb., 2006"	"2006/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	12
	"Feb., 2006"	"2006/02"	"Pneumonia due to staphylococcus"	"J15.2"	10
	"Feb., 2006"	"2006/02"	"Bacterial pneumonia, unspecified"	"J15.9"	14
	"Feb., 2006"	"2006/02"	"Pneumonia, unspecified"	"J18.9"	212
	"Feb., 2006"	"2006/02"	"Emphysema, unspecified"	"J43.9"	93
	"Feb., 2006"	"2006/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	22
	"Feb., 2006"	"2006/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	716
	"Feb., 2006"	"2006/02"	"Asthma, unspecified"	"J45.9"	14
	"Feb., 2006"	"2006/02"	"Pneumonitis due to food and vomit"	"J69.0"	85
	"Feb., 2006"	"2006/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	88
	"Feb., 2006"	"2006/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	15
	"Feb., 2006"	"2006/02"	"Respiratory failure, unspecified"	"J96.9"	10
	"Feb., 2006"	"2006/02"	"Other disorders of lung"	"J98.4"	16
	"Feb., 2006"	"2006/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	28
	"Feb., 2006"	"2006/02"	"Other and unspecified intestinal obstruction"	"K56.6"	18
	"Feb., 2006"	"2006/02"	"Perforation of intestine (nontraumatic)"	"K63.1"	10
	"Feb., 2006"	"2006/02"	"Alcoholic cirrhosis of liver"	"K70.3"	61
	"Feb., 2006"	"2006/02"	"Hepatic failure, unspecified"	"K72.9"	12
	"Feb., 2006"	"2006/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	98
	"Feb., 2006"	"2006/02"	"Liver disease, unspecified"	"K76.9"	19
	"Feb., 2006"	"2006/02"	"Acute pancreatitis, unspecified"	"K85.9"	19
	"Feb., 2006"	"2006/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	32
	"Feb., 2006"	"2006/02"	"Rheumatoid arthritis, unspecified"	"M06.9"	14
	"Feb., 2006"	"2006/02"	"Arthrosis, unspecified"	"M19.9"	14
