"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 1999"	"1999/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	20
	"Jan., 1999"	"1999/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	20
	"Jan., 1999"	"1999/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	26
	"Jan., 1999"	"1999/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	23
	"Jan., 1999"	"1999/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	20
	"Jan., 1999"	"1999/01"	"Coagulation defect, unspecified"	"D68.9"	10
	"Jan., 1999"	"1999/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	43
	"Jan., 1999"	"1999/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	39
	"Jan., 1999"	"1999/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	13
	"Jan., 1999"	"1999/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	32
	"Jan., 1999"	"1999/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	255
	"Jan., 1999"	"1999/01"	"Other obesity"	"E66.8"	10
	"Jan., 1999"	"1999/01"	"Pure hypercholesterolaemia"	"E78.0"	11
	"Jan., 1999"	"1999/01"	"Volume depletion"	"E86"	27
	"Jan., 1999"	"1999/01"	"Unspecified dementia"	"F03"	130
	"Jan., 1999"	"1999/01"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	11
	"Jan., 1999"	"1999/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	45
	"Jan., 1999"	"1999/01"	"Motor neuron disease"	"G12.2"	28
	"Jan., 1999"	"1999/01"	"Parkinson disease"	"G20"	51
	"Jan., 1999"	"1999/01"	"Alzheimer disease, unspecified"	"G30.9"	171
	"Jan., 1999"	"1999/01"	"Multiple sclerosis"	"G35"	21
	"Jan., 1999"	"1999/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28
	"Jan., 1999"	"1999/01"	"Essential (primary) hypertension"	"I10"	84
	"Jan., 1999"	"1999/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	63
	"Jan., 1999"	"1999/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	120
	"Jan., 1999"	"1999/01"	"Hypertensive renal disease with renal failure"	"I12.0"	49
	"Jan., 1999"	"1999/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	12
	"Jan., 1999"	"1999/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	16
	"Jan., 1999"	"1999/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1500
	"Jan., 1999"	"1999/01"	"Other forms of acute ischaemic heart disease"	"I24.8"	19
	"Jan., 1999"	"1999/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	574
	"Jan., 1999"	"1999/01"	"Atherosclerotic heart disease"	"I25.1"	3087
	"Jan., 1999"	"1999/01"	"Ischaemic cardiomyopathy"	"I25.5"	54
	"Jan., 1999"	"1999/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	66
	"Jan., 1999"	"1999/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	44
	"Jan., 1999"	"1999/01"	"Primary pulmonary hypertension"	"I27.0"	18
	"Jan., 1999"	"1999/01"	"Mitral (valve) insufficiency"	"I34.0"	15
	"Jan., 1999"	"1999/01"	"Aortic (valve) stenosis"	"I35.0"	64
	"Jan., 1999"	"1999/01"	"Aortic valve disorder, unspecified"	"I35.9"	10
	"Jan., 1999"	"1999/01"	"Endocarditis, valve unspecified"	"I38"	30
	"Jan., 1999"	"1999/01"	"Dilated cardiomyopathy"	"I42.0"	26
	"Jan., 1999"	"1999/01"	"Cardiomyopathy, unspecified"	"I42.9"	94
	"Jan., 1999"	"1999/01"	"Sudden cardiac death, so described"	"I46.1"	11
	"Jan., 1999"	"1999/01"	"Cardiac arrest, unspecified"	"I46.9"	122
	"Jan., 1999"	"1999/01"	"Atrial fibrillation and flutter"	"I48"	53
	"Jan., 1999"	"1999/01"	"Ventricular fibrillation and flutter"	"I49.0"	12
	"Jan., 1999"	"1999/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	19
	"Jan., 1999"	"1999/01"	"Congestive heart failure"	"I50.0"	326
	"Jan., 1999"	"1999/01"	"Heart failure, unspecified"	"I50.9"	17
	"Jan., 1999"	"1999/01"	"Cardiovascular disease, unspecified"	"I51.6"	12
	"Jan., 1999"	"1999/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	26
	"Jan., 1999"	"1999/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	103
	"Jan., 1999"	"1999/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	33
	"Jan., 1999"	"1999/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	20
	"Jan., 1999"	"1999/01"	"Cerebral infarction, unspecified"	"I63.9"	57
	"Jan., 1999"	"1999/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	469
	"Jan., 1999"	"1999/01"	"Cerebral atherosclerosis"	"I67.2"	12
	"Jan., 1999"	"1999/01"	"Cerebrovascular disease, unspecified"	"I67.9"	18
	"Jan., 1999"	"1999/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	43
	"Jan., 1999"	"1999/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	55
	"Jan., 1999"	"1999/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	53
	"Jan., 1999"	"1999/01"	"Dissection of aorta [any part]"	"I71.0"	25
	"Jan., 1999"	"1999/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	32
	"Jan., 1999"	"1999/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	10
	"Jan., 1999"	"1999/01"	"Peripheral vascular disease, unspecified"	"I73.9"	35
	"Jan., 1999"	"1999/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	17
	"Jan., 1999"	"1999/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	10
	"Jan., 1999"	"1999/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	18
	"Jan., 1999"	"1999/01"	"Pneumonia due to staphylococcus"	"J15.2"	11
	"Jan., 1999"	"1999/01"	"Bacterial pneumonia, unspecified"	"J15.9"	42
	"Jan., 1999"	"1999/01"	"Bronchopneumonia, unspecified"	"J18.0"	45
	"Jan., 1999"	"1999/01"	"Lobar pneumonia, unspecified"	"J18.1"	91
	"Jan., 1999"	"1999/01"	"Pneumonia, unspecified"	"J18.9"	565
	"Jan., 1999"	"1999/01"	"Emphysema, unspecified"	"J43.9"	109
	"Jan., 1999"	"1999/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	34
	"Jan., 1999"	"1999/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	662
	"Jan., 1999"	"1999/01"	"Asthma, unspecified"	"J45.9"	43
	"Jan., 1999"	"1999/01"	"Pneumonitis due to food and vomit"	"J69.0"	77
	"Jan., 1999"	"1999/01"	"Adult respiratory distress syndrome"	"J80"	13
	"Jan., 1999"	"1999/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	35
	"Jan., 1999"	"1999/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	10
	"Jan., 1999"	"1999/01"	"Pleural effusion, not elsewhere classified"	"J90"	16
	"Jan., 1999"	"1999/01"	"Respiratory failure, unspecified"	"J96.9"	16
	"Jan., 1999"	"1999/01"	"Other disorders of lung"	"J98.4"	18
	"Jan., 1999"	"1999/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	10
	"Jan., 1999"	"1999/01"	"Acute vascular disorders of intestine"	"K55.0"	26
	"Jan., 1999"	"1999/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	27
	"Jan., 1999"	"1999/01"	"Other and unspecified intestinal obstruction"	"K56.6"	16
	"Jan., 1999"	"1999/01"	"Alcoholic cirrhosis of liver"	"K70.3"	66
	"Jan., 1999"	"1999/01"	"Hepatic failure, unspecified"	"K72.9"	21
	"Jan., 1999"	"1999/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	81
	"Jan., 1999"	"1999/01"	"Acute pancreatitis"	"K85"	12
	"Jan., 1999"	"1999/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	43
	"Jan., 1999"	"1999/01"	"Decubitus ulcer"	"L89"	12
	"Jan., 1999"	"1999/01"	"Acute renal failure, unspecified"	"N17.9"	33
	"Jan., 1999"	"1999/01"	"End-stage renal disease"	"N18.0"	66
	"Jan., 1999"	"1999/01"	"Chronic renal failure, unspecified"	"N18.9"	47
	"Jan., 1999"	"1999/01"	"Unspecified renal failure"	"N19"	102
	"Jan., 1999"	"1999/01"	"Urinary tract infection, site not specified"	"N39.0"	89
	"Jan., 1999"	"1999/01"	"Extreme immaturity"	"P07.2"	12
	"Jan., 1999"	"1999/01"	"Neonatal cardiac dysrhythmia"	"P29.1"	14
	"Jan., 1999"	"1999/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	140
	"Jan., 1999"	"1999/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	19
	"Jan., 1999"	"1999/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	13
	"Jan., 1999"	"1999/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11
	"Jan., 1999"	"1999/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22
	"Jan., 1999"	"1999/01"	"Fall on and from stairs and steps"	"W10"	20
	"Jan., 1999"	"1999/01"	"Unspecified fall"	"W19"	54
	"Jan., 1999"	"1999/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	13
	"Jan., 1999"	"1999/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	36
	"Jan., 1999"	"1999/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	57
	"Jan., 1999"	"1999/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11
	"Jan., 1999"	"1999/01"	"Exposure to unspecified factor"	"X59"	39
	"Jan., 1999"	"1999/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	25
	"Jan., 1999"	"1999/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	10
	"Jan., 1999"	"1999/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	19
	"Jan., 1999"	"1999/01"	"Intentional self-harm by jumping from a high place"	"X80"	11
	"Jan., 1999"	"1999/01"	"Assault by other and unspecified firearm discharge"	"X95"	33
	"Jan., 1999"	"1999/01"	"Assault by sharp object"	"X99"	14
	"Feb., 1999"	"1999/02"	"Septicaemia, unspecified"	"A41.9"	194
	"Feb., 1999"	"1999/02"	"Acute hepatitis C"	"B17.1"	22
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other bacterial infections"	"B20.1"	22
	"Feb., 1999"	"1999/02"	"HIV disease resulting in multiple infections"	"B20.7"	15
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	27
	"Feb., 1999"	"1999/02"	"HIV disease resulting in other specified conditions"	"B23.8"	63
	"Feb., 1999"	"1999/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	32
	"Feb., 1999"	"1999/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	10
	"Feb., 1999"	"1999/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	69
	"Feb., 1999"	"1999/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	80
	"Feb., 1999"	"1999/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	260
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	11
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of rectum"	"C20"	41
	"Feb., 1999"	"1999/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	24
	"Feb., 1999"	"1999/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	26
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of gallbladder"	"C23"	15
	"Feb., 1999"	"1999/02"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	10
	"Feb., 1999"	"1999/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	179
	"Feb., 1999"	"1999/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	18
	"Feb., 1999"	"1999/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	758
	"Feb., 1999"	"1999/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	38
	"Feb., 1999"	"1999/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	15
	"Feb., 1999"	"1999/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	230
	"Feb., 1999"	"1999/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	27
	"Feb., 1999"	"1999/02"	"Endometrium - Malignant neoplasms"	"C54.1"	12
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	22
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of ovary"	"C56"	82
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of prostate"	"C61"	156
	"Feb., 1999"	"1999/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	51
	"Feb., 1999"	"1999/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	67
	"Feb., 1999"	"1999/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	58
	"Feb., 1999"	"1999/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	16
	"Feb., 1999"	"1999/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	25
	"Feb., 1999"	"1999/02"	"Malignant neoplasm without specification of site"	"C80"	149
	"Feb., 1999"	"1999/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	100
	"Feb., 1999"	"1999/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	45
	"Feb., 1999"	"1999/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	37
	"Feb., 1999"	"1999/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	30
	"Feb., 1999"	"1999/02"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	17
	"Feb., 1999"	"1999/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	12
	"Feb., 1999"	"1999/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	22
	"Feb., 1999"	"1999/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	19
	"Feb., 1999"	"1999/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	16
	"Feb., 1999"	"1999/02"	"Anaemia, unspecified"	"D64.9"	10
	"Feb., 1999"	"1999/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	25
	"Feb., 1999"	"1999/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	35
	"Feb., 1999"	"1999/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	16
	"Feb., 1999"	"1999/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	26
	"Feb., 1999"	"1999/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	237
	"Feb., 1999"	"1999/02"	"Unspecified protein-energy malnutrition"	"E46"	14
	"Feb., 1999"	"1999/02"	"Volume depletion"	"E86"	25
	"Feb., 1999"	"1999/02"	"Unspecified dementia"	"F03"	113
	"Feb., 1999"	"1999/02"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	15
	"Feb., 1999"	"1999/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	33
	"Feb., 1999"	"1999/02"	"Motor neuron disease"	"G12.2"	23
	"Feb., 1999"	"1999/02"	"Parkinson disease"	"G20"	62
	"Feb., 1999"	"1999/02"	"Alzheimer disease, unspecified"	"G30.9"	114
	"Feb., 1999"	"1999/02"	"Multiple sclerosis"	"G35"	20
	"Feb., 1999"	"1999/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22
	"Feb., 1999"	"1999/02"	"Essential (primary) hypertension"	"I10"	66
	"Feb., 1999"	"1999/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	43
	"Feb., 1999"	"1999/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	104
	"Feb., 1999"	"1999/02"	"Hypertensive renal disease with renal failure"	"I12.0"	28
	"Feb., 1999"	"1999/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	12
	"Feb., 1999"	"1999/02"	"Acute myocardial infarction, unspecified"	"I21.9"	1210
	"Feb., 1999"	"1999/02"	"Other forms of acute ischaemic heart disease"	"I24.8"	19
	"Feb., 1999"	"1999/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	459
	"Feb., 1999"	"1999/02"	"Atherosclerotic heart disease"	"I25.1"	2549
	"Feb., 1999"	"1999/02"	"Ischaemic cardiomyopathy"	"I25.5"	69
	"Feb., 1999"	"1999/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	70
	"Feb., 1999"	"1999/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	43
	"Feb., 1999"	"1999/02"	"Primary pulmonary hypertension"	"I27.0"	17
	"Feb., 1999"	"1999/02"	"Pulmonary heart disease, unspecified"	"I27.9"	11
	"Feb., 1999"	"1999/02"	"Acute and subacute infective endocarditis"	"I33.0"	12
	"Feb., 1999"	"1999/02"	"Mitral (valve) insufficiency"	"I34.0"	10
	"Feb., 1999"	"1999/02"	"Aortic (valve) stenosis"	"I35.0"	53
	"Feb., 1999"	"1999/02"	"Aortic valve disorder, unspecified"	"I35.9"	11
	"Feb., 1999"	"1999/02"	"Endocarditis, valve unspecified"	"I38"	27
	"Feb., 1999"	"1999/02"	"Dilated cardiomyopathy"	"I42.0"	30
	"Feb., 1999"	"1999/02"	"Cardiomyopathy, unspecified"	"I42.9"	80
	"Feb., 1999"	"1999/02"	"Cardiac arrest, unspecified"	"I46.9"	143
	"Feb., 1999"	"1999/02"	"Atrial fibrillation and flutter"	"I48"	38
	"Feb., 1999"	"1999/02"	"Ventricular fibrillation and flutter"	"I49.0"	11
	"Feb., 1999"	"1999/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	16
	"Feb., 1999"	"1999/02"	"Congestive heart failure"	"I50.0"	237
	"Feb., 1999"	"1999/02"	"Heart failure, unspecified"	"I50.9"	15
	"Feb., 1999"	"1999/02"	"Cardiovascular disease, unspecified"	"I51.6"	11
	"Feb., 1999"	"1999/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	34
	"Feb., 1999"	"1999/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	71
	"Feb., 1999"	"1999/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	37
	"Feb., 1999"	"1999/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	18
	"Feb., 1999"	"1999/02"	"Cerebral infarction, unspecified"	"I63.9"	48
	"Feb., 1999"	"1999/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	389
	"Feb., 1999"	"1999/02"	"Cerebrovascular disease, unspecified"	"I67.9"	15
	"Feb., 1999"	"1999/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	37
	"Feb., 1999"	"1999/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	45
	"Feb., 1999"	"1999/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	52
	"Feb., 1999"	"1999/02"	"Dissection of aorta [any part]"	"I71.0"	12
	"Feb., 1999"	"1999/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	20
	"Feb., 1999"	"1999/02"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	11
	"Feb., 1999"	"1999/02"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	15
	"Feb., 1999"	"1999/02"	"Peripheral vascular disease, unspecified"	"I73.9"	34
	"Feb., 1999"	"1999/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	15
	"Feb., 1999"	"1999/02"	"Influenza with pneumonia, virus not identified"	"J11.0"	16
	"Feb., 1999"	"1999/02"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	12
	"Feb., 1999"	"1999/02"	"Bacterial pneumonia, unspecified"	"J15.9"	29
	"Feb., 1999"	"1999/02"	"Bronchopneumonia, unspecified"	"J18.0"	53
	"Feb., 1999"	"1999/02"	"Lobar pneumonia, unspecified"	"J18.1"	77
	"Feb., 1999"	"1999/02"	"Pneumonia, unspecified"	"J18.9"	451
	"Feb., 1999"	"1999/02"	"Emphysema, unspecified"	"J43.9"	82
	"Feb., 1999"	"1999/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	20
	"Feb., 1999"	"1999/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	645
	"Feb., 1999"	"1999/02"	"Asthma, unspecified"	"J45.9"	41
	"Feb., 1999"	"1999/02"	"Pneumonitis due to food and vomit"	"J69.0"	63
	"Feb., 1999"	"1999/02"	"Adult respiratory distress syndrome"	"J80"	17
	"Feb., 1999"	"1999/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	42
	"Feb., 1999"	"1999/02"	"Respiratory failure, unspecified"	"J96.9"	14
	"Feb., 1999"	"1999/02"	"Other disorders of lung"	"J98.4"	16
	"Feb., 1999"	"1999/02"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	10
	"Feb., 1999"	"1999/02"	"Acute vascular disorders of intestine"	"K55.0"	24
	"Feb., 1999"	"1999/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	22
	"Feb., 1999"	"1999/02"	"Other and unspecified intestinal obstruction"	"K56.6"	16
	"Feb., 1999"	"1999/02"	"Alcoholic cirrhosis of liver"	"K70.3"	36
	"Feb., 1999"	"1999/02"	"Hepatic failure, unspecified"	"K72.9"	21
	"Feb., 1999"	"1999/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	59
	"Feb., 1999"	"1999/02"	"Acute pancreatitis"	"K85"	13
	"Feb., 1999"	"1999/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	40
	"Feb., 1999"	"1999/02"	"Rheumatoid arthritis, unspecified"	"M06.9"	14
	"Feb., 1999"	"1999/02"	"Acute renal failure, unspecified"	"N17.9"	26
	"Feb., 1999"	"1999/02"	"End-stage renal disease"	"N18.0"	60
	"Feb., 1999"	"1999/02"	"Chronic renal failure, unspecified"	"N18.9"	39
	"Feb., 1999"	"1999/02"	"Unspecified renal failure"	"N19"	82
	"Feb., 1999"	"1999/02"	"Urinary tract infection, site not specified"	"N39.0"	73
	"Feb., 1999"	"1999/02"	"Other ill-defined and unspecified causes of mortality"	"R99"	63
	"Feb., 1999"	"1999/02"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	13
