"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of ovary"	"C56"	65
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of prostate"	"C61"	142
	"Jan., 2000"	"2000/01"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	72
	"Jan., 2000"	"2000/01"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	55
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	63
	"Jan., 2000"	"2000/01"	"Head, face and neck - Malignant neoplasms"	"C76.0"	13
	"Jan., 2000"	"2000/01"	"Malignant neoplasm without specification of site"	"C80"	148
	"Jan., 2000"	"2000/01"	"Hodgkin disease, unspecified"	"C81.9"	15
	"Jan., 2000"	"2000/01"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11
	"Jan., 2000"	"2000/01"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	95
	"Jan., 2000"	"2000/01"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	81
	"Jan., 2000"	"2000/01"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	13
	"Jan., 2000"	"2000/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	23
	"Jan., 2000"	"2000/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	30
	"Jan., 2000"	"2000/01"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	11
	"Jan., 2000"	"2000/01"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	18
	"Jan., 2000"	"2000/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	14
	"Jan., 2000"	"2000/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	19
	"Jan., 2000"	"2000/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	12
	"Jan., 2000"	"2000/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	22
	"Jan., 2000"	"2000/01"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	10
	"Jan., 2000"	"2000/01"	"Anaemia, unspecified"	"D64.9"	17
	"Jan., 2000"	"2000/01"	"Hypothyroidism, unspecified"	"E03.9"	12
	"Jan., 2000"	"2000/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	32
	"Jan., 2000"	"2000/01"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	11
	"Jan., 2000"	"2000/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	75
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	38
	"Jan., 2000"	"2000/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	335
	"Jan., 2000"	"2000/01"	"Unspecified protein-energy malnutrition"	"E46"	31
	"Jan., 2000"	"2000/01"	"Other obesity"	"E66.8"	14
	"Jan., 2000"	"2000/01"	"Hyperlipidaemia, unspecified"	"E78.5"	22
	"Jan., 2000"	"2000/01"	"Volume depletion"	"E86"	30
	"Jan., 2000"	"2000/01"	"Unspecified dementia"	"F03"	233
	"Jan., 2000"	"2000/01"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	14
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	11
	"Jan., 2000"	"2000/01"	"Motor neuron disease"	"G12.2"	21
	"Jan., 2000"	"2000/01"	"Parkinson disease"	"G20"	109
	"Jan., 2000"	"2000/01"	"Alzheimer disease, unspecified"	"G30.9"	320
	"Jan., 2000"	"2000/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22
	"Jan., 2000"	"2000/01"	"Essential (primary) hypertension"	"I10"	61
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	60
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	87
	"Jan., 2000"	"2000/01"	"Hypertensive renal disease with renal failure"	"I12.0"	60
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	11
	"Jan., 2000"	"2000/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1488
	"Jan., 2000"	"2000/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	590
	"Jan., 2000"	"2000/01"	"Atherosclerotic heart disease"	"I25.1"	1227
	"Jan., 2000"	"2000/01"	"Ischaemic cardiomyopathy"	"I25.5"	57
	"Jan., 2000"	"2000/01"	"Other forms of chronic ischaemic heart disease"	"I25.8"	11
	"Jan., 2000"	"2000/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	111
	"Jan., 2000"	"2000/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	52
	"Jan., 2000"	"2000/01"	"Primary pulmonary hypertension"	"I27.0"	20
	"Jan., 2000"	"2000/01"	"Pulmonary heart disease, unspecified"	"I27.9"	14
	"Jan., 2000"	"2000/01"	"Acute and subacute infective endocarditis"	"I33.0"	11
	"Jan., 2000"	"2000/01"	"Aortic (valve) stenosis"	"I35.0"	56
	"Jan., 2000"	"2000/01"	"Endocarditis, valve unspecified"	"I38"	15
	"Jan., 2000"	"2000/01"	"Dilated cardiomyopathy"	"I42.0"	34
	"Jan., 2000"	"2000/01"	"Cardiomyopathy, unspecified"	"I42.9"	95
	"Jan., 2000"	"2000/01"	"Sudden cardiac death, so described"	"I46.1"	15
	"Jan., 2000"	"2000/01"	"Cardiac arrest, unspecified"	"I46.9"	70
	"Jan., 2000"	"2000/01"	"Atrial fibrillation and flutter"	"I48"	63
	"Jan., 2000"	"2000/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	46
	"Jan., 2000"	"2000/01"	"Congestive heart failure"	"I50.0"	387
	"Jan., 2000"	"2000/01"	"Heart failure, unspecified"	"I50.9"	25
	"Jan., 2000"	"2000/01"	"Cardiovascular disease, unspecified"	"I51.6"	36
	"Jan., 2000"	"2000/01"	"Cardiomegaly"	"I51.7"	17
	"Jan., 2000"	"2000/01"	"Heart disease, unspecified"	"I51.9"	29
	"Jan., 2000"	"2000/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	37
	"Jan., 2000"	"2000/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	96
	"Jan., 2000"	"2000/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	30
	"Jan., 2000"	"2000/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	14
	"Jan., 2000"	"2000/01"	"Cerebral infarction, unspecified"	"I63.9"	83
	"Jan., 2000"	"2000/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	577
	"Jan., 2000"	"2000/01"	"Cerebral atherosclerosis"	"I67.2"	16
	"Jan., 2000"	"2000/01"	"Other specified cerebrovascular diseases"	"I67.8"	13
	"Jan., 2000"	"2000/01"	"Cerebrovascular disease, unspecified"	"I67.9"	24
	"Jan., 2000"	"2000/01"	"Sequelae of cerebral infarction"	"I69.3"	12
	"Jan., 2000"	"2000/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	77
	"Jan., 2000"	"2000/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	80
	"Jan., 2000"	"2000/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	74
	"Jan., 2000"	"2000/01"	"Dissection of aorta [any part]"	"I71.0"	17
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	24
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	11
	"Jan., 2000"	"2000/01"	"Peripheral vascular disease, unspecified"	"I73.9"	54
	"Jan., 2000"	"2000/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	19
	"Jan., 2000"	"2000/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	49
	"Jan., 2000"	"2000/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	25
	"Jan., 2000"	"2000/01"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	15
	"Jan., 2000"	"2000/01"	"Pneumonia due to staphylococcus"	"J15.2"	11
	"Jan., 2000"	"2000/01"	"Bacterial pneumonia, unspecified"	"J15.9"	16
	"Jan., 2000"	"2000/01"	"Bronchopneumonia, unspecified"	"J18.0"	30
	"Jan., 2000"	"2000/01"	"Lobar pneumonia, unspecified"	"J18.1"	20
	"Jan., 2000"	"2000/01"	"Pneumonia, unspecified"	"J18.9"	574
	"Jan., 2000"	"2000/01"	"Emphysema, unspecified"	"J43.9"	167
	"Jan., 2000"	"2000/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	43
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	785
	"Jan., 2000"	"2000/01"	"Asthma, unspecified"	"J45.9"	32
	"Jan., 2000"	"2000/01"	"Pneumonitis due to food and vomit"	"J69.0"	117
	"Jan., 2000"	"2000/01"	"Adult respiratory distress syndrome"	"J80"	23
	"Jan., 2000"	"2000/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	60
	"Jan., 2000"	"2000/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	16
	"Jan., 2000"	"2000/01"	"Other disorders of lung"	"J98.4"	19
	"Jan., 2000"	"2000/01"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	10
	"Jan., 2000"	"2000/01"	"Acute vascular disorders of intestine"	"K55.0"	23
	"Jan., 2000"	"2000/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	36
	"Jan., 2000"	"2000/01"	"Other and unspecified intestinal obstruction"	"K56.6"	18
	"Jan., 2000"	"2000/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	11
	"Jan., 2000"	"2000/01"	"Alcoholic cirrhosis of liver"	"K70.3"	47
	"Jan., 2000"	"2000/01"	"Alcoholic liver disease, unspecified"	"K70.9"	18
	"Jan., 2000"	"2000/01"	"Hepatic failure, unspecified"	"K72.9"	21
	"Jan., 2000"	"2000/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	130
	"Jan., 2000"	"2000/01"	"Acute pancreatitis"	"K85"	26
	"Jan., 2000"	"2000/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	28
	"Jan., 2000"	"2000/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	23
	"Jan., 2000"	"2000/01"	"Osteomyelitis, unspecified"	"M86.9"	10
	"Jan., 2000"	"2000/01"	"Acute renal failure, unspecified"	"N17.9"	30
	"Jan., 2000"	"2000/01"	"End-stage renal disease"	"N18.0"	56
	"Jan., 2000"	"2000/01"	"Chronic renal failure, unspecified"	"N18.9"	30
	"Jan., 2000"	"2000/01"	"Unspecified renal failure"	"N19"	98
	"Jan., 2000"	"2000/01"	"Urinary tract infection, site not specified"	"N39.0"	84
	"Jan., 2000"	"2000/01"	"Extreme immaturity"	"P07.2"	17
	"Jan., 2000"	"2000/01"	"Congenital malformation of heart, unspecified"	"Q24.9"	13
	"Jan., 2000"	"2000/01"	"Respiratory arrest"	"R09.2"	12
	"Jan., 2000"	"2000/01"	"Other and unspecified convulsions"	"R56.8"	13
	"Jan., 2000"	"2000/01"	"Sudden infant death syndrome - SIDS"	"R95"	24
	"Jan., 2000"	"2000/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	119
	"Jan., 2000"	"2000/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	12
	"Jan., 2000"	"2000/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	23
	"Jan., 2000"	"2000/01"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	10
	"Jan., 2000"	"2000/01"	"Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.6"	11
	"Jan., 2000"	"2000/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	90
	"Jan., 2000"	"2000/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	66
	"Jan., 2000"	"2000/01"	"Unspecified fall"	"W19"	45
	"Jan., 2000"	"2000/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	28
	"Jan., 2000"	"2000/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	36
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20
	"Jan., 2000"	"2000/01"	"Exposure to unspecified factor"	"X59"	43
	"Jan., 2000"	"2000/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	44
	"Jan., 2000"	"2000/01"	"Intentional self-harm by handgun discharge"	"X72"	11
	"Jan., 2000"	"2000/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	13
	"Jan., 2000"	"2000/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	74
	"Jan., 2000"	"2000/01"	"Assault by other and unspecified firearm discharge"	"X95"	56
	"Jan., 2000"	"2000/01"	"Assault by sharp object"	"X99"	10
	"Jan., 2000"	"2000/01"	"Assault by unspecified means"	"Y09"	17
	"Feb., 2000"	"2000/02"	"Septicaemia, unspecified"	"A41.9"	181
	"Feb., 2000"	"2000/02"	"Acute hepatitis C"	"B17.1"	35
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	12
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other specified conditions"	"B23.8"	16
	"Feb., 2000"	"2000/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	21
	"Feb., 2000"	"2000/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	59
	"Feb., 2000"	"2000/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	62
	"Feb., 2000"	"2000/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	200
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	14
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectum"	"C20"	25
	"Feb., 2000"	"2000/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	35
	"Feb., 2000"	"2000/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	11
	"Feb., 2000"	"2000/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	34
	"Feb., 2000"	"2000/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	148
	"Feb., 2000"	"2000/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	21
	"Feb., 2000"	"2000/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	784
	"Feb., 2000"	"2000/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	33
	"Feb., 2000"	"2000/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	14
	"Feb., 2000"	"2000/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	179
	"Feb., 2000"	"2000/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	24
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	21
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of ovary"	"C56"	65
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of prostate"	"C61"	133
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	58
	"Feb., 2000"	"2000/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	43
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	63
	"Feb., 2000"	"2000/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	11
	"Feb., 2000"	"2000/02"	"Malignant neoplasm without specification of site"	"C80"	116
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	13
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	91
	"Feb., 2000"	"2000/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	62
	"Feb., 2000"	"2000/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	19
	"Feb., 2000"	"2000/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	38
	"Feb., 2000"	"2000/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	15
	"Feb., 2000"	"2000/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	15
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	22
	"Feb., 2000"	"2000/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	18
	"Feb., 2000"	"2000/02"	"Anaemia, unspecified"	"D64.9"	11
	"Feb., 2000"	"2000/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	33
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	14
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	63
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	10
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	38
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	278
	"Feb., 2000"	"2000/02"	"Unspecified protein-energy malnutrition"	"E46"	42
	"Feb., 2000"	"2000/02"	"Other obesity"	"E66.8"	16
	"Feb., 2000"	"2000/02"	"Obesity, unspecified"	"E66.9"	12
	"Feb., 2000"	"2000/02"	"Pure hypercholesterolaemia"	"E78.0"	11
	"Feb., 2000"	"2000/02"	"Hyperlipidaemia, unspecified"	"E78.5"	25
	"Feb., 2000"	"2000/02"	"Volume depletion"	"E86"	14
	"Feb., 2000"	"2000/02"	"Unspecified dementia"	"F03"	182
	"Feb., 2000"	"2000/02"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	15
	"Feb., 2000"	"2000/02"	"Motor neuron disease"	"G12.2"	26
	"Feb., 2000"	"2000/02"	"Parkinson disease"	"G20"	77
	"Feb., 2000"	"2000/02"	"Alzheimer disease, unspecified"	"G30.9"	250
	"Feb., 2000"	"2000/02"	"Multiple sclerosis"	"G35"	12
	"Feb., 2000"	"2000/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	24
	"Feb., 2000"	"2000/02"	"Essential (primary) hypertension"	"I10"	37
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	43
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	56
	"Feb., 2000"	"2000/02"	"Hypertensive renal disease with renal failure"	"I12.0"	40
	"Feb., 2000"	"2000/02"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	10
	"Feb., 2000"	"2000/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	12
	"Feb., 2000"	"2000/02"	"Acute myocardial infarction, unspecified"	"I21.9"	1199
	"Feb., 2000"	"2000/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	406
	"Feb., 2000"	"2000/02"	"Atherosclerotic heart disease"	"I25.1"	878
	"Feb., 2000"	"2000/02"	"Ischaemic cardiomyopathy"	"I25.5"	45
	"Feb., 2000"	"2000/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	97
	"Feb., 2000"	"2000/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	50
	"Feb., 2000"	"2000/02"	"Primary pulmonary hypertension"	"I27.0"	19
	"Feb., 2000"	"2000/02"	"Pulmonary heart disease, unspecified"	"I27.9"	11
	"Feb., 2000"	"2000/02"	"Mitral (valve) insufficiency"	"I34.0"	12
	"Feb., 2000"	"2000/02"	"Aortic (valve) stenosis"	"I35.0"	46
	"Feb., 2000"	"2000/02"	"Endocarditis, valve unspecified"	"I38"	24
	"Feb., 2000"	"2000/02"	"Dilated cardiomyopathy"	"I42.0"	18
	"Feb., 2000"	"2000/02"	"Cardiomyopathy, unspecified"	"I42.9"	86
	"Feb., 2000"	"2000/02"	"Sudden cardiac death, so described"	"I46.1"	13
	"Feb., 2000"	"2000/02"	"Cardiac arrest, unspecified"	"I46.9"	39
	"Feb., 2000"	"2000/02"	"Atrial fibrillation and flutter"	"I48"	38
	"Feb., 2000"	"2000/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	20
	"Feb., 2000"	"2000/02"	"Congestive heart failure"	"I50.0"	307
	"Feb., 2000"	"2000/02"	"Heart failure, unspecified"	"I50.9"	24
	"Feb., 2000"	"2000/02"	"Cardiovascular disease, unspecified"	"I51.6"	36
	"Feb., 2000"	"2000/02"	"Cardiomegaly"	"I51.7"	28
	"Feb., 2000"	"2000/02"	"Heart disease, unspecified"	"I51.9"	22
	"Feb., 2000"	"2000/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	25
	"Feb., 2000"	"2000/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	99
	"Feb., 2000"	"2000/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	13
	"Feb., 2000"	"2000/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	26
	"Feb., 2000"	"2000/02"	"Cerebral infarction, unspecified"	"I63.9"	69
	"Feb., 2000"	"2000/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	501
	"Feb., 2000"	"2000/02"	"Other specified cerebrovascular diseases"	"I67.8"	10
	"Feb., 2000"	"2000/02"	"Cerebrovascular disease, unspecified"	"I67.9"	36
	"Feb., 2000"	"2000/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	63
	"Feb., 2000"	"2000/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	55
	"Feb., 2000"	"2000/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	66
	"Feb., 2000"	"2000/02"	"Dissection of aorta [any part]"	"I71.0"	15
	"Feb., 2000"	"2000/02"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	11
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	36
	"Feb., 2000"	"2000/02"	"Peripheral vascular disease, unspecified"	"I73.9"	46
	"Feb., 2000"	"2000/02"	"Bronchopneumonia, unspecified"	"J18.0"	19
	"Feb., 2000"	"2000/02"	"Lobar pneumonia, unspecified"	"J18.1"	10
	"Feb., 2000"	"2000/02"	"Pneumonia, unspecified"	"J18.9"	301
	"Feb., 2000"	"2000/02"	"Emphysema, unspecified"	"J43.9"	124
	"Feb., 2000"	"2000/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	20
	"Feb., 2000"	"2000/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	496
	"Feb., 2000"	"2000/02"	"Asthma, unspecified"	"J45.9"	20
	"Feb., 2000"	"2000/02"	"Pneumonitis due to food and vomit"	"J69.0"	106
	"Feb., 2000"	"2000/02"	"Adult respiratory distress syndrome"	"J80"	16
	"Feb., 2000"	"2000/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	65
	"Feb., 2000"	"2000/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	16
	"Feb., 2000"	"2000/02"	"Respiratory failure, unspecified"	"J96.9"	10
	"Feb., 2000"	"2000/02"	"Other disorders of lung"	"J98.4"	12
	"Feb., 2000"	"2000/02"	"Acute vascular disorders of intestine"	"K55.0"	16
	"Feb., 2000"	"2000/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	26
	"Feb., 2000"	"2000/02"	"Other and unspecified intestinal obstruction"	"K56.6"	18
	"Feb., 2000"	"2000/02"	"Alcoholic cirrhosis of liver"	"K70.3"	29
	"Feb., 2000"	"2000/02"	"Alcoholic liver disease, unspecified"	"K70.9"	12
	"Feb., 2000"	"2000/02"	"Hepatic failure, unspecified"	"K72.9"	17
	"Feb., 2000"	"2000/02"	"Other and unspecified cirrhosis of liver"	"K74.6"	108
	"Feb., 2000"	"2000/02"	"Liver disease, unspecified"	"K76.9"	10
	"Feb., 2000"	"2000/02"	"Acute pancreatitis"	"K85"	22
	"Feb., 2000"	"2000/02"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	43
	"Feb., 2000"	"2000/02"	"Rheumatoid arthritis, unspecified"	"M06.9"	10
	"Feb., 2000"	"2000/02"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	13
	"Feb., 2000"	"2000/02"	"Acute renal failure, unspecified"	"N17.9"	29
	"Feb., 2000"	"2000/02"	"End-stage renal disease"	"N18.0"	40
	"Feb., 2000"	"2000/02"	"Chronic renal failure, unspecified"	"N18.9"	17
	"Feb., 2000"	"2000/02"	"Unspecified renal failure"	"N19"	70
	"Feb., 2000"	"2000/02"	"Urinary tract infection, site not specified"	"N39.0"	71
	"Feb., 2000"	"2000/02"	"Extreme immaturity"	"P07.2"	10
	"Feb., 2000"	"2000/02"	"Senility"	"R54"	10
