"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2017"	"2017/01"	"Asthma, unspecified"	"J45.9"	24
	"Jan., 2017"	"2017/01"	"Pneumonitis due to food and vomit"	"J69.0"	99
	"Jan., 2017"	"2017/01"	"Adult respiratory distress syndrome"	"J80"	16
	"Jan., 2017"	"2017/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	70
	"Jan., 2017"	"2017/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	32
	"Jan., 2017"	"2017/01"	"Chronic respiratory failure"	"J96.1"	20
	"Jan., 2017"	"2017/01"	"Respiratory failure, unspecified"	"J96.9"	20
	"Jan., 2017"	"2017/01"	"Other disorders of lung"	"J98.4"	12
	"Jan., 2017"	"2017/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	28
	"Jan., 2017"	"2017/01"	"Other and unspecified intestinal obstruction"	"K56.6"	31
	"Jan., 2017"	"2017/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	12
	"Jan., 2017"	"2017/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	20
	"Jan., 2017"	"2017/01"	"Alcoholic cirrhosis of liver"	"K70.3"	65
	"Jan., 2017"	"2017/01"	"Hepatic failure, unspecified"	"K72.9"	13
	"Jan., 2017"	"2017/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	75
	"Jan., 2017"	"2017/01"	"Liver disease, unspecified"	"K76.9"	13
	"Jan., 2017"	"2017/01"	"Acute pancreatitis, unspecified"	"K85.9"	13
	"Jan., 2017"	"2017/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	40
	"Jan., 2017"	"2017/01"	"Osteomyelitis, unspecified"	"M86.9"	11
	"Jan., 2017"	"2017/01"	"Acute renal failure, unspecified"	"N17.9"	31
	"Jan., 2017"	"2017/01"	"Chronic kidney disease, stage 5"	"N18.5"	95
	"Jan., 2017"	"2017/01"	"Chronic renal failure, unspecified"	"N18.9"	41
	"Jan., 2017"	"2017/01"	"Unspecified renal failure"	"N19"	38
	"Jan., 2017"	"2017/01"	"Other specified disorders of kidney and ureter"	"N28.8"	16
	"Jan., 2017"	"2017/01"	"Urinary tract infection, site not specified"	"N39.0"	71
	"Jan., 2017"	"2017/01"	"Extreme immaturity"	"P07.2"	10
	"Jan., 2017"	"2017/01"	"Senility"	"R54"	27
	"Jan., 2017"	"2017/01"	"Other lack of expected normal physiological development"	"R62.8"	16
	"Jan., 2017"	"2017/01"	"Other specified general symptoms and signs"	"R68.8"	11
	"Jan., 2017"	"2017/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	31
	"Jan., 2017"	"2017/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12
	"Jan., 2017"	"2017/01"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	10
	"Jan., 2017"	"2017/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	16
	"Jan., 2017"	"2017/01"	"Fall on and from stairs and steps"	"W10"	21
	"Jan., 2017"	"2017/01"	"Other fall on same level"	"W18"	28
	"Jan., 2017"	"2017/01"	"Unspecified fall"	"W19"	81
	"Jan., 2017"	"2017/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	17
	"Jan., 2017"	"2017/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	13
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	182
	"Jan., 2017"	"2017/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	140
	"Jan., 2017"	"2017/01"	"Exposure to unspecified factor causing fracture"	"X59.0"	14
	"Jan., 2017"	"2017/01"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	10
	"Jan., 2017"	"2017/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14
	"Jan., 2017"	"2017/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	46
	"Jan., 2017"	"2017/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	28
	"Jan., 2017"	"2017/01"	"Intentional self-harm by jumping from a high place"	"X80"	12
	"Jan., 2017"	"2017/01"	"Assault by other and unspecified firearm discharge"	"X95"	22
	"Jan., 2017"	"2017/01"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	14
	"Feb., 2017"	"2017/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	28
	"Feb., 2017"	"2017/02"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	13
	"Feb., 2017"	"2017/02"	"Septicaemia, unspecified"	"A41.9"	178
	"Feb., 2017"	"2017/02"	"Chronic viral hepatitis C"	"B18.2"	15
	"Feb., 2017"	"2017/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	10
	"Feb., 2017"	"2017/02"	"Other viral infections of unspecified site"	"B34.8"	10
	"Feb., 2017"	"2017/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	76
	"Feb., 2017"	"2017/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	51
	"Feb., 2017"	"2017/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	176
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	22
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of rectum"	"C20"	29
	"Feb., 2017"	"2017/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	43
	"Feb., 2017"	"2017/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	34
	"Feb., 2017"	"2017/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	31
	"Feb., 2017"	"2017/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	220
	"Feb., 2017"	"2017/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	592
	"Feb., 2017"	"2017/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	37
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	10
	"Feb., 2017"	"2017/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	20
	"Feb., 2017"	"2017/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	174
	"Feb., 2017"	"2017/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	16
	"Feb., 2017"	"2017/02"	"Endometrium - Malignant neoplasms"	"C54.1"	23
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	34
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of ovary"	"C56"	69
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of prostate"	"C61"	136
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	53
	"Feb., 2017"	"2017/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	88
	"Feb., 2017"	"2017/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	62
	"Feb., 2017"	"2017/02"	"Malignant neoplasm of thyroid gland"	"C73"	10
	"Feb., 2017"	"2017/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	19
	"Feb., 2017"	"2017/02"	"Malignant neoplasm without specification of site"	"C80"	131
	"Feb., 2017"	"2017/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	20
	"Feb., 2017"	"2017/02"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	11
	"Feb., 2017"	"2017/02"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	16
	"Feb., 2017"	"2017/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	49
	"Feb., 2017"	"2017/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	52
	"Feb., 2017"	"2017/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	13
	"Feb., 2017"	"2017/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	22
	"Feb., 2017"	"2017/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	50
	"Feb., 2017"	"2017/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	19
	"Feb., 2017"	"2017/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	30
	"Feb., 2017"	"2017/02"	"Anaemia, unspecified"	"D64.9"	10
	"Feb., 2017"	"2017/02"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	23
	"Feb., 2017"	"2017/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	40
	"Feb., 2017"	"2017/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	14
	"Feb., 2017"	"2017/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	63
	"Feb., 2017"	"2017/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	166
	"Feb., 2017"	"2017/02"	"Unspecified severe protein-energy malnutrition"	"E43"	10
	"Feb., 2017"	"2017/02"	"Other obesity"	"E66.8"	11
	"Feb., 2017"	"2017/02"	"Obesity, unspecified"	"E66.9"	12
	"Feb., 2017"	"2017/02"	"Hyperlipidaemia, unspecified"	"E78.5"	46
	"Feb., 2017"	"2017/02"	"Acidosis"	"E87.2"	14
	"Feb., 2017"	"2017/02"	"Vascular dementia, unspecified"	"F01.9"	48
	"Feb., 2017"	"2017/02"	"Unspecified dementia"	"F03"	584
	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	24
	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11
	"Feb., 2017"	"2017/02"	"Motor neuron disease"	"G12.2"	28
	"Feb., 2017"	"2017/02"	"Parkinson disease"	"G20"	131
	"Feb., 2017"	"2017/02"	"Alzheimer disease with late onset"	"G30.1"	12
	"Feb., 2017"	"2017/02"	"Alzheimer disease, unspecified"	"G30.9"	303
	"Feb., 2017"	"2017/02"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	51
	"Feb., 2017"	"2017/02"	"Other specified degenerative diseases of nervous system"	"G31.8"	15
	"Feb., 2017"	"2017/02"	"Multiple sclerosis"	"G35"	27
	"Feb., 2017"	"2017/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28
	"Feb., 2017"	"2017/02"	"Essential (primary) hypertension"	"I10"	153
	"Feb., 2017"	"2017/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	89
	"Feb., 2017"	"2017/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	184
	"Feb., 2017"	"2017/02"	"Hypertensive renal disease with renal failure"	"I12.0"	57
	"Feb., 2017"	"2017/02"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	12
	"Feb., 2017"	"2017/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	14
	"Feb., 2017"	"2017/02"	"Acute subendocardial myocardial infarction"	"I21.4"	28
	"Feb., 2017"	"2017/02"	"Acute myocardial infarction, unspecified"	"I21.9"	504
	"Feb., 2017"	"2017/02"	"Acute ischaemic heart disease, unspecified"	"I24.9"	11
	"Feb., 2017"	"2017/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	375
	"Feb., 2017"	"2017/02"	"Atherosclerotic heart disease"	"I25.1"	1511
	"Feb., 2017"	"2017/02"	"Ischaemic cardiomyopathy"	"I25.5"	49
	"Feb., 2017"	"2017/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	48
	"Feb., 2017"	"2017/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	31
	"Feb., 2017"	"2017/02"	"Other secondary pulmonary hypertension"	"I27.2"	33
	"Feb., 2017"	"2017/02"	"Mitral (valve) insufficiency"	"I34.0"	14
	"Feb., 2017"	"2017/02"	"Aortic (valve) stenosis"	"I35.0"	69
	"Feb., 2017"	"2017/02"	"Aortic valve disorder, unspecified"	"I35.9"	10
	"Feb., 2017"	"2017/02"	"Endocarditis, valve unspecified"	"I38"	31
	"Feb., 2017"	"2017/02"	"Dilated cardiomyopathy"	"I42.0"	11
	"Feb., 2017"	"2017/02"	"Cardiomyopathy, unspecified"	"I42.9"	54
	"Feb., 2017"	"2017/02"	"Cardiac arrest, unspecified"	"I46.9"	72
	"Feb., 2017"	"2017/02"	"Atrial fibrillation and flutter"	"I48"	118
	"Feb., 2017"	"2017/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	29
	"Feb., 2017"	"2017/02"	"Congestive heart failure"	"I50.0"	204
	"Feb., 2017"	"2017/02"	"Heart failure, unspecified"	"I50.9"	46
	"Feb., 2017"	"2017/02"	"Cardiovascular disease, unspecified"	"I51.6"	35
	"Feb., 2017"	"2017/02"	"Cardiomegaly"	"I51.7"	16
	"Feb., 2017"	"2017/02"	"Heart disease, unspecified"	"I51.9"	16
	"Feb., 2017"	"2017/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	20
	"Feb., 2017"	"2017/02"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	12
	"Feb., 2017"	"2017/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	56
	"Feb., 2017"	"2017/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	16
	"Feb., 2017"	"2017/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	52
	"Feb., 2017"	"2017/02"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	10
	"Feb., 2017"	"2017/02"	"Cerebral infarction, unspecified"	"I63.9"	38
	"Feb., 2017"	"2017/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	206
	"Feb., 2017"	"2017/02"	"Cerebral atherosclerosis"	"I67.2"	17
	"Feb., 2017"	"2017/02"	"Cerebrovascular disease, unspecified"	"I67.9"	24
	"Feb., 2017"	"2017/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	25
	"Feb., 2017"	"2017/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	19
	"Feb., 2017"	"2017/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	40
	"Feb., 2017"	"2017/02"	"Dissection of aorta [any part]"	"I71.0"	15
	"Feb., 2017"	"2017/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	11
	"Feb., 2017"	"2017/02"	"Peripheral vascular disease, unspecified"	"I73.9"	29
	"Feb., 2017"	"2017/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	14
	"Feb., 2017"	"2017/02"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	14
	"Feb., 2017"	"2017/02"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	17
	"Feb., 2017"	"2017/02"	"Influenza with pneumonia, virus not identified"	"J11.0"	34
	"Feb., 2017"	"2017/02"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	10
	"Feb., 2017"	"2017/02"	"Bacterial pneumonia, unspecified"	"J15.9"	32
	"Feb., 2017"	"2017/02"	"Lobar pneumonia, unspecified"	"J18.1"	61
	"Feb., 2017"	"2017/02"	"Pneumonia, unspecified"	"J18.9"	321
	"Feb., 2017"	"2017/02"	"Emphysema, unspecified"	"J43.9"	36
	"Feb., 2017"	"2017/02"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	108
	"Feb., 2017"	"2017/02"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	33
	"Feb., 2017"	"2017/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	473
	"Feb., 2017"	"2017/02"	"Asthma, unspecified"	"J45.9"	20
	"Feb., 2017"	"2017/02"	"Pneumonitis due to food and vomit"	"J69.0"	106
	"Feb., 2017"	"2017/02"	"Adult respiratory distress syndrome"	"J80"	10
