"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2012"	"2012/01"	"Malignant neoplasm of ovary"	"C56"	70
	"Jan., 2012"	"2012/01"	"Malignant neoplasm of prostate"	"C61"	139
	"Jan., 2012"	"2012/01"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	85
	"Jan., 2012"	"2012/01"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	67
	"Jan., 2012"	"2012/01"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	98
	"Jan., 2012"	"2012/01"	"Malignant neoplasm of thyroid gland"	"C73"	15
	"Jan., 2012"	"2012/01"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	11
	"Jan., 2012"	"2012/01"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	22
	"Jan., 2012"	"2012/01"	"Malignant neoplasm without specification of site"	"C80"	123
	"Jan., 2012"	"2012/01"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	12
	"Jan., 2012"	"2012/01"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	66
	"Jan., 2012"	"2012/01"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	63
	"Jan., 2012"	"2012/01"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	10
	"Jan., 2012"	"2012/01"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	22
	"Jan., 2012"	"2012/01"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	49
	"Jan., 2012"	"2012/01"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	10
	"Jan., 2012"	"2012/01"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	19
	"Jan., 2012"	"2012/01"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	27
	"Jan., 2012"	"2012/01"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	18
	"Jan., 2012"	"2012/01"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	34
	"Jan., 2012"	"2012/01"	"Aplastic anaemia, unspecified"	"D61.9"	11
	"Jan., 2012"	"2012/01"	"Anaemia, unspecified"	"D64.9"	16
	"Jan., 2012"	"2012/01"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	14
	"Jan., 2012"	"2012/01"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	39
	"Jan., 2012"	"2012/01"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	89
	"Jan., 2012"	"2012/01"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	13
	"Jan., 2012"	"2012/01"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	87
	"Jan., 2012"	"2012/01"	"Unspecified diabetes mellitus, without complications"	"E14.9"	189
	"Jan., 2012"	"2012/01"	"Unspecified protein-energy malnutrition"	"E46"	20
	"Jan., 2012"	"2012/01"	"Other obesity"	"E66.8"	30
	"Jan., 2012"	"2012/01"	"Obesity, unspecified"	"E66.9"	10
	"Jan., 2012"	"2012/01"	"Pure hypercholesterolaemia"	"E78.0"	12
	"Jan., 2012"	"2012/01"	"Hyperlipidaemia, unspecified"	"E78.5"	30
	"Jan., 2012"	"2012/01"	"Volume depletion"	"E86"	11
	"Jan., 2012"	"2012/01"	"Acidosis"	"E87.2"	19
	"Jan., 2012"	"2012/01"	"Vascular dementia, unspecified"	"F01.9"	70
	"Jan., 2012"	"2012/01"	"Unspecified dementia"	"F03"	779
	"Jan., 2012"	"2012/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	17
	"Jan., 2012"	"2012/01"	"Motor neuron disease"	"G12.2"	39
	"Jan., 2012"	"2012/01"	"Parkinson disease"	"G20"	153
	"Jan., 2012"	"2012/01"	"Alzheimer disease, unspecified"	"G30.9"	477
	"Jan., 2012"	"2012/01"	"Other specified degenerative diseases of nervous system"	"G31.8"	13
	"Jan., 2012"	"2012/01"	"Multiple sclerosis"	"G35"	21
	"Jan., 2012"	"2012/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	56
	"Jan., 2012"	"2012/01"	"Encephalopathy, unspecified"	"G93.4"	26
	"Jan., 2012"	"2012/01"	"Essential (primary) hypertension"	"I10"	98
	"Jan., 2012"	"2012/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	68
	"Jan., 2012"	"2012/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	138
	"Jan., 2012"	"2012/01"	"Hypertensive renal disease with renal failure"	"I12.0"	56
	"Jan., 2012"	"2012/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	19
	"Jan., 2012"	"2012/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	10
	"Jan., 2012"	"2012/01"	"Acute myocardial infarction, unspecified"	"I21.9"	856
	"Jan., 2012"	"2012/01"	"Acute ischaemic heart disease, unspecified"	"I24.9"	12
	"Jan., 2012"	"2012/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	337
	"Jan., 2012"	"2012/01"	"Atherosclerotic heart disease"	"I25.1"	806
	"Jan., 2012"	"2012/01"	"Ischaemic cardiomyopathy"	"I25.5"	65
	"Jan., 2012"	"2012/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	66
	"Jan., 2012"	"2012/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	71
	"Jan., 2012"	"2012/01"	"Other secondary pulmonary hypertension"	"I27.2"	31
	"Jan., 2012"	"2012/01"	"Pulmonary heart disease, unspecified"	"I27.9"	13
	"Jan., 2012"	"2012/01"	"Acute and subacute infective endocarditis"	"I33.0"	10
	"Jan., 2012"	"2012/01"	"Aortic (valve) stenosis"	"I35.0"	58
	"Jan., 2012"	"2012/01"	"Endocarditis, valve unspecified"	"I38"	22
	"Jan., 2012"	"2012/01"	"Dilated cardiomyopathy"	"I42.0"	19
	"Jan., 2012"	"2012/01"	"Cardiomyopathy, unspecified"	"I42.9"	92
	"Jan., 2012"	"2012/01"	"Cardiac arrest, unspecified"	"I46.9"	62
	"Jan., 2012"	"2012/01"	"Atrial fibrillation and flutter"	"I48"	114
	"Jan., 2012"	"2012/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	38
	"Jan., 2012"	"2012/01"	"Congestive heart failure"	"I50.0"	336
	"Jan., 2012"	"2012/01"	"Heart failure, unspecified"	"I50.9"	38
	"Jan., 2012"	"2012/01"	"Cardiovascular disease, unspecified"	"I51.6"	50
	"Jan., 2012"	"2012/01"	"Cardiomegaly"	"I51.7"	12
	"Jan., 2012"	"2012/01"	"Other ill-defined heart diseases"	"I51.8"	10
	"Jan., 2012"	"2012/01"	"Heart disease, unspecified"	"I51.9"	57
	"Jan., 2012"	"2012/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	35
	"Jan., 2012"	"2012/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	97
	"Jan., 2012"	"2012/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	11
	"Jan., 2012"	"2012/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	44
	"Jan., 2012"	"2012/01"	"Cerebral infarction, unspecified"	"I63.9"	20
	"Jan., 2012"	"2012/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	424
	"Jan., 2012"	"2012/01"	"Other specified cerebrovascular diseases"	"I67.8"	30
	"Jan., 2012"	"2012/01"	"Cerebrovascular disease, unspecified"	"I67.9"	65
	"Jan., 2012"	"2012/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	50
	"Jan., 2012"	"2012/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	32
	"Jan., 2012"	"2012/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	16
	"Jan., 2012"	"2012/01"	"Dissection of aorta [any part]"	"I71.0"	16
	"Jan., 2012"	"2012/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	19
	"Jan., 2012"	"2012/01"	"Peripheral vascular disease, unspecified"	"I73.9"	33
	"Jan., 2012"	"2012/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	11
	"Jan., 2012"	"2012/01"	"Pneumonia, unspecified"	"J18.9"	285
	"Jan., 2012"	"2012/01"	"Emphysema, unspecified"	"J43.9"	50
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	155
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	31
	"Jan., 2012"	"2012/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	678
	"Jan., 2012"	"2012/01"	"Asthma, unspecified"	"J45.9"	12
	"Jan., 2012"	"2012/01"	"Bronchiectasis"	"J47"	10
	"Jan., 2012"	"2012/01"	"Pneumonitis due to food and vomit"	"J69.0"	134
	"Jan., 2012"	"2012/01"	"Adult respiratory distress syndrome"	"J80"	10
	"Jan., 2012"	"2012/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	77
	"Jan., 2012"	"2012/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	11
	"Jan., 2012"	"2012/01"	"Chronic respiratory failure"	"J96.1"	10
	"Jan., 2012"	"2012/01"	"Respiratory failure, unspecified"	"J96.9"	35
	"Jan., 2012"	"2012/01"	"Other disorders of lung"	"J98.4"	33
	"Jan., 2012"	"2012/01"	"Acute vascular disorders of intestine"	"K55.0"	16
	"Jan., 2012"	"2012/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	30
	"Jan., 2012"	"2012/01"	"Other and unspecified intestinal obstruction"	"K56.6"	28
	"Jan., 2012"	"2012/01"	"Perforation of intestine (nontraumatic)"	"K63.1"	11
	"Jan., 2012"	"2012/01"	"Alcoholic hepatitis"	"K70.1"	13
	"Jan., 2012"	"2012/01"	"Alcoholic cirrhosis of liver"	"K70.3"	60
	"Jan., 2012"	"2012/01"	"Alcoholic liver disease, unspecified"	"K70.9"	17
	"Jan., 2012"	"2012/01"	"Hepatic failure, unspecified"	"K72.9"	29
	"Jan., 2012"	"2012/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	181
	"Jan., 2012"	"2012/01"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	11
	"Jan., 2012"	"2012/01"	"Liver disease, unspecified"	"K76.9"	49
	"Jan., 2012"	"2012/01"	"Acute pancreatitis, unspecified"	"K85.9"	21
	"Jan., 2012"	"2012/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	35
	"Jan., 2012"	"2012/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	11
	"Jan., 2012"	"2012/01"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	11
	"Jan., 2012"	"2012/01"	"Osteomyelitis, unspecified"	"M86.9"	11
	"Jan., 2012"	"2012/01"	"Acute renal failure, unspecified"	"N17.9"	61
	"Jan., 2012"	"2012/01"	"Chronic kidney disease, stage 5"	"N18.5"	130
	"Jan., 2012"	"2012/01"	"Chronic renal failure, unspecified"	"N18.9"	49
	"Jan., 2012"	"2012/01"	"Unspecified renal failure"	"N19"	77
	"Jan., 2012"	"2012/01"	"Urinary tract infection, site not specified"	"N39.0"	55
	"Jan., 2012"	"2012/01"	"Extreme immaturity"	"P07.2"	13
	"Jan., 2012"	"2012/01"	"Respiratory arrest"	"R09.2"	15
	"Jan., 2012"	"2012/01"	"Malaise and fatigue"	"R53"	21
	"Jan., 2012"	"2012/01"	"Senility"	"R54"	19
	"Jan., 2012"	"2012/01"	"Other lack of expected normal physiological development"	"R62.8"	59
	"Jan., 2012"	"2012/01"	"Sudden infant death syndrome - SIDS"	"R95"	11
	"Jan., 2012"	"2012/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	79
	"Jan., 2012"	"2012/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	35
	"Jan., 2012"	"2012/01"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12
	"Jan., 2012"	"2012/01"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	10
	"Jan., 2012"	"2012/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	25
	"Jan., 2012"	"2012/01"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	12
	"Jan., 2012"	"2012/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	23
	"Jan., 2012"	"2012/01"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	12
	"Jan., 2012"	"2012/01"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	11
	"Jan., 2012"	"2012/01"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	29
	"Jan., 2012"	"2012/01"	"Other fall on same level"	"W18"	43
	"Jan., 2012"	"2012/01"	"Unspecified fall"	"W19"	90
	"Jan., 2012"	"2012/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	24
	"Jan., 2012"	"2012/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	10
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	72
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	89
	"Jan., 2012"	"2012/01"	"Accidental poisoning by and exposure to alcohol"	"X45"	19
	"Jan., 2012"	"2012/01"	"Exposure to unspecified factor causing fracture"	"X59.0"	18
	"Jan., 2012"	"2012/01"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	18
	"Jan., 2012"	"2012/01"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10
	"Jan., 2012"	"2012/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	54
	"Jan., 2012"	"2012/01"	"Intentional self-harm by handgun discharge"	"X72"	22
	"Jan., 2012"	"2012/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	18
	"Jan., 2012"	"2012/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	101
	"Jan., 2012"	"2012/01"	"Assault by other and unspecified firearm discharge"	"X95"	57
	"Jan., 2012"	"2012/01"	"Assault by sharp object"	"X99"	15
	"Jan., 2012"	"2012/01"	"Assault by unspecified means"	"Y09"	14
	"Feb., 2012"	"2012/02"	"Enterocolitis due to Clostridium difficile"	"A04.7"	17
	"Feb., 2012"	"2012/02"	"Septicaemia, unspecified"	"A41.9"	261
	"Feb., 2012"	"2012/02"	"Chronic viral hepatitis C"	"B18.2"	56
	"Feb., 2012"	"2012/02"	"HIV disease resulting in other specified conditions"	"B23.8"	12
	"Feb., 2012"	"2012/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	10
	"Feb., 2012"	"2012/02"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	14
	"Feb., 2012"	"2012/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	69
	"Feb., 2012"	"2012/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	58
	"Feb., 2012"	"2012/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	217
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of rectosigmoid junction"	"C19"	16
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of rectum"	"C20"	31
	"Feb., 2012"	"2012/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	68
	"Feb., 2012"	"2012/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	29
	"Feb., 2012"	"2012/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	50
	"Feb., 2012"	"2012/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	186
	"Feb., 2012"	"2012/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	22
	"Feb., 2012"	"2012/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	757
	"Feb., 2012"	"2012/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	44
	"Feb., 2012"	"2012/02"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	10
	"Feb., 2012"	"2012/02"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	29
	"Feb., 2012"	"2012/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	221
	"Feb., 2012"	"2012/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	26
	"Feb., 2012"	"2012/02"	"Endometrium - Malignant neoplasms"	"C54.1"	17
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of uterus, part unspecified"	"C55"	25
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of ovary"	"C56"	71
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of prostate"	"C61"	119
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	82
	"Feb., 2012"	"2012/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	86
	"Feb., 2012"	"2012/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	73
	"Feb., 2012"	"2012/02"	"Malignant neoplasm of thyroid gland"	"C73"	13
	"Feb., 2012"	"2012/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	17
	"Feb., 2012"	"2012/02"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	15
	"Feb., 2012"	"2012/02"	"Malignant neoplasm without specification of site"	"C80"	123
	"Feb., 2012"	"2012/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	18
	"Feb., 2012"	"2012/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	56
	"Feb., 2012"	"2012/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	55
	"Feb., 2012"	"2012/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	16
	"Feb., 2012"	"2012/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	50
	"Feb., 2012"	"2012/02"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	20
	"Feb., 2012"	"2012/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	25
	"Feb., 2012"	"2012/02"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	11
	"Feb., 2012"	"2012/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	28
	"Feb., 2012"	"2012/02"	"Anaemia, unspecified"	"D64.9"	15
	"Feb., 2012"	"2012/02"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	31
	"Feb., 2012"	"2012/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	57
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	15
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	77
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	16
	"Feb., 2012"	"2012/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	147
	"Feb., 2012"	"2012/02"	"Unspecified severe protein-energy malnutrition"	"E43"	11
	"Feb., 2012"	"2012/02"	"Unspecified protein-energy malnutrition"	"E46"	10
	"Feb., 2012"	"2012/02"	"Other obesity"	"E66.8"	33
	"Feb., 2012"	"2012/02"	"Obesity, unspecified"	"E66.9"	13
	"Feb., 2012"	"2012/02"	"Hyperlipidaemia, unspecified"	"E78.5"	38
	"Feb., 2012"	"2012/02"	"Acidosis"	"E87.2"	17
	"Feb., 2012"	"2012/02"	"Vascular dementia, unspecified"	"F01.9"	67
	"Feb., 2012"	"2012/02"	"Unspecified dementia"	"F03"	683
	"Feb., 2012"	"2012/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	18
	"Feb., 2012"	"2012/02"	"Motor neuron disease"	"G12.2"	24
	"Feb., 2012"	"2012/02"	"Parkinson disease"	"G20"	125
	"Feb., 2012"	"2012/02"	"Alzheimer disease, unspecified"	"G30.9"	388
	"Feb., 2012"	"2012/02"	"Other specified degenerative diseases of nervous system"	"G31.8"	15
	"Feb., 2012"	"2012/02"	"Multiple sclerosis"	"G35"	22
	"Feb., 2012"	"2012/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	54
	"Feb., 2012"	"2012/02"	"Encephalopathy, unspecified"	"G93.4"	21
	"Feb., 2012"	"2012/02"	"Essential (primary) hypertension"	"I10"	76
	"Feb., 2012"	"2012/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	68
	"Feb., 2012"	"2012/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	142
	"Feb., 2012"	"2012/02"	"Hypertensive renal disease with renal failure"	"I12.0"	52
	"Feb., 2012"	"2012/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	23
	"Feb., 2012"	"2012/02"	"Acute myocardial infarction, unspecified"	"I21.9"	772
	"Feb., 2012"	"2012/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	291
	"Feb., 2012"	"2012/02"	"Atherosclerotic heart disease"	"I25.1"	752
	"Feb., 2012"	"2012/02"	"Ischaemic cardiomyopathy"	"I25.5"	46
	"Feb., 2012"	"2012/02"	"Other forms of chronic ischaemic heart disease"	"I25.8"	11
	"Feb., 2012"	"2012/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	67
	"Feb., 2012"	"2012/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	54
	"Feb., 2012"	"2012/02"	"Other secondary pulmonary hypertension"	"I27.2"	38
	"Feb., 2012"	"2012/02"	"Aortic (valve) stenosis"	"I35.0"	68
	"Feb., 2012"	"2012/02"	"Endocarditis, valve unspecified"	"I38"	22
	"Feb., 2012"	"2012/02"	"Dilated cardiomyopathy"	"I42.0"	24
	"Feb., 2012"	"2012/02"	"Cardiomyopathy, unspecified"	"I42.9"	85
	"Feb., 2012"	"2012/02"	"Cardiac arrest, unspecified"	"I46.9"	58
	"Feb., 2012"	"2012/02"	"Atrial fibrillation and flutter"	"I48"	123
	"Feb., 2012"	"2012/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	50
	"Feb., 2012"	"2012/02"	"Congestive heart failure"	"I50.0"	311
	"Feb., 2012"	"2012/02"	"Heart failure, unspecified"	"I50.9"	45
	"Feb., 2012"	"2012/02"	"Cardiovascular disease, unspecified"	"I51.6"	35
	"Feb., 2012"	"2012/02"	"Cardiomegaly"	"I51.7"	17
	"Feb., 2012"	"2012/02"	"Heart disease, unspecified"	"I51.9"	67
	"Feb., 2012"	"2012/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	28
	"Feb., 2012"	"2012/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	91
	"Feb., 2012"	"2012/02"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	12
	"Feb., 2012"	"2012/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	51
	"Feb., 2012"	"2012/02"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	10
	"Feb., 2012"	"2012/02"	"Cerebral infarction, unspecified"	"I63.9"	24
	"Feb., 2012"	"2012/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	388
	"Feb., 2012"	"2012/02"	"Other specified cerebrovascular diseases"	"I67.8"	30
	"Feb., 2012"	"2012/02"	"Cerebrovascular disease, unspecified"	"I67.9"	55
	"Feb., 2012"	"2012/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	45
	"Feb., 2012"	"2012/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	34
	"Feb., 2012"	"2012/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	14
	"Feb., 2012"	"2012/02"	"Dissection of aorta [any part]"	"I71.0"	19
	"Feb., 2012"	"2012/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	13
	"Feb., 2012"	"2012/02"	"Peripheral vascular disease, unspecified"	"I73.9"	44
	"Feb., 2012"	"2012/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	18
	"Feb., 2012"	"2012/02"	"Bronchopneumonia, unspecified"	"J18.0"	10
	"Feb., 2012"	"2012/02"	"Pneumonia, unspecified"	"J18.9"	240
	"Feb., 2012"	"2012/02"	"Emphysema, unspecified"	"J43.9"	30
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	149
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	28
	"Feb., 2012"	"2012/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	612
	"Feb., 2012"	"2012/02"	"Asthma, unspecified"	"J45.9"	17
	"Feb., 2012"	"2012/02"	"Pneumonitis due to food and vomit"	"J69.0"	108
	"Feb., 2012"	"2012/02"	"Adult respiratory distress syndrome"	"J80"	13
