"Notes"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths
	"Jan., 2000"	"2000/01"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	30
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	13
	"Jan., 2000"	"2000/01"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	21
	"Jan., 2000"	"2000/01"	"Motor neuron disease"	"G12.2"	23
	"Jan., 2000"	"2000/01"	"Parkinson disease"	"G20"	122
	"Jan., 2000"	"2000/01"	"Alzheimer disease with late onset"	"G30.1"	15
	"Jan., 2000"	"2000/01"	"Alzheimer disease, unspecified"	"G30.9"	291
	"Jan., 2000"	"2000/01"	"Degenerative disease of nervous system, unspecified"	"G31.9"	13
	"Jan., 2000"	"2000/01"	"Multiple sclerosis"	"G35"	13
	"Jan., 2000"	"2000/01"	"Other specified paralytic syndromes"	"G83.8"	13
	"Jan., 2000"	"2000/01"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28
	"Jan., 2000"	"2000/01"	"Mitral valve disease, unspecified"	"I05.9"	12
	"Jan., 2000"	"2000/01"	"Essential (primary) hypertension"	"I10"	70
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	57
	"Jan., 2000"	"2000/01"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	135
	"Jan., 2000"	"2000/01"	"Hypertensive renal disease with renal failure"	"I12.0"	63
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	11
	"Jan., 2000"	"2000/01"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	13
	"Jan., 2000"	"2000/01"	"Acute myocardial infarction, unspecified"	"I21.9"	1244
	"Jan., 2000"	"2000/01"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	558
	"Jan., 2000"	"2000/01"	"Atherosclerotic heart disease"	"I25.1"	2143
	"Jan., 2000"	"2000/01"	"Ischaemic cardiomyopathy"	"I25.5"	156
	"Jan., 2000"	"2000/01"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	106
	"Jan., 2000"	"2000/01"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	30
	"Jan., 2000"	"2000/01"	"Primary pulmonary hypertension"	"I27.0"	14
	"Jan., 2000"	"2000/01"	"Acute and subacute infective endocarditis"	"I33.0"	11
	"Jan., 2000"	"2000/01"	"Mitral (valve) insufficiency"	"I34.0"	18
	"Jan., 2000"	"2000/01"	"Aortic (valve) stenosis"	"I35.0"	55
	"Jan., 2000"	"2000/01"	"Endocarditis, valve unspecified"	"I38"	32
	"Jan., 2000"	"2000/01"	"Dilated cardiomyopathy"	"I42.0"	48
	"Jan., 2000"	"2000/01"	"Cardiomyopathy, unspecified"	"I42.9"	195
	"Jan., 2000"	"2000/01"	"Cardiac arrest, unspecified"	"I46.9"	66
	"Jan., 2000"	"2000/01"	"Atrial fibrillation and flutter"	"I48"	38
	"Jan., 2000"	"2000/01"	"Cardiac arrhythmia, unspecified"	"I49.9"	20
	"Jan., 2000"	"2000/01"	"Congestive heart failure"	"I50.0"	123
	"Jan., 2000"	"2000/01"	"Heart failure, unspecified"	"I50.9"	13
	"Jan., 2000"	"2000/01"	"Cardiovascular disease, unspecified"	"I51.6"	14
	"Jan., 2000"	"2000/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	26
	"Jan., 2000"	"2000/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	119
	"Jan., 2000"	"2000/01"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	11
	"Jan., 2000"	"2000/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	29
	"Jan., 2000"	"2000/01"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	15
	"Jan., 2000"	"2000/01"	"Cerebral infarction, unspecified"	"I63.9"	45
	"Jan., 2000"	"2000/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	574
	"Jan., 2000"	"2000/01"	"Cerebral atherosclerosis"	"I67.2"	18
	"Jan., 2000"	"2000/01"	"Cerebrovascular disease, unspecified"	"I67.9"	38
	"Jan., 2000"	"2000/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	57
	"Jan., 2000"	"2000/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	48
	"Jan., 2000"	"2000/01"	"Generalized and unspecified atherosclerosis"	"I70.9"	108
	"Jan., 2000"	"2000/01"	"Dissection of aorta [any part]"	"I71.0"	23
	"Jan., 2000"	"2000/01"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	45
	"Jan., 2000"	"2000/01"	"Peripheral vascular disease, unspecified"	"I73.9"	49
	"Jan., 2000"	"2000/01"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	12
	"Jan., 2000"	"2000/01"	"Influenza with pneumonia, virus not identified"	"J11.0"	25
	"Jan., 2000"	"2000/01"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	10
	"Jan., 2000"	"2000/01"	"Pneumonia due to staphylococcus"	"J15.2"	15
	"Jan., 2000"	"2000/01"	"Bacterial pneumonia, unspecified"	"J15.9"	15
	"Jan., 2000"	"2000/01"	"Bronchopneumonia, unspecified"	"J18.0"	29
	"Jan., 2000"	"2000/01"	"Lobar pneumonia, unspecified"	"J18.1"	18
	"Jan., 2000"	"2000/01"	"Pneumonia, unspecified"	"J18.9"	410
	"Jan., 2000"	"2000/01"	"Emphysema, unspecified"	"J43.9"	136
	"Jan., 2000"	"2000/01"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	33
	"Jan., 2000"	"2000/01"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	800
	"Jan., 2000"	"2000/01"	"Asthma, unspecified"	"J45.9"	22
	"Jan., 2000"	"2000/01"	"Bronchiectasis"	"J47"	12
	"Jan., 2000"	"2000/01"	"Pneumonitis due to food and vomit"	"J69.0"	123
	"Jan., 2000"	"2000/01"	"Adult respiratory distress syndrome"	"J80"	18
	"Jan., 2000"	"2000/01"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	71
	"Jan., 2000"	"2000/01"	"Interstitial pulmonary disease, unspecified"	"J84.9"	21
	"Jan., 2000"	"2000/01"	"Respiratory failure, unspecified"	"J96.9"	11
	"Jan., 2000"	"2000/01"	"Other disorders of lung"	"J98.4"	30
	"Jan., 2000"	"2000/01"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	11
	"Jan., 2000"	"2000/01"	"Acute vascular disorders of intestine"	"K55.0"	25
	"Jan., 2000"	"2000/01"	"Vascular disorder of intestine, unspecified"	"K55.9"	28
	"Jan., 2000"	"2000/01"	"Other and unspecified intestinal obstruction"	"K56.6"	20
	"Jan., 2000"	"2000/01"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	10
	"Jan., 2000"	"2000/01"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	13
	"Jan., 2000"	"2000/01"	"Acute peritonitis"	"K65.0"	10
	"Jan., 2000"	"2000/01"	"Alcoholic cirrhosis of liver"	"K70.3"	48
	"Jan., 2000"	"2000/01"	"Alcoholic hepatic failure"	"K70.4"	12
	"Jan., 2000"	"2000/01"	"Alcoholic liver disease, unspecified"	"K70.9"	17
	"Jan., 2000"	"2000/01"	"Hepatic failure, unspecified"	"K72.9"	10
	"Jan., 2000"	"2000/01"	"Other and unspecified cirrhosis of liver"	"K74.6"	115
	"Jan., 2000"	"2000/01"	"Liver disease, unspecified"	"K76.9"	13
	"Jan., 2000"	"2000/01"	"Acute pancreatitis"	"K85"	19
	"Jan., 2000"	"2000/01"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	21
	"Jan., 2000"	"2000/01"	"Rheumatoid arthritis, unspecified"	"M06.9"	13
	"Jan., 2000"	"2000/01"	"Acute renal failure, unspecified"	"N17.9"	27
	"Jan., 2000"	"2000/01"	"End-stage renal disease"	"N18.0"	24
	"Jan., 2000"	"2000/01"	"Chronic renal failure, unspecified"	"N18.9"	22
	"Jan., 2000"	"2000/01"	"Unspecified renal failure"	"N19"	80
	"Jan., 2000"	"2000/01"	"Urinary tract infection, site not specified"	"N39.0"	79
	"Jan., 2000"	"2000/01"	"Respiratory arrest"	"R09.2"	13
	"Jan., 2000"	"2000/01"	"Senility"	"R54"	180
	"Jan., 2000"	"2000/01"	"Other ill-defined and unspecified causes of mortality"	"R99"	121
	"Jan., 2000"	"2000/01"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	46
	"Jan., 2000"	"2000/01"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	10
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	39
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	14
	"Jan., 2000"	"2000/01"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	30
	"Jan., 2000"	"2000/01"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	10
	"Jan., 2000"	"2000/01"	"Unspecified fall"	"W19"	78
	"Jan., 2000"	"2000/01"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	14
	"Jan., 2000"	"2000/01"	"Exposure to uncontrolled fire in building or structure"	"X00"	19
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25
	"Jan., 2000"	"2000/01"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31
	"Jan., 2000"	"2000/01"	"Exposure to unspecified factor"	"X59"	16
	"Jan., 2000"	"2000/01"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	29
	"Jan., 2000"	"2000/01"	"Intentional self-harm by handgun discharge"	"X72"	20
	"Jan., 2000"	"2000/01"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	15
	"Jan., 2000"	"2000/01"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	82
	"Jan., 2000"	"2000/01"	"Assault by other and unspecified firearm discharge"	"X95"	49
	"Jan., 2000"	"2000/01"	"Assault by sharp object"	"X99"	12
	"Feb., 2000"	"2000/02"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	11
	"Feb., 2000"	"2000/02"	"Septicaemia, unspecified"	"A41.9"	105
	"Feb., 2000"	"2000/02"	"Acute hepatitis C"	"B17.1"	18
	"Feb., 2000"	"2000/02"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	11
	"Feb., 2000"	"2000/02"	"HIV disease resulting in multiple infections"	"B20.7"	10
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	23
	"Feb., 2000"	"2000/02"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	12
	"Feb., 2000"	"2000/02"	"HIV disease resulting in other specified conditions"	"B23.8"	29
	"Feb., 2000"	"2000/02"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	30
	"Feb., 2000"	"2000/02"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	15
	"Feb., 2000"	"2000/02"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	10
	"Feb., 2000"	"2000/02"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	54
	"Feb., 2000"	"2000/02"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	49
	"Feb., 2000"	"2000/02"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	268
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of rectum"	"C20"	36
	"Feb., 2000"	"2000/02"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	34
	"Feb., 2000"	"2000/02"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	11
	"Feb., 2000"	"2000/02"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	27
	"Feb., 2000"	"2000/02"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	168
	"Feb., 2000"	"2000/02"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	27
	"Feb., 2000"	"2000/02"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	974
	"Feb., 2000"	"2000/02"	"Malignant melanoma of trunk - Malignant neoplasms"	"C43.5"	11
	"Feb., 2000"	"2000/02"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	21
	"Feb., 2000"	"2000/02"	"Mesothelioma of other sites - Malignant neoplasms"	"C45.7"	10
	"Feb., 2000"	"2000/02"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	207
	"Feb., 2000"	"2000/02"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	23
	"Feb., 2000"	"2000/02"	"Endometrium - Malignant neoplasms"	"C54.1"	15
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of ovary"	"C56"	67
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of prostate"	"C61"	186
	"Feb., 2000"	"2000/02"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	52
	"Feb., 2000"	"2000/02"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	81
	"Feb., 2000"	"2000/02"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	72
	"Feb., 2000"	"2000/02"	"Head, face and neck - Malignant neoplasms"	"C76.0"	13
	"Feb., 2000"	"2000/02"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	20
	"Feb., 2000"	"2000/02"	"Malignant neoplasm without specification of site"	"C80"	109
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	13
	"Feb., 2000"	"2000/02"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	107
	"Feb., 2000"	"2000/02"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	66
	"Feb., 2000"	"2000/02"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	10
	"Feb., 2000"	"2000/02"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	21
	"Feb., 2000"	"2000/02"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	44
	"Feb., 2000"	"2000/02"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	13
	"Feb., 2000"	"2000/02"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	25
	"Feb., 2000"	"2000/02"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	21
	"Feb., 2000"	"2000/02"	"Anaemia, unspecified"	"D64.9"	13
	"Feb., 2000"	"2000/02"	"Hypothyroidism, unspecified"	"E03.9"	10
	"Feb., 2000"	"2000/02"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	45
	"Feb., 2000"	"2000/02"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	62
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	12
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	25
	"Feb., 2000"	"2000/02"	"Unspecified diabetes mellitus, without complications"	"E14.9"	197
	"Feb., 2000"	"2000/02"	"Unspecified protein-energy malnutrition"	"E46"	19
	"Feb., 2000"	"2000/02"	"Other obesity"	"E66.8"	12
	"Feb., 2000"	"2000/02"	"Hyperlipidaemia, unspecified"	"E78.5"	23
	"Feb., 2000"	"2000/02"	"Volume depletion"	"E86"	16
	"Feb., 2000"	"2000/02"	"Unspecified dementia"	"F03"	197
	"Feb., 2000"	"2000/02"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	29
	"Feb., 2000"	"2000/02"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	22
	"Feb., 2000"	"2000/02"	"Motor neuron disease"	"G12.2"	29
	"Feb., 2000"	"2000/02"	"Parkinson disease"	"G20"	100
	"Feb., 2000"	"2000/02"	"Alzheimer disease with late onset"	"G30.1"	13
	"Feb., 2000"	"2000/02"	"Alzheimer disease, unspecified"	"G30.9"	276
	"Feb., 2000"	"2000/02"	"Degenerative disease of nervous system, unspecified"	"G31.9"	19
	"Feb., 2000"	"2000/02"	"Multiple sclerosis"	"G35"	10
	"Feb., 2000"	"2000/02"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	20
	"Feb., 2000"	"2000/02"	"Essential (primary) hypertension"	"I10"	56
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	46
	"Feb., 2000"	"2000/02"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	104
	"Feb., 2000"	"2000/02"	"Hypertensive renal disease with renal failure"	"I12.0"	47
	"Feb., 2000"	"2000/02"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	11
	"Feb., 2000"	"2000/02"	"Acute myocardial infarction, unspecified"	"I21.9"	1175
	"Feb., 2000"	"2000/02"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	475
	"Feb., 2000"	"2000/02"	"Atherosclerotic heart disease"	"I25.1"	1774
	"Feb., 2000"	"2000/02"	"Ischaemic cardiomyopathy"	"I25.5"	143
	"Feb., 2000"	"2000/02"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	85
	"Feb., 2000"	"2000/02"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	40
	"Feb., 2000"	"2000/02"	"Primary pulmonary hypertension"	"I27.0"	18
	"Feb., 2000"	"2000/02"	"Mitral (valve) insufficiency"	"I34.0"	21
	"Feb., 2000"	"2000/02"	"Aortic (valve) stenosis"	"I35.0"	65
	"Feb., 2000"	"2000/02"	"Aortic valve disorder, unspecified"	"I35.9"	10
	"Feb., 2000"	"2000/02"	"Endocarditis, valve unspecified"	"I38"	31
	"Feb., 2000"	"2000/02"	"Dilated cardiomyopathy"	"I42.0"	44
	"Feb., 2000"	"2000/02"	"Other hypertrophic cardiomyopathy"	"I42.2"	12
	"Feb., 2000"	"2000/02"	"Cardiomyopathy, unspecified"	"I42.9"	183
	"Feb., 2000"	"2000/02"	"Cardiac arrest, unspecified"	"I46.9"	51
	"Feb., 2000"	"2000/02"	"Atrial fibrillation and flutter"	"I48"	35
	"Feb., 2000"	"2000/02"	"Cardiac arrhythmia, unspecified"	"I49.9"	13
	"Feb., 2000"	"2000/02"	"Congestive heart failure"	"I50.0"	98
	"Feb., 2000"	"2000/02"	"Cardiovascular disease, unspecified"	"I51.6"	18
	"Feb., 2000"	"2000/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	27
	"Feb., 2000"	"2000/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	105
	"Feb., 2000"	"2000/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	22
	"Feb., 2000"	"2000/02"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	19
	"Feb., 2000"	"2000/02"	"Cerebral infarction, unspecified"	"I63.9"	55
	"Feb., 2000"	"2000/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	542
	"Feb., 2000"	"2000/02"	"Cerebral atherosclerosis"	"I67.2"	17
	"Feb., 2000"	"2000/02"	"Cerebrovascular disease, unspecified"	"I67.9"	43
	"Feb., 2000"	"2000/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	50
	"Feb., 2000"	"2000/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	48
	"Feb., 2000"	"2000/02"	"Generalized and unspecified atherosclerosis"	"I70.9"	95
	"Feb., 2000"	"2000/02"	"Dissection of aorta [any part]"	"I71.0"	11
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	30
	"Feb., 2000"	"2000/02"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	11
	"Feb., 2000"	"2000/02"	"Peripheral vascular disease, unspecified"	"I73.9"	51
	"Feb., 2000"	"2000/02"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	14
	"Feb., 2000"	"2000/02"	"Pneumonia due to staphylococcus"	"J15.2"	17
	"Feb., 2000"	"2000/02"	"Bacterial pneumonia, unspecified"	"J15.9"	14
	"Feb., 2000"	"2000/02"	"Bronchopneumonia, unspecified"	"J18.0"	17
	"Feb., 2000"	"2000/02"	"Lobar pneumonia, unspecified"	"J18.1"	14
	"Feb., 2000"	"2000/02"	"Pneumonia, unspecified"	"J18.9"	308
	"Feb., 2000"	"2000/02"	"Emphysema, unspecified"	"J43.9"	122
	"Feb., 2000"	"2000/02"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	24
	"Feb., 2000"	"2000/02"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	634
	"Feb., 2000"	"2000/02"	"Asthma, unspecified"	"J45.9"	25
	"Feb., 2000"	"2000/02"	"Pneumonitis due to food and vomit"	"J69.0"	97
	"Feb., 2000"	"2000/02"	"Adult respiratory distress syndrome"	"J80"	12
	"Feb., 2000"	"2000/02"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	83
	"Feb., 2000"	"2000/02"	"Interstitial pulmonary disease, unspecified"	"J84.9"	10
	"Feb., 2000"	"2000/02"	"Respiratory failure, unspecified"	"J96.9"	10
	"Feb., 2000"	"2000/02"	"Other disorders of lung"	"J98.4"	16
	"Feb., 2000"	"2000/02"	"Acute vascular disorders of intestine"	"K55.0"	15
	"Feb., 2000"	"2000/02"	"Vascular disorder of intestine, unspecified"	"K55.9"	23
	"Feb., 2000"	"2000/02"	"Other and unspecified intestinal obstruction"	"K56.6"	23
	"Feb., 2000"	"2000/02"	"Alcoholic cirrhosis of liver"	"K70.3"	42
	"Feb., 2000"	"2000/02"	"Hepatic failure, unspecified"	"K72.9"	14
